CE14	VAR20001005.1300.0800-CE1
CE10	VAR20001005.1300.0800-CE2
CE20	VAR20001005.1300.0800-CE3
CE1	VAR20001005.1300.0800-CE4
CE21	VAR20001005.1300.0800-CE5
CE22	VAR20001005.1300.0800-CE6
CE3	VAR20001005.1300.0800-CE7
CE23	VAR20001005.1300.0800-CE8
CE24	VAR20001005.1300.0800-CE9
CE25	VAR20001005.1300.0800-CE10
CE26	VAR20001005.1300.0800-CE11
CE5	VAR20001005.1300.0800-CE12
CE6	VAR20001005.1300.0800-CE13
CE27	VAR20001005.1300.0800-CE14
CE28	VAR20001005.1300.0800-CE15
CE29	VAR20001005.1300.0800-CE16
CE30	VAR20001005.1300.0800-CE17
CE31	VAR20001005.1300.0800-CE18
CE32	VAR20001005.1300.0800-CE19
CE33	VAR20001005.1300.0800-CE20
CE34	VAR20001005.1300.0800-CE21
CE36	VAR20001005.1300.0800-CE22
CE37	VAR20001005.1300.0800-CE23
CE38	VAR20001005.1300.0800-CE24
CE4	VAR20001005.1300.0800-CE25
CE39	VAR20001005.1300.0800-CE26
CE2	VAR20001005.1300.0800-CE27
CE40	VAR20001005.1300.0800-CE28
CE12	VAR20001005.1300.0800-CE29
CE7	VAR20001005.1300.0800-CE30
CE15	VAR20001005.1300.0800-CE31
CE16	VAR20001005.1300.0800-CE32
CE17	VAR20001005.1300.0800-CE33
CE18	VAR20001005.1300.0800-CE34
CE19	VAR20001005.1300.0800-CE35
CE8	VAR20001005.1300.0800-CE36
CE11	VAR20001005.1300.0800-CE37
CE13	VAR20001005.1300.0800-CE38
E15	VAR20001005.1300.0800-E1
E16	VAR20001005.1300.0800-E2
E82	VAR20001005.1300.0800-E3
E17	VAR20001005.1300.0800-E4
E18	VAR20001005.1300.0800-E5
E20	VAR20001005.1300.0800-E6
E21	VAR20001005.1300.0800-E7
E22	VAR20001005.1300.0800-E8
E23	VAR20001005.1300.0800-E9
E24	VAR20001005.1300.0800-E10
E25	VAR20001005.1300.0800-E11
E27	VAR20001005.1300.0800-E12
E28	VAR20001005.1300.0800-E13
E29	VAR20001005.1300.0800-E14
E30	VAR20001005.1300.0800-E15
E31	VAR20001005.1300.0800-E16
E32	VAR20001005.1300.0800-E17
E33	VAR20001005.1300.0800-E18
E35	VAR20001005.1300.0800-E19
E36	VAR20001005.1300.0800-E20
E37	VAR20001005.1300.0800-E21
E1	VAR20001005.1300.0800-E22
E38	VAR20001005.1300.0800-E23
E39	VAR20001005.1300.0800-E24
E40	VAR20001005.1300.0800-E25
E42	VAR20001005.1300.0800-E26
E43	VAR20001005.1300.0800-E27
