CE13	NTV20001004.1530.0868-CE1
CE18	NTV20001004.1530.0868-CE2
CE19	NTV20001004.1530.0868-CE3
CE21	NTV20001004.1530.0868-CE4
CE22	NTV20001004.1530.0868-CE5
CE1	NTV20001004.1530.0868-CE6
CE23	NTV20001004.1530.0868-CE7
CE24	NTV20001004.1530.0868-CE8
CE25	NTV20001004.1530.0868-CE9
CE26	NTV20001004.1530.0868-CE10
CE3	NTV20001004.1530.0868-CE11
CE27	NTV20001004.1530.0868-CE12
CE28	NTV20001004.1530.0868-CE13
CE29	NTV20001004.1530.0868-CE14
CE30	NTV20001004.1530.0868-CE15
CE31	NTV20001004.1530.0868-CE16
CE8	NTV20001004.1530.0868-CE17
CE7	NTV20001004.1530.0868-CE18
CE2	NTV20001004.1530.0868-CE19
CE4	NTV20001004.1530.0868-CE20
CE5	NTV20001004.1530.0868-CE21
CE6	NTV20001004.1530.0868-CE22
CE17	NTV20001004.1530.0868-CE23
CE9	NTV20001004.1530.0868-CE24
CE10	NTV20001004.1530.0868-CE25
CE11	NTV20001004.1530.0868-CE26
CE12	NTV20001004.1530.0868-CE27
CE14	NTV20001004.1530.0868-CE28
CE15	NTV20001004.1530.0868-CE29
CE16	NTV20001004.1530.0868-CE30
E16	NTV20001004.1530.0868-E1
E17	NTV20001004.1530.0868-E2
E18	NTV20001004.1530.0868-E3
E19	NTV20001004.1530.0868-E4
E21	NTV20001004.1530.0868-E5
E22	NTV20001004.1530.0868-E6
E23	NTV20001004.1530.0868-E7
E1	NTV20001004.1530.0868-E8
E25	NTV20001004.1530.0868-E9
E26	NTV20001004.1530.0868-E10
E27	NTV20001004.1530.0868-E11
E29	NTV20001004.1530.0868-E12
E31	NTV20001004.1530.0868-E13
E32	NTV20001004.1530.0868-E14
E33	NTV20001004.1530.0868-E15
E34	NTV20001004.1530.0868-E16
E35	NTV20001004.1530.0868-E17
E36	NTV20001004.1530.0868-E18
E37	NTV20001004.1530.0868-E19
E38	NTV20001004.1530.0868-E20
E39	NTV20001004.1530.0868-E21
E40	NTV20001004.1530.0868-E22
E41	NTV20001004.1530.0868-E23
E42	NTV20001004.1530.0868-E24
E43	NTV20001004.1530.0868-E25
E44	NTV20001004.1530.0868-E26
E45	NTV20001004.1530.0868-E27
E46	NTV20001004.1530.0868-E28
E52	NTV20001004.1530.0868-E29
E2	NTV20001004.1530.0868-E30
E3	NTV20001004.1530.0868-E31
E4	NTV20001004.1530.0868-E32
E5	NTV20001004.1530.0868-E33
E6	NTV20001004.1530.0868-E34
E8	NTV20001004.1530.0868-E35
E9	NTV20001004.1530.0868-E36
E10	NTV20001004.1530.0868-E37
E11	NTV20001004.1530.0868-E38
E12	NTV20001004.1530.0868-E39
E13	NTV20001004.1530.0868-E40
E14	NTV20001004.1530.0868-E41
E15	NTV20001004.1530.0868-E42
EM2	NTV20001004.1530.0868-E8-1
EM19	NTV20001004.1530.0868-E41-2
EM20	NTV20001004.1530.0868-E41-3
EM21	NTV20001004.1530.0868-E35-4
EM22	NTV20001004.1530.0868-E33-5
EM109	NTV20001004.1530.0868-E2-6
EM13	NTV20001004.1530.0868-E2-7
EM23	NTV20001004.1530.0868-E41-8
EM24	NTV20001004.1530.0868-E41-9
EM25	NTV20001004.1530.0868-E3-10
EM26	NTV20001004.1530.0868-E4-11
EM27	NTV20001004.1530.0868-E41-12
EM28	NTV20001004.1530.0868-E41-13
EM29	NTV20001004.1530.0868-E41-14
