CE8	NTV20001201.1530.0831-CE1
CE1	NTV20001201.1530.0831-CE2
CE2	NTV20001201.1530.0831-CE3
CE3	NTV20001201.1530.0831-CE4
CE4	NTV20001201.1530.0831-CE5
CE5	NTV20001201.1530.0831-CE6
CE7	NTV20001201.1530.0831-CE7
CE6	NTV20001201.1530.0831-CE8
E16	NTV20001201.1530.0831-E1
E19	NTV20001201.1530.0831-E2
E2	NTV20001201.1530.0831-E3
E3	NTV20001201.1530.0831-E4
E4	NTV20001201.1530.0831-E5
E5	NTV20001201.1530.0831-E6
E6	NTV20001201.1530.0831-E7
E8	NTV20001201.1530.0831-E8
E9	NTV20001201.1530.0831-E9
E11	NTV20001201.1530.0831-E10
E12	NTV20001201.1530.0831-E11
E14	NTV20001201.1530.0831-E12
E15	NTV20001201.1530.0831-E13
EM17	NTV20001201.1530.0831-E13-1
EM18	NTV20001201.1530.0831-E1-2
EM19	NTV20001201.1530.0831-E13-3
EM20	NTV20001201.1530.0831-E13-4
EM21	NTV20001201.1530.0831-E5-5
EM22	NTV20001201.1530.0831-E5-6
EM23	NTV20001201.1530.0831-E1-7
EM24	NTV20001201.1530.0831-E1-8
EM25	NTV20001201.1530.0831-E1-9
EM26	NTV20001201.1530.0831-E1-10
EM27	NTV20001201.1530.0831-E1-11
EM28	NTV20001201.1530.0831-E13-12
EM29	NTV20001201.1530.0831-E13-13
EM31	NTV20001201.1530.0831-E2-14
EM12	NTV20001201.1530.0831-E13-15
EM1	NTV20001201.1530.0831-E3-16
EM2	NTV20001201.1530.0831-E4-17
EM3	NTV20001201.1530.0831-E5-18
EM4	NTV20001201.1530.0831-E5-19
EM5	NTV20001201.1530.0831-E6-20
EM6	NTV20001201.1530.0831-E7-21
EM13	NTV20001201.1530.0831-E5-22
EM7	NTV20001201.1530.0831-E8-23
EM8	NTV20001201.1530.0831-E9-24
EM9	NTV20001201.1530.0831-E13-25
EM30	NTV20001201.1530.0831-E13-26
EM10	NTV20001201.1530.0831-E10-27
EM11	NTV20001201.1530.0831-E11-28
EM14	NTV20001201.1530.0831-E12-29
EM15	NTV20001201.1530.0831-E13-30
EM16	NTV20001201.1530.0831-E13-31
R2	NTV20001201.1530.0831-R1
R1	NTV20001201.1530.0831-R2
R3	NTV20001201.1530.0831-R3
RM2	NTV20001201.1530.0831-R1-1
RM1	NTV20001201.1530.0831-R2-1
RM3	NTV20001201.1530.0831-R3-1
V1	NTV20001201.1530.0831-EV1
V2	NTV20001201.1530.0831-EV2
VM1	NTV20001201.1530.0831-EV1-1
VM2	NTV20001201.1530.0831-EV2-1
Q1	NTV20001201.1530.0831-T1
Q2	NTV20001201.1530.0831-T2
