CE1	VAR20001007.1300.1225-CE1
CE6	VAR20001007.1300.1225-CE2
CE4	VAR20001007.1300.1225-CE3
CE5	VAR20001007.1300.1225-CE4
CE7	VAR20001007.1300.1225-CE5
CE2	VAR20001007.1300.1225-CE6
CE8	VAR20001007.1300.1225-CE7
CE3	VAR20001007.1300.1225-CE8
E10	VAR20001007.1300.1225-E1
E12	VAR20001007.1300.1225-E2
E14	VAR20001007.1300.1225-E3
E15	VAR20001007.1300.1225-E4
E4	VAR20001007.1300.1225-E5
E5	VAR20001007.1300.1225-E6
E6	VAR20001007.1300.1225-E7
E7	VAR20001007.1300.1225-E8
E18	VAR20001007.1300.1225-E9
E19	VAR20001007.1300.1225-E10
E9	VAR20001007.1300.1225-E11
EM24	VAR20001007.1300.1225-E11-1
EM23	VAR20001007.1300.1225-E1-2
EM1	VAR20001007.1300.1225-E11-3
EM2	VAR20001007.1300.1225-E11-4
EM15	VAR20001007.1300.1225-E11-5
EM4	VAR20001007.1300.1225-E2-6
EM18	VAR20001007.1300.1225-E3-7
EM10	VAR20001007.1300.1225-E4-8
EM3	VAR20001007.1300.1225-E9-9
EM5	VAR20001007.1300.1225-E5-10
EM6	VAR20001007.1300.1225-E6-11
EM8	VAR20001007.1300.1225-E5-12
EM7	VAR20001007.1300.1225-E5-13
EM9	VAR20001007.1300.1225-E5-14
EM11	VAR20001007.1300.1225-E6-15
EM12	VAR20001007.1300.1225-E7-16
EM16	VAR20001007.1300.1225-E8-17
EM13	VAR20001007.1300.1225-E10-18
EM17	VAR20001007.1300.1225-E8-19
EM19	VAR20001007.1300.1225-E8-20
EM20	VAR20001007.1300.1225-E5-21
EM21	VAR20001007.1300.1225-E5-22
EM22	VAR20001007.1300.1225-E5-23
EM14	VAR20001007.1300.1225-E11-24
R1	VAR20001007.1300.1225-R1
R2	VAR20001007.1300.1225-R2
RM1	VAR20001007.1300.1225-R1-1
RM2	VAR20001007.1300.1225-R2-1
V1	VAR20001007.1300.1225-EV1
V2	VAR20001007.1300.1225-EV2
VM1	VAR20001007.1300.1225-EV1-1
VM2	VAR20001007.1300.1225-EV2-1
Q2	VAR20001007.1300.1225-T1
Q1	VAR20001007.1300.1225-T2
