CE12	NTV20001222.1530.0234-CE1
CE13	NTV20001222.1530.0234-CE2
CE14	NTV20001222.1530.0234-CE3
CE7	NTV20001222.1530.0234-CE4
CE15	NTV20001222.1530.0234-CE5
CE19	NTV20001222.1530.0234-CE6
CE18	NTV20001222.1530.0234-CE7
CE20	NTV20001222.1530.0234-CE8
CE22	NTV20001222.1530.0234-CE9
CE24	NTV20001222.1530.0234-CE10
CE16	NTV20001222.1530.0234-CE11
CE31	NTV20001222.1530.0234-CE12
CE32	NTV20001222.1530.0234-CE13
CE33	NTV20001222.1530.0234-CE14
CE4	NTV20001222.1530.0234-CE15
CE34	NTV20001222.1530.0234-CE16
CE35	NTV20001222.1530.0234-CE17
CE36	NTV20001222.1530.0234-CE18
CE38	NTV20001222.1530.0234-CE19
CE23	NTV20001222.1530.0234-CE20
CE39	NTV20001222.1530.0234-CE21
CE40	NTV20001222.1530.0234-CE22
CE2	NTV20001222.1530.0234-CE23
CE26	NTV20001222.1530.0234-CE24
CE30	NTV20001222.1530.0234-CE25
CE8	NTV20001222.1530.0234-CE26
CE17	NTV20001222.1530.0234-CE27
CE3	NTV20001222.1530.0234-CE28
CE25	NTV20001222.1530.0234-CE29
CE5	NTV20001222.1530.0234-CE30
CE27	NTV20001222.1530.0234-CE31
CE28	NTV20001222.1530.0234-CE32
CE29	NTV20001222.1530.0234-CE33
CE37	NTV20001222.1530.0234-CE34
CE21	NTV20001222.1530.0234-CE35
CE6	NTV20001222.1530.0234-CE36
CE9	NTV20001222.1530.0234-CE37
CE10	NTV20001222.1530.0234-CE38
CE11	NTV20001222.1530.0234-CE39
CE1	NTV20001222.1530.0234-CE40
E15	NTV20001222.1530.0234-E1
E16	NTV20001222.1530.0234-E2
E17	NTV20001222.1530.0234-E3
E80	NTV20001222.1530.0234-E4
E18	NTV20001222.1530.0234-E5
E19	NTV20001222.1530.0234-E6
E21	NTV20001222.1530.0234-E7
E22	NTV20001222.1530.0234-E8
E23	NTV20001222.1530.0234-E9
E24	NTV20001222.1530.0234-E10
E42	NTV20001222.1530.0234-E11
E26	NTV20001222.1530.0234-E12
E27	NTV20001222.1530.0234-E13
E82	NTV20001222.1530.0234-E14
E31	NTV20001222.1530.0234-E15
E32	NTV20001222.1530.0234-E16
E34	NTV20001222.1530.0234-E17
E99	NTV20001222.1530.0234-E18
E35	NTV20001222.1530.0234-E19
E36	NTV20001222.1530.0234-E20
E37	NTV20001222.1530.0234-E21
E38	NTV20001222.1530.0234-E22
E39	NTV20001222.1530.0234-E23
E44	NTV20001222.1530.0234-E24
E46	NTV20001222.1530.0234-E25
E47	NTV20001222.1530.0234-E26
E48	NTV20001222.1530.0234-E27
E49	NTV20001222.1530.0234-E28
E50	NTV20001222.1530.0234-E29
E51	NTV20001222.1530.0234-E30
E52	NTV20001222.1530.0234-E31
E53	NTV20001222.1530.0234-E32
E101	NTV20001222.1530.0234-E33
E55	NTV20001222.1530.0234-E34
E56	NTV20001222.1530.0234-E35
E57	NTV20001222.1530.0234-E36
E58	NTV20001222.1530.0234-E37
E59	NTV20001222.1530.0234-E38
E61	NTV20001222.1530.0234-E39
E85	NTV20001222.1530.0234-E40
E63	NTV20001222.1530.0234-E41
E65	NTV20001222.1530.0234-E42
E67	NTV20001222.1530.0234-E43
E69	NTV20001222.1530.0234-E44
E1	NTV20001222.1530.0234-E45
E70	NTV20001222.1530.0234-E46
E71	NTV20001222.1530.0234-E47
E72	NTV20001222.1530.0234-E48
E73	NTV20001222.1530.0234-E49
E75	NTV20001222.1530.0234-E50
E89	NTV20001222.1530.0234-E51
E91	NTV20001222.1530.0234-E52
E92	NTV20001222.1530.0234-E53
E93	NTV20001222.1530.0234-E54
E94	NTV20001222.1530.0234-E55
E79	NTV20001222.1530.0234-E56
E3	NTV20001222.1530.0234-E57
E1	NTV20001222.1530.0234-E58
E1	NTV20001222.1530.0234-E59
E5	NTV20001222.1530.0234-E60
E6	NTV20001222.1530.0234-E61
E7	NTV20001222.1530.0234-E62
E9	NTV20001222.1530.0234-E63
E11	NTV20001222.1530.0234-E64
E98	NTV20001222.1530.0234-E65
E13	NTV20001222.1530.0234-E66
EM16	NTV20001222.1530.0234-E1-1
EM18	NTV20001222.1530.0234-E2-2
EM19	NTV20001222.1530.0234-E3-3
EM20	NTV20001222.1530.0234-E5-4
EM21	NTV20001222.1530.0234-E5-5
EM22	NTV20001222.1530.0234-E6-6
EM23	NTV20001222.1530.0234-E7-7
EM53	NTV20001222.1530.0234-E58-8
EM24	NTV20001222.1530.0234-E8-9
EM25	NTV20001222.1530.0234-E1-10
EM26	NTV20001222.1530.0234-E1-11
EM28	NTV20001222.1530.0234-E9-12
EM30	NTV20001222.1530.0234-E10-13
EM47	NTV20001222.1530.0234-E11-14
EM69	NTV20001222.1530.0234-E4-15
EM32	NTV20001222.1530.0234-E12-16
EM33	NTV20001222.1530.0234-E13-17
EM31	NTV20001222.1530.0234-E10-18
EM34	NTV20001222.1530.0234-E10-19
EM41	NTV20001222.1530.0234-E45-20
EM40	NTV20001222.1530.0234-E45-21
EM39	NTV20001222.1530.0234-E14-22
EM52	NTV20001222.1530.0234-E58-23
EM38	NTV20001222.1530.0234-E14-24
EM46	NTV20001222.1530.0234-E15-25
EM48	NTV20001222.1530.0234-E16-26
EM91	NTV20001222.1530.0234-E18-27
EM50	NTV20001222.1530.0234-E17-28
EM51	NTV20001222.1530.0234-E16-29
EM102	NTV20001222.1530.0234-E59-30
EM111	NTV20001222.1530.0234-E59-31
EM56	NTV20001222.1530.0234-E19-32
EM57	NTV20001222.1530.0234-E20-33
EM60	NTV20001222.1530.0234-E21-34
EM61	NTV20001222.1530.0234-E22-35
EM62	NTV20001222.1530.0234-E21-36
EM63	NTV20001222.1530.0234-E23-37
EM70	NTV20001222.1530.0234-E24-38
EM71	NTV20001222.1530.0234-E19-39
EM72	NTV20001222.1530.0234-E19-40
EM2	NTV20001222.1530.0234-E45-41
EM42	NTV20001222.1530.0234-E59-42
EM112	NTV20001222.1530.0234-E59-43
EM79	NTV20001222.1530.0234-E25-44
EM82	NTV20001222.1530.0234-E26-45
EM83	NTV20001222.1530.0234-E26-46
EM84	NTV20001222.1530.0234-E27-47
EM85	NTV20001222.1530.0234-E28-48
EM86	NTV20001222.1530.0234-E29-49
EM27	NTV20001222.1530.0234-E58-50
EM87	NTV20001222.1530.0234-E29-51
EM88	NTV20001222.1530.0234-E30-52
EM89	NTV20001222.1530.0234-E31-53
EM90	NTV20001222.1530.0234-E32-54
EM103	NTV20001222.1530.0234-E33-55
EM29	NTV20001222.1530.0234-E58-56
EM92	NTV20001222.1530.0234-E1-57
EM93	NTV20001222.1530.0234-E34-58
EM95	NTV20001222.1530.0234-E35-59
EM94	NTV20001222.1530.0234-E35-60
EM96	NTV20001222.1530.0234-E36-61
EM97	NTV20001222.1530.0234-E37-62
EM58	NTV20001222.1530.0234-E40-63
EM98	NTV20001222.1530.0234-E37-64
EM99	NTV20001222.1530.0234-E38-65
EM101	NTV20001222.1530.0234-E55-66
EM104	NTV20001222.1530.0234-E39-67
EM105	NTV20001222.1530.0234-E41-68
EM59	NTV20001222.1530.0234-E40-69
EM106	NTV20001222.1530.0234-E63-70
EM110	NTV20001222.1530.0234-E61-71
EM113	NTV20001222.1530.0234-E42-72
EM115	NTV20001222.1530.0234-E61-73
EM107	NTV20001222.1530.0234-E43-74
EM109	NTV20001222.1530.0234-E44-75
EM73	NTV20001222.1530.0234-E46-76
EM74	NTV20001222.1530.0234-E46-77
EM78	NTV20001222.1530.0234-E46-78
EM80	NTV20001222.1530.0234-E47-79
EM81	NTV20001222.1530.0234-E47-80
EM1	NTV20001222.1530.0234-E45-81
EM6	NTV20001222.1530.0234-E48-82
EM7	NTV20001222.1530.0234-E61-83
EM13	NTV20001222.1530.0234-E45-84
EM43	NTV20001222.1530.0234-E49-85
EM44	NTV20001222.1530.0234-E50-86
EM65	NTV20001222.1530.0234-E51-87
EM64	NTV20001222.1530.0234-E4-88
EM108	NTV20001222.1530.0234-E39-89
EM66	NTV20001222.1530.0234-E51-90
EM75	NTV20001222.1530.0234-E52-91
EM76	NTV20001222.1530.0234-E53-92
EM77	NTV20001222.1530.0234-E54-93
EM100	NTV20001222.1530.0234-E55-94
EM114	NTV20001222.1530.0234-E47-95
EM3	NTV20001222.1530.0234-E57-96
EM55	NTV20001222.1530.0234-E56-97
EM4	NTV20001222.1530.0234-E60-98
EM5	NTV20001222.1530.0234-E45-99
EM8	NTV20001222.1530.0234-E62-100
EM68	NTV20001222.1530.0234-E65-101
EM35	NTV20001222.1530.0234-E10-102
EM36	NTV20001222.1530.0234-E10-103
EM10	NTV20001222.1530.0234-E63-104
EM11	NTV20001222.1530.0234-E64-105
EM37	NTV20001222.1530.0234-E10-106
EM9	NTV20001222.1530.0234-E62-107
EM12	NTV20001222.1530.0234-E66-108
EM14	NTV20001222.1530.0234-E45-109
EM15	NTV20001222.1530.0234-E45-110
EM49	NTV20001222.1530.0234-E58-111
EM54	NTV20001222.1530.0234-E58-112
EM67	NTV20001222.1530.0234-E61-113
EM45	NTV20001222.1530.0234-E4-114
EM17	NTV20001222.1530.0234-E1-115
R11	NTV20001222.1530.0234-R1
R12	NTV20001222.1530.0234-R2
R13	NTV20001222.1530.0234-R3
R14	NTV20001222.1530.0234-R4
R15	NTV20001222.1530.0234-R5
R18	NTV20001222.1530.0234-R6
R17	NTV20001222.1530.0234-R7
R19	NTV20001222.1530.0234-R8
R2	NTV20001222.1530.0234-R9
R20	NTV20001222.1530.0234-R10
R22	NTV20001222.1530.0234-R11
R23	NTV20001222.1530.0234-R12
R6	NTV20001222.1530.0234-R13
R7	NTV20001222.1530.0234-R14
R24	NTV20001222.1530.0234-R15
R25	NTV20001222.1530.0234-R16
R26	NTV20001222.1530.0234-R17
R10	NTV20001222.1530.0234-R18
RM11	NTV20001222.1530.0234-R1-1
RM12	NTV20001222.1530.0234-R2-1
RM14	NTV20001222.1530.0234-R3-1
RM15	NTV20001222.1530.0234-R4-1
RM16	NTV20001222.1530.0234-R5-1
RM19	NTV20001222.1530.0234-R6-1
RM18	NTV20001222.1530.0234-R7-1
RM20	NTV20001222.1530.0234-R8-1
RM2	NTV20001222.1530.0234-R9-1
RM21	NTV20001222.1530.0234-R10-1
RM23	NTV20001222.1530.0234-R11-1
RM24	NTV20001222.1530.0234-R12-1
RM6	NTV20001222.1530.0234-R13-1
RM7	NTV20001222.1530.0234-R14-1
RM25	NTV20001222.1530.0234-R15-1
RM26	NTV20001222.1530.0234-R16-1
RM27	NTV20001222.1530.0234-R17-1
RM10	NTV20001222.1530.0234-R18-1
V1	NTV20001222.1530.0234-EV1
V2	NTV20001222.1530.0234-EV2
VM1	NTV20001222.1530.0234-EV1-1
VM2	NTV20001222.1530.0234-EV2-1
Q1	NTV20001222.1530.0234-T1
Q2	NTV20001222.1530.0234-T2
Q3	NTV20001222.1530.0234-T3
