CE10	NTV20001222.1530.0109-CE1
CE11	NTV20001222.1530.0109-CE2
CE12	NTV20001222.1530.0109-CE3
CE13	NTV20001222.1530.0109-CE4
CE14	NTV20001222.1530.0109-CE5
CE15	NTV20001222.1530.0109-CE6
CE16	NTV20001222.1530.0109-CE7
CE17	NTV20001222.1530.0109-CE8
CE19	NTV20001222.1530.0109-CE9
CE20	NTV20001222.1530.0109-CE10
CE21	NTV20001222.1530.0109-CE11
CE22	NTV20001222.1530.0109-CE12
CE2	NTV20001222.1530.0109-CE13
CE18	NTV20001222.1530.0109-CE14
CE3	NTV20001222.1530.0109-CE15
CE4	NTV20001222.1530.0109-CE16
CE5	NTV20001222.1530.0109-CE17
CE6	NTV20001222.1530.0109-CE18
CE1	NTV20001222.1530.0109-CE19
CE7	NTV20001222.1530.0109-CE20
CE8	NTV20001222.1530.0109-CE21
CE9	NTV20001222.1530.0109-CE22
E15	NTV20001222.1530.0109-E1
E18	NTV20001222.1530.0109-E2
E19	NTV20001222.1530.0109-E3
E20	NTV20001222.1530.0109-E4
E21	NTV20001222.1530.0109-E5
E22	NTV20001222.1530.0109-E6
E23	NTV20001222.1530.0109-E7
E24	NTV20001222.1530.0109-E8
E25	NTV20001222.1530.0109-E9
E26	NTV20001222.1530.0109-E10
E27	NTV20001222.1530.0109-E11
E28	NTV20001222.1530.0109-E12
E29	NTV20001222.1530.0109-E13
E30	NTV20001222.1530.0109-E14
E31	NTV20001222.1530.0109-E15
E32	NTV20001222.1530.0109-E16
E33	NTV20001222.1530.0109-E17
E34	NTV20001222.1530.0109-E18
E35	NTV20001222.1530.0109-E19
E36	NTV20001222.1530.0109-E20
E37	NTV20001222.1530.0109-E21
E1	NTV20001222.1530.0109-E22
E38	NTV20001222.1530.0109-E23
E39	NTV20001222.1530.0109-E24
E40	NTV20001222.1530.0109-E25
E41	NTV20001222.1530.0109-E26
E42	NTV20001222.1530.0109-E27
E43	NTV20001222.1530.0109-E28
E44	NTV20001222.1530.0109-E29
E45	NTV20001222.1530.0109-E30
E46	NTV20001222.1530.0109-E31
E47	NTV20001222.1530.0109-E32
E48	NTV20001222.1530.0109-E33
E49	NTV20001222.1530.0109-E34
E56	NTV20001222.1530.0109-E35
E57	NTV20001222.1530.0109-E36
E2	NTV20001222.1530.0109-E37
E3	NTV20001222.1530.0109-E38
E4	NTV20001222.1530.0109-E39
E5	NTV20001222.1530.0109-E40
E6	NTV20001222.1530.0109-E41
E8	NTV20001222.1530.0109-E42
E9	NTV20001222.1530.0109-E43
E10	NTV20001222.1530.0109-E44
E11	NTV20001222.1530.0109-E45
E12	NTV20001222.1530.0109-E46
E13	NTV20001222.1530.0109-E47
E14	NTV20001222.1530.0109-E48
EM1	NTV20001222.1530.0109-E22-1
EM19	NTV20001222.1530.0109-E1-2
EM21	NTV20001222.1530.0109-E1-3
EM22	NTV20001222.1530.0109-E1-4
EM23	NTV20001222.1530.0109-E1-5
EM25	NTV20001222.1530.0109-E1-6
EM26	NTV20001222.1530.0109-E37-7
EM27	NTV20001222.1530.0109-E38-8
EM29	NTV20001222.1530.0109-E2-9
EM30	NTV20001222.1530.0109-E39-10
EM31	NTV20001222.1530.0109-E3-11
EM34	NTV20001222.1530.0109-E4-12
EM32	NTV20001222.1530.0109-E3-13
EM33	NTV20001222.1530.0109-E6-14
EM36	NTV20001222.1530.0109-E7-15
EM37	NTV20001222.1530.0109-E8-16
EM38	NTV20001222.1530.0109-E9-17
EM40	NTV20001222.1530.0109-E44-18
EM42	NTV20001222.1530.0109-E46-19
EM41	NTV20001222.1530.0109-E11-20
EM43	NTV20001222.1530.0109-E12-21
EM44	NTV20001222.1530.0109-E13-22
EM45	NTV20001222.1530.0109-E39-23
EM46	NTV20001222.1530.0109-E3-24
EM47	NTV20001222.1530.0109-E10-25
EM49	NTV20001222.1530.0109-E14-26
EM48	NTV20001222.1530.0109-E15-27
EM50	NTV20001222.1530.0109-E16-28
EM51	NTV20001222.1530.0109-E39-29
EM52	NTV20001222.1530.0109-E17-30
EM55	NTV20001222.1530.0109-E18-31
EM53	NTV20001222.1530.0109-E17-32
EM54	NTV20001222.1530.0109-E19-33
EM57	NTV20001222.1530.0109-E17-34
EM58	NTV20001222.1530.0109-E9-35
EM59	NTV20001222.1530.0109-E20-36
EM60	NTV20001222.1530.0109-E39-37
EM62	NTV20001222.1530.0109-E21-38
EM63	NTV20001222.1530.0109-E9-39
EM64	NTV20001222.1530.0109-E23-40
EM65	NTV20001222.1530.0109-E23-41
EM66	NTV20001222.1530.0109-E24-42
EM67	NTV20001222.1530.0109-E10-43
EM69	NTV20001222.1530.0109-E25-44
EM68	NTV20001222.1530.0109-E26-45
EM70	NTV20001222.1530.0109-E10-46
EM71	NTV20001222.1530.0109-E27-47
EM75	NTV20001222.1530.0109-E28-48
EM72	NTV20001222.1530.0109-E27-49
EM74	NTV20001222.1530.0109-E29-50
EM73	NTV20001222.1530.0109-E23-51
EM76	NTV20001222.1530.0109-E10-52
EM77	NTV20001222.1530.0109-E30-53
EM78	NTV20001222.1530.0109-E3-54
EM79	NTV20001222.1530.0109-E31-55
EM80	NTV20001222.1530.0109-E32-56
EM81	NTV20001222.1530.0109-E10-57
EM82	NTV20001222.1530.0109-E32-58
EM83	NTV20001222.1530.0109-E5-59
EM84	NTV20001222.1530.0109-E5-60
EM85	NTV20001222.1530.0109-E32-61
EM86	NTV20001222.1530.0109-E32-62
EM87	NTV20001222.1530.0109-E3-63
EM88	NTV20001222.1530.0109-E3-64
EM89	NTV20001222.1530.0109-E10-65
EM90	NTV20001222.1530.0109-E33-66
EM91	NTV20001222.1530.0109-E34-67
EM2	NTV20001222.1530.0109-E37-68
EM18	NTV20001222.1530.0109-E39-69
EM24	NTV20001222.1530.0109-E1-70
EM20	NTV20001222.1530.0109-E1-71
EM35	NTV20001222.1530.0109-E7-72
EM56	NTV20001222.1530.0109-E35-73
EM28	NTV20001222.1530.0109-E39-74
EM61	NTV20001222.1530.0109-E36-75
EM39	NTV20001222.1530.0109-E10-76
EM3	NTV20001222.1530.0109-E38-77
EM4	NTV20001222.1530.0109-E40-78
EM5	NTV20001222.1530.0109-E39-79
EM6	NTV20001222.1530.0109-E42-80
EM7	NTV20001222.1530.0109-E41-81
EM8	NTV20001222.1530.0109-E41-82
EM9	NTV20001222.1530.0109-E41-83
EM10	NTV20001222.1530.0109-E43-84
EM11	NTV20001222.1530.0109-E44-85
EM12	NTV20001222.1530.0109-E45-86
EM13	NTV20001222.1530.0109-E44-87
EM14	NTV20001222.1530.0109-E44-88
EM15	NTV20001222.1530.0109-E47-89
EM16	NTV20001222.1530.0109-E48-90
EM17	NTV20001222.1530.0109-E39-91
R14	NTV20001222.1530.0109-R1
R2	NTV20001222.1530.0109-R2
R3	NTV20001222.1530.0109-R3
R6	NTV20001222.1530.0109-R4
R7	NTV20001222.1530.0109-R5
R8	NTV20001222.1530.0109-R6
R11	NTV20001222.1530.0109-R7
R9	NTV20001222.1530.0109-R8
R10	NTV20001222.1530.0109-R9
R4	NTV20001222.1530.0109-R10
R5	NTV20001222.1530.0109-R11
R12	NTV20001222.1530.0109-R12
R13	NTV20001222.1530.0109-R13
RM14	NTV20001222.1530.0109-R1-1
RM2	NTV20001222.1530.0109-R2-1
RM3	NTV20001222.1530.0109-R3-1
RM6	NTV20001222.1530.0109-R4-1
RM7	NTV20001222.1530.0109-R5-1
RM8	NTV20001222.1530.0109-R6-1
RM11	NTV20001222.1530.0109-R7-1
RM9	NTV20001222.1530.0109-R8-1
RM10	NTV20001222.1530.0109-R9-1
RM4	NTV20001222.1530.0109-R10-1
RM5	NTV20001222.1530.0109-R11-1
RM12	NTV20001222.1530.0109-R12-1
RM13	NTV20001222.1530.0109-R13-1
