CE11	NTV20001201.1530.0973-CE1
CE12	NTV20001201.1530.0973-CE2
CE13	NTV20001201.1530.0973-CE3
CE14	NTV20001201.1530.0973-CE4
CE1	NTV20001201.1530.0973-CE5
CE2	NTV20001201.1530.0973-CE6
CE3	NTV20001201.1530.0973-CE7
CE4	NTV20001201.1530.0973-CE8
CE5	NTV20001201.1530.0973-CE9
CE6	NTV20001201.1530.0973-CE10
CE7	NTV20001201.1530.0973-CE11
CE8	NTV20001201.1530.0973-CE12
CE9	NTV20001201.1530.0973-CE13
CE10	NTV20001201.1530.0973-CE14
E15	NTV20001201.1530.0973-E1
E16	NTV20001201.1530.0973-E2
E17	NTV20001201.1530.0973-E3
E18	NTV20001201.1530.0973-E4
E19	NTV20001201.1530.0973-E5
E21	NTV20001201.1530.0973-E6
E1	NTV20001201.1530.0973-E7
E2	NTV20001201.1530.0973-E8
E3	NTV20001201.1530.0973-E9
E4	NTV20001201.1530.0973-E10
E5	NTV20001201.1530.0973-E11
E6	NTV20001201.1530.0973-E12
E7	NTV20001201.1530.0973-E13
E9	NTV20001201.1530.0973-E14
E11	NTV20001201.1530.0973-E15
E12	NTV20001201.1530.0973-E16
E13	NTV20001201.1530.0973-E17
E14	NTV20001201.1530.0973-E18
EM1	NTV20001201.1530.0973-E7-1
EM16	NTV20001201.1530.0973-E14-2
EM17	NTV20001201.1530.0973-E16-3
EM18	NTV20001201.1530.0973-E17-4
EM19	NTV20001201.1530.0973-E13-5
EM20	NTV20001201.1530.0973-E1-6
EM21	NTV20001201.1530.0973-E14-7
EM22	NTV20001201.1530.0973-E14-8
EM23	NTV20001201.1530.0973-E1-9
EM24	NTV20001201.1530.0973-E16-10
EM25	NTV20001201.1530.0973-E2-11
EM26	NTV20001201.1530.0973-E3-12
EM27	NTV20001201.1530.0973-E5-13
EM28	NTV20001201.1530.0973-E4-14
EM29	NTV20001201.1530.0973-E14-15
EM30	NTV20001201.1530.0973-E14-16
EM32	NTV20001201.1530.0973-E6-17
EM33	NTV20001201.1530.0973-E16-18
EM34	NTV20001201.1530.0973-E13-19
EM2	NTV20001201.1530.0973-E8-20
EM3	NTV20001201.1530.0973-E9-21
EM4	NTV20001201.1530.0973-E10-22
EM5	NTV20001201.1530.0973-E10-23
EM6	NTV20001201.1530.0973-E10-24
EM7	NTV20001201.1530.0973-E11-25
EM8	NTV20001201.1530.0973-E12-26
EM9	NTV20001201.1530.0973-E13-27
EM12	NTV20001201.1530.0973-E14-28
EM31	NTV20001201.1530.0973-E14-29
EM10	NTV20001201.1530.0973-E14-30
EM11	NTV20001201.1530.0973-E14-31
EM13	NTV20001201.1530.0973-E15-32
EM14	NTV20001201.1530.0973-E16-33
EM15	NTV20001201.1530.0973-E18-34
R1	NTV20001201.1530.0973-R1
R2	NTV20001201.1530.0973-R2
R3	NTV20001201.1530.0973-R3
R4	NTV20001201.1530.0973-R4
R5	NTV20001201.1530.0973-R5
RM1	NTV20001201.1530.0973-R1-1
RM2	NTV20001201.1530.0973-R2-1
RM3	NTV20001201.1530.0973-R3-1
RM4	NTV20001201.1530.0973-R4-1
RM5	NTV20001201.1530.0973-R5-1
V1	NTV20001201.1530.0973-EV1
V2	NTV20001201.1530.0973-EV2
V3	NTV20001201.1530.0973-EV3
V4	NTV20001201.1530.0973-EV4
VM1	NTV20001201.1530.0973-EV1-1
VM2	NTV20001201.1530.0973-EV2-1
VM3	NTV20001201.1530.0973-EV3-1
VM4	NTV20001201.1530.0973-EV4-1
Q1	NTV20001201.1530.0973-T1
Q2	NTV20001201.1530.0973-T2
Q3	NTV20001201.1530.0973-T3
Q4	NTV20001201.1530.0973-T4
Q5	NTV20001201.1530.0973-T5
