CE12	NTV20001025.1530.0431-CE1
CE13	NTV20001025.1530.0431-CE2
CE14	NTV20001025.1530.0431-CE3
CE15	NTV20001025.1530.0431-CE4
CE16	NTV20001025.1530.0431-CE5
CE17	NTV20001025.1530.0431-CE6
CE18	NTV20001025.1530.0431-CE7
CE19	NTV20001025.1530.0431-CE8
CE20	NTV20001025.1530.0431-CE9
CE21	NTV20001025.1530.0431-CE10
CE22	NTV20001025.1530.0431-CE11
CE23	NTV20001025.1530.0431-CE12
CE11	NTV20001025.1530.0431-CE13
CE2	NTV20001025.1530.0431-CE14
CE1	NTV20001025.1530.0431-CE15
CE4	NTV20001025.1530.0431-CE16
CE5	NTV20001025.1530.0431-CE17
CE6	NTV20001025.1530.0431-CE18
CE7	NTV20001025.1530.0431-CE19
CE8	NTV20001025.1530.0431-CE20
CE9	NTV20001025.1530.0431-CE21
CE10	NTV20001025.1530.0431-CE22
CE3	NTV20001025.1530.0431-CE23
E16	NTV20001025.1530.0431-E1
E17	NTV20001025.1530.0431-E2
E18	NTV20001025.1530.0431-E3
E19	NTV20001025.1530.0431-E4
E20	NTV20001025.1530.0431-E5
E21	NTV20001025.1530.0431-E6
E40	NTV20001025.1530.0431-E7
E23	NTV20001025.1530.0431-E8
E25	NTV20001025.1530.0431-E9
E26	NTV20001025.1530.0431-E10
E28	NTV20001025.1530.0431-E11
E29	NTV20001025.1530.0431-E12
E30	NTV20001025.1530.0431-E13
E31	NTV20001025.1530.0431-E14
E32	NTV20001025.1530.0431-E15
E33	NTV20001025.1530.0431-E16
E36	NTV20001025.1530.0431-E17
E1	NTV20001025.1530.0431-E18
E4	NTV20001025.1530.0431-E19
E5	NTV20001025.1530.0431-E20
E6	NTV20001025.1530.0431-E21
E7	NTV20001025.1530.0431-E22
E8	NTV20001025.1530.0431-E23
E34	NTV20001025.1530.0431-E24
E9	NTV20001025.1530.0431-E25
E10	NTV20001025.1530.0431-E26
E11	NTV20001025.1530.0431-E27
E12	NTV20001025.1530.0431-E28
E13	NTV20001025.1530.0431-E29
E39	NTV20001025.1530.0431-E30
EM1	NTV20001025.1530.0431-E18-1
EM9	NTV20001025.1530.0431-E20-2
EM19	NTV20001025.1530.0431-E1-3
EM20	NTV20001025.1530.0431-E2-4
EM21	NTV20001025.1530.0431-E3-5
EM22	NTV20001025.1530.0431-E4-6
EM23	NTV20001025.1530.0431-E5-7
EM24	NTV20001025.1530.0431-E6-8
EM26	NTV20001025.1530.0431-E8-9
EM17	NTV20001025.1530.0431-E17-10
EM27	NTV20001025.1530.0431-E9-11
EM28	NTV20001025.1530.0431-E25-12
EM29	NTV20001025.1530.0431-E10-13
EM31	NTV20001025.1530.0431-E10-14
EM32	NTV20001025.1530.0431-E11-15
EM36	NTV20001025.1530.0431-E12-16
EM37	NTV20001025.1530.0431-E13-17
EM38	NTV20001025.1530.0431-E14-18
EM39	NTV20001025.1530.0431-E15-19
EM40	NTV20001025.1530.0431-E16-20
EM25	NTV20001025.1530.0431-E24-21
EM34	NTV20001025.1530.0431-E24-22
EM2	NTV20001025.1530.0431-E24-23
EM35	NTV20001025.1530.0431-E24-24
EM33	NTV20001025.1530.0431-E24-25
EM3	NTV20001025.1530.0431-E24-26
EM4	NTV20001025.1530.0431-E19-27
EM5	NTV20001025.1530.0431-E20-28
EM6	NTV20001025.1530.0431-E21-29
EM7	NTV20001025.1530.0431-E22-30
EM8	NTV20001025.1530.0431-E23-31
EM10	NTV20001025.1530.0431-E26-32
EM11	NTV20001025.1530.0431-E27-33
EM12	NTV20001025.1530.0431-E27-34
EM13	NTV20001025.1530.0431-E27-35
EM14	NTV20001025.1530.0431-E28-36
EM15	NTV20001025.1530.0431-E25-37
EM16	NTV20001025.1530.0431-E29-38
EM18	NTV20001025.1530.0431-E30-39
EM30	NTV20001025.1530.0431-E7-40
R1	NTV20001025.1530.0431-R1
R5	NTV20001025.1530.0431-R2
R8	NTV20001025.1530.0431-R3
R2	NTV20001025.1530.0431-R4
R3	NTV20001025.1530.0431-R5
R4	NTV20001025.1530.0431-R6
R6	NTV20001025.1530.0431-R7
R7	NTV20001025.1530.0431-R8
R9	NTV20001025.1530.0431-R9
R10	NTV20001025.1530.0431-R10
RM1	NTV20001025.1530.0431-R1-1
RM5	NTV20001025.1530.0431-R2-1
RM8	NTV20001025.1530.0431-R3-1
RM9	NTV20001025.1530.0431-R9-1
RM2	NTV20001025.1530.0431-R4-1
RM3	NTV20001025.1530.0431-R5-1
RM4	NTV20001025.1530.0431-R6-1
RM6	NTV20001025.1530.0431-R7-1
RM7	NTV20001025.1530.0431-R8-1
RM10	NTV20001025.1530.0431-R10-1
V1	NTV20001025.1530.0431-EV1
V2	NTV20001025.1530.0431-EV2
V3	NTV20001025.1530.0431-EV3
V4	NTV20001025.1530.0431-EV4
V5	NTV20001025.1530.0431-EV5
V6	NTV20001025.1530.0431-EV6
V7	NTV20001025.1530.0431-EV7
V8	NTV20001025.1530.0431-EV8
VM3	NTV20001025.1530.0431-EV4-1
VM1	NTV20001025.1530.0431-EV1-1
VM2	NTV20001025.1530.0431-EV2-1
VM4	NTV20001025.1530.0431-EV3-1
VM5	NTV20001025.1530.0431-EV5-1
VM6	NTV20001025.1530.0431-EV6-1
VM7	NTV20001025.1530.0431-EV7-1
VM8	NTV20001025.1530.0431-EV8-1
Q1	NTV20001025.1530.0431-T1
Q2	NTV20001025.1530.0431-T2
Q3	NTV20001025.1530.0431-T3
