CE11	VAR20001001.1300.0789-CE1
CE12	VAR20001001.1300.0789-CE2
CE14	VAR20001001.1300.0789-CE3
CE15	VAR20001001.1300.0789-CE4
CE6	VAR20001001.1300.0789-CE5
CE16	VAR20001001.1300.0789-CE6
CE13	VAR20001001.1300.0789-CE7
CE17	VAR20001001.1300.0789-CE8
CE18	VAR20001001.1300.0789-CE9
CE19	VAR20001001.1300.0789-CE10
CE8	VAR20001001.1300.0789-CE11
CE2	VAR20001001.1300.0789-CE12
CE3	VAR20001001.1300.0789-CE13
CE1	VAR20001001.1300.0789-CE14
CE4	VAR20001001.1300.0789-CE15
CE7	VAR20001001.1300.0789-CE16
CE5	VAR20001001.1300.0789-CE17
CE9	VAR20001001.1300.0789-CE18
CE10	VAR20001001.1300.0789-CE19
E13	VAR20001001.1300.0789-E1
E14	VAR20001001.1300.0789-E2
E16	VAR20001001.1300.0789-E3
E17	VAR20001001.1300.0789-E4
E18	VAR20001001.1300.0789-E5
E31	VAR20001001.1300.0789-E6
E20	VAR20001001.1300.0789-E7
E33	VAR20001001.1300.0789-E8
E22	VAR20001001.1300.0789-E9
E23	VAR20001001.1300.0789-E10
E24	VAR20001001.1300.0789-E11
E25	VAR20001001.1300.0789-E12
E26	VAR20001001.1300.0789-E13
E27	VAR20001001.1300.0789-E14
E1	VAR20001001.1300.0789-E15
E2	VAR20001001.1300.0789-E16
E4	VAR20001001.1300.0789-E17
E5	VAR20001001.1300.0789-E18
E7	VAR20001001.1300.0789-E19
E29	VAR20001001.1300.0789-E20
E9	VAR20001001.1300.0789-E21
E10	VAR20001001.1300.0789-E22
E11	VAR20001001.1300.0789-E23
EM1	VAR20001001.1300.0789-E15-1
EM25	VAR20001001.1300.0789-E1-2
EM26	VAR20001001.1300.0789-E2-3
EM13	VAR20001001.1300.0789-E6-4
EM28	VAR20001001.1300.0789-E3-5
EM30	VAR20001001.1300.0789-E4-6
EM31	VAR20001001.1300.0789-E5-7
EM32	VAR20001001.1300.0789-E4-8
EM33	VAR20001001.1300.0789-E4-9
EM29	VAR20001001.1300.0789-E4-10
EM38	VAR20001001.1300.0789-E7-11
EM27	VAR20001001.1300.0789-E8-12
EM40	VAR20001001.1300.0789-E9-13
EM41	VAR20001001.1300.0789-E10-14
EM42	VAR20001001.1300.0789-E11-15
EM43	VAR20001001.1300.0789-E12-16
EM44	VAR20001001.1300.0789-E13-17
EM39	VAR20001001.1300.0789-E9-18
EM7	VAR20001001.1300.0789-E18-19
EM12	VAR20001001.1300.0789-E14-20
EM24	VAR20001001.1300.0789-E14-21
EM36	VAR20001001.1300.0789-E3-22
EM6	VAR20001001.1300.0789-E16-23
EM14	VAR20001001.1300.0789-E16-24
EM15	VAR20001001.1300.0789-E16-25
EM17	VAR20001001.1300.0789-E16-26
EM18	VAR20001001.1300.0789-E16-27
EM19	VAR20001001.1300.0789-E16-28
EM21	VAR20001001.1300.0789-E16-29
EM34	VAR20001001.1300.0789-E4-30
EM35	VAR20001001.1300.0789-E4-31
EM10	VAR20001001.1300.0789-E6-32
EM37	VAR20001001.1300.0789-E7-33
EM2	VAR20001001.1300.0789-E16-34
EM3	VAR20001001.1300.0789-E17-35
EM5	VAR20001001.1300.0789-E20-36
EM4	VAR20001001.1300.0789-E18-37
EM8	VAR20001001.1300.0789-E16-38
EM9	VAR20001001.1300.0789-E18-39
EM11	VAR20001001.1300.0789-E19-40
EM16	VAR20001001.1300.0789-E18-41
EM20	VAR20001001.1300.0789-E21-42
EM22	VAR20001001.1300.0789-E22-43
EM23	VAR20001001.1300.0789-E23-44
R9	VAR20001001.1300.0789-R1
R1	VAR20001001.1300.0789-R2
R4	VAR20001001.1300.0789-R3
R2	VAR20001001.1300.0789-R4
R3	VAR20001001.1300.0789-R5
R5	VAR20001001.1300.0789-R6
R6	VAR20001001.1300.0789-R7
R7	VAR20001001.1300.0789-R8
R8	VAR20001001.1300.0789-R9
RM9	VAR20001001.1300.0789-R1-1
RM1	VAR20001001.1300.0789-R2-1
RM4	VAR20001001.1300.0789-R3-1
RM2	VAR20001001.1300.0789-R4-1
RM3	VAR20001001.1300.0789-R5-1
RM5	VAR20001001.1300.0789-R6-1
RM6	VAR20001001.1300.0789-R7-1
RM7	VAR20001001.1300.0789-R8-1
RM8	VAR20001001.1300.0789-R9-1
V1	VAR20001001.1300.0789-EV1
V3	VAR20001001.1300.0789-EV2
V4	VAR20001001.1300.0789-EV3
V2	VAR20001001.1300.0789-EV4
VM1	VAR20001001.1300.0789-EV1-1
VM3	VAR20001001.1300.0789-EV2-1
VM4	VAR20001001.1300.0789-EV3-1
VM2	VAR20001001.1300.0789-EV4-1
Q2	VAR20001001.1300.0789-T1
Q4	VAR20001001.1300.0789-T2
Q5	VAR20001001.1300.0789-T3
Q7	VAR20001001.1300.0789-T4
Q3	VAR20001001.1300.0789-T5
Q6	VAR20001001.1300.0789-T6
Q1	VAR20001001.1300.0789-T7
Q8	VAR20001001.1300.0789-V1
QM8	VAR20001001.1300.0789-V1-1
