CE2	VAR20001104.1200.1389-CE1
CE3	VAR20001104.1200.1389-CE2
CE4	VAR20001104.1200.1389-CE3
CE1	VAR20001104.1200.1389-CE4
E1	VAR20001104.1200.1389-E1
E2	VAR20001104.1200.1389-E2
E3	VAR20001104.1200.1389-E3
E5	VAR20001104.1200.1389-E4
EM1	VAR20001104.1200.1389-E1-1
EM3	VAR20001104.1200.1389-E2-2
EM4	VAR20001104.1200.1389-E2-3
EM5	VAR20001104.1200.1389-E3-4
EM7	VAR20001104.1200.1389-E1-5
EM13	VAR20001104.1200.1389-E3-6
EM8	VAR20001104.1200.1389-E2-7
EM9	VAR20001104.1200.1389-E3-8
EM10	VAR20001104.1200.1389-E2-9
EM11	VAR20001104.1200.1389-E2-10
EM12	VAR20001104.1200.1389-E2-11
EM15	VAR20001104.1200.1389-E1-12
EM14	VAR20001104.1200.1389-E1-13
EM16	VAR20001104.1200.1389-E2-14
EM17	VAR20001104.1200.1389-E3-15
EM2	VAR20001104.1200.1389-E4-16
EM6	VAR20001104.1200.1389-E1-17
R1	VAR20001104.1200.1389-R1
RM1	VAR20001104.1200.1389-R1-1
Q1	VAR20001104.1200.1389-T1
Q2	VAR20001104.1200.1389-T2
Q3	VAR20001104.1200.1389-T3
