CE11	VAR20001217.1100.0763-CE1
CE2	VAR20001217.1100.0763-CE2
CE12	VAR20001217.1100.0763-CE3
CE13	VAR20001217.1100.0763-CE4
CE14	VAR20001217.1100.0763-CE5
CE15	VAR20001217.1100.0763-CE6
CE16	VAR20001217.1100.0763-CE7
CE3	VAR20001217.1100.0763-CE8
CE4	VAR20001217.1100.0763-CE9
CE1	VAR20001217.1100.0763-CE10
CE5	VAR20001217.1100.0763-CE11
CE6	VAR20001217.1100.0763-CE12
CE7	VAR20001217.1100.0763-CE13
CE8	VAR20001217.1100.0763-CE14
CE9	VAR20001217.1100.0763-CE15
CE10	VAR20001217.1100.0763-CE16
E14	VAR20001217.1100.0763-E1
E15	VAR20001217.1100.0763-E2
E16	VAR20001217.1100.0763-E3
E17	VAR20001217.1100.0763-E4
E19	VAR20001217.1100.0763-E5
E20	VAR20001217.1100.0763-E6
E1	VAR20001217.1100.0763-E7
E2	VAR20001217.1100.0763-E8
E4	VAR20001217.1100.0763-E9
E5	VAR20001217.1100.0763-E10
E6	VAR20001217.1100.0763-E11
E7	VAR20001217.1100.0763-E12
E8	VAR20001217.1100.0763-E13
E9	VAR20001217.1100.0763-E14
E10	VAR20001217.1100.0763-E15
E11	VAR20001217.1100.0763-E16
E12	VAR20001217.1100.0763-E17
EM17	VAR20001217.1100.0763-E1-1
EM18	VAR20001217.1100.0763-E11-2
EM19	VAR20001217.1100.0763-E13-3
EM20	VAR20001217.1100.0763-E2-4
EM21	VAR20001217.1100.0763-E3-5
EM22	VAR20001217.1100.0763-E11-6
EM23	VAR20001217.1100.0763-E11-7
EM24	VAR20001217.1100.0763-E4-8
EM25	VAR20001217.1100.0763-E13-9
EM26	VAR20001217.1100.0763-E5-10
EM27	VAR20001217.1100.0763-E8-11
EM29	VAR20001217.1100.0763-E5-12
EM28	VAR20001217.1100.0763-E6-13
EM1	VAR20001217.1100.0763-E7-14
EM2	VAR20001217.1100.0763-E8-15
EM3	VAR20001217.1100.0763-E9-16
EM4	VAR20001217.1100.0763-E10-17
EM5	VAR20001217.1100.0763-E11-18
EM6	VAR20001217.1100.0763-E12-19
EM8	VAR20001217.1100.0763-E11-20
EM7	VAR20001217.1100.0763-E11-21
EM9	VAR20001217.1100.0763-E13-22
EM10	VAR20001217.1100.0763-E14-23
EM11	VAR20001217.1100.0763-E15-24
EM12	VAR20001217.1100.0763-E13-25
EM13	VAR20001217.1100.0763-E13-26
EM14	VAR20001217.1100.0763-E16-27
EM15	VAR20001217.1100.0763-E12-28
EM16	VAR20001217.1100.0763-E17-29
R5	VAR20001217.1100.0763-R1
R1	VAR20001217.1100.0763-R2
R2	VAR20001217.1100.0763-R3
R3	VAR20001217.1100.0763-R4
R4	VAR20001217.1100.0763-R5
R6	VAR20001217.1100.0763-R6
RM1	VAR20001217.1100.0763-R2-1
RM2	VAR20001217.1100.0763-R3-1
RM3	VAR20001217.1100.0763-R4-1
RM4	VAR20001217.1100.0763-R5-1
RM5	VAR20001217.1100.0763-R6-1
RM6	VAR20001217.1100.0763-R1-1
V3	VAR20001217.1100.0763-EV1
V1	VAR20001217.1100.0763-EV2
V2	VAR20001217.1100.0763-EV3
V4	VAR20001217.1100.0763-EV4
V6	VAR20001217.1100.0763-EV5
V7	VAR20001217.1100.0763-EV6
V5	VAR20001217.1100.0763-EV7
VM3	VAR20001217.1100.0763-EV1-1
VM4	VAR20001217.1100.0763-EV7-1
VM1	VAR20001217.1100.0763-EV2-1
VM2	VAR20001217.1100.0763-EV3-1
VM5	VAR20001217.1100.0763-EV4-1
VM6	VAR20001217.1100.0763-EV5-1
VM7	VAR20001217.1100.0763-EV6-1
Q1	VAR20001217.1100.0763-T1
Q2	VAR20001217.1100.0763-T2
