CE10	NTV20001218.1530.1156-CE1
CE12	NTV20001218.1530.1156-CE2
CE7	NTV20001218.1530.1156-CE3
CE13	NTV20001218.1530.1156-CE4
CE2	NTV20001218.1530.1156-CE5
CE14	NTV20001218.1530.1156-CE6
CE15	NTV20001218.1530.1156-CE7
CE16	NTV20001218.1530.1156-CE8
CE17	NTV20001218.1530.1156-CE9
CE19	NTV20001218.1530.1156-CE10
CE20	NTV20001218.1530.1156-CE11
CE3	NTV20001218.1530.1156-CE12
CE22	NTV20001218.1530.1156-CE13
CE1	NTV20001218.1530.1156-CE14
CE23	NTV20001218.1530.1156-CE15
CE24	NTV20001218.1530.1156-CE16
CE25	NTV20001218.1530.1156-CE17
CE26	NTV20001218.1530.1156-CE18
CE27	NTV20001218.1530.1156-CE19
CE18	NTV20001218.1530.1156-CE20
CE28	NTV20001218.1530.1156-CE21
CE29	NTV20001218.1530.1156-CE22
CE30	NTV20001218.1530.1156-CE23
CE11	NTV20001218.1530.1156-CE24
CE21	NTV20001218.1530.1156-CE25
CE4	NTV20001218.1530.1156-CE26
CE5	NTV20001218.1530.1156-CE27
CE6	NTV20001218.1530.1156-CE28
CE8	NTV20001218.1530.1156-CE29
CE9	NTV20001218.1530.1156-CE30
E12	NTV20001218.1530.1156-E1
E13	NTV20001218.1530.1156-E2
E15	NTV20001218.1530.1156-E3
E17	NTV20001218.1530.1156-E4
E18	NTV20001218.1530.1156-E5
E19	NTV20001218.1530.1156-E6
E21	NTV20001218.1530.1156-E7
E22	NTV20001218.1530.1156-E8
E23	NTV20001218.1530.1156-E9
E24	NTV20001218.1530.1156-E10
E25	NTV20001218.1530.1156-E11
E26	NTV20001218.1530.1156-E12
E28	NTV20001218.1530.1156-E13
E29	NTV20001218.1530.1156-E14
E30	NTV20001218.1530.1156-E15
E1	NTV20001218.1530.1156-E16
E31	NTV20001218.1530.1156-E17
E35	NTV20001218.1530.1156-E18
E36	NTV20001218.1530.1156-E19
E37	NTV20001218.1530.1156-E20
E38	NTV20001218.1530.1156-E21
E39	NTV20001218.1530.1156-E22
E41	NTV20001218.1530.1156-E23
E42	NTV20001218.1530.1156-E24
E43	NTV20001218.1530.1156-E25
E44	NTV20001218.1530.1156-E26
E45	NTV20001218.1530.1156-E27
E46	NTV20001218.1530.1156-E28
E47	NTV20001218.1530.1156-E29
E49	NTV20001218.1530.1156-E30
E50	NTV20001218.1530.1156-E31
E52	NTV20001218.1530.1156-E32
E53	NTV20001218.1530.1156-E33
E54	NTV20001218.1530.1156-E34
E55	NTV20001218.1530.1156-E35
E56	NTV20001218.1530.1156-E36
E58	NTV20001218.1530.1156-E37
E1	NTV20001218.1530.1156-E38
E60	NTV20001218.1530.1156-E39
E63	NTV20001218.1530.1156-E40
E64	NTV20001218.1530.1156-E41
E2	NTV20001218.1530.1156-E42
E3	NTV20001218.1530.1156-E43
E4	NTV20001218.1530.1156-E44
E5	NTV20001218.1530.1156-E45
E6	NTV20001218.1530.1156-E46
E7	NTV20001218.1530.1156-E47
E8	NTV20001218.1530.1156-E48
E9	NTV20001218.1530.1156-E49
E10	NTV20001218.1530.1156-E50
E11	NTV20001218.1530.1156-E51
EM1	NTV20001218.1530.1156-E16-1
EM12	NTV20001218.1530.1156-E5-2
EM22	NTV20001218.1530.1156-E1-3
EM23	NTV20001218.1530.1156-E1-4
EM24	NTV20001218.1530.1156-E16-5
EM25	NTV20001218.1530.1156-E2-6
EM26	NTV20001218.1530.1156-E37-7
EM27	NTV20001218.1530.1156-E3-8
EM33	NTV20001218.1530.1156-E16-9
EM34	NTV20001218.1530.1156-E4-10
EM35	NTV20001218.1530.1156-E16-11
EM30	NTV20001218.1530.1156-E5-12
EM31	NTV20001218.1530.1156-E5-13
EM32	NTV20001218.1530.1156-E5-14
EM36	NTV20001218.1530.1156-E5-15
EM37	NTV20001218.1530.1156-E5-16
EM38	NTV20001218.1530.1156-E5-17
EM39	NTV20001218.1530.1156-E6-18
EM40	NTV20001218.1530.1156-E4-19
EM41	NTV20001218.1530.1156-E4-20
EM43	NTV20001218.1530.1156-E16-21
EM42	NTV20001218.1530.1156-E7-22
EM44	NTV20001218.1530.1156-E1-23
EM45	NTV20001218.1530.1156-E1-24
EM46	NTV20001218.1530.1156-E8-25
EM47	NTV20001218.1530.1156-E16-26
EM48	NTV20001218.1530.1156-E1-27
EM49	NTV20001218.1530.1156-E1-28
EM50	NTV20001218.1530.1156-E1-29
EM51	NTV20001218.1530.1156-E1-30
EM53	NTV20001218.1530.1156-E9-31
EM55	NTV20001218.1530.1156-E10-32
EM56	NTV20001218.1530.1156-E16-33
EM57	NTV20001218.1530.1156-E16-34
EM58	NTV20001218.1530.1156-E11-35
EM59	NTV20001218.1530.1156-E12-36
EM60	NTV20001218.1530.1156-E13-37
EM62	NTV20001218.1530.1156-E14-38
EM64	NTV20001218.1530.1156-E15-39
EM61	NTV20001218.1530.1156-E13-40
EM65	NTV20001218.1530.1156-E13-41
EM66	NTV20001218.1530.1156-E16-42
EM67	NTV20001218.1530.1156-E13-43
EM68	NTV20001218.1530.1156-E17-44
EM70	NTV20001218.1530.1156-E16-45
EM69	NTV20001218.1530.1156-E5-46
EM72	NTV20001218.1530.1156-E16-47
EM73	NTV20001218.1530.1156-E16-48
EM74	NTV20001218.1530.1156-E17-49
EM75	NTV20001218.1530.1156-E5-50
EM76	NTV20001218.1530.1156-E5-51
EM77	NTV20001218.1530.1156-E5-52
EM79	NTV20001218.1530.1156-E18-53
EM80	NTV20001218.1530.1156-E18-54
EM81	NTV20001218.1530.1156-E19-55
EM82	NTV20001218.1530.1156-E47-56
EM83	NTV20001218.1530.1156-E47-57
EM84	NTV20001218.1530.1156-E20-58
EM86	NTV20001218.1530.1156-E21-59
EM87	NTV20001218.1530.1156-E50-60
EM88	NTV20001218.1530.1156-E22-61
EM89	NTV20001218.1530.1156-E22-62
EM90	NTV20001218.1530.1156-E23-63
EM91	NTV20001218.1530.1156-E24-64
EM92	NTV20001218.1530.1156-E25-65
EM93	NTV20001218.1530.1156-E16-66
EM94	NTV20001218.1530.1156-E16-67
EM95	NTV20001218.1530.1156-E26-68
EM96	NTV20001218.1530.1156-E27-69
EM97	NTV20001218.1530.1156-E28-70
EM98	NTV20001218.1530.1156-E29-71
EM100	NTV20001218.1530.1156-E30-72
EM99	NTV20001218.1530.1156-E31-73
EM101	NTV20001218.1530.1156-E33-74
EM102	NTV20001218.1530.1156-E32-75
EM103	NTV20001218.1530.1156-E34-76
EM106	NTV20001218.1530.1156-E35-77
EM2	NTV20001218.1530.1156-E16-78
EM104	NTV20001218.1530.1156-E34-79
EM105	NTV20001218.1530.1156-E32-80
EM107	NTV20001218.1530.1156-E16-81
EM108	NTV20001218.1530.1156-E16-82
EM109	NTV20001218.1530.1156-E16-83
EM110	NTV20001218.1530.1156-E36-84
EM111	NTV20001218.1530.1156-E5-85
EM113	NTV20001218.1530.1156-E5-86
EM114	NTV20001218.1530.1156-E5-87
EM115	NTV20001218.1530.1156-E5-88
EM112	NTV20001218.1530.1156-E16-89
EM78	NTV20001218.1530.1156-E16-90
EM3	NTV20001218.1530.1156-E43-91
EM85	NTV20001218.1530.1156-E39-92
EM29	NTV20001218.1530.1156-E16-93
EM28	NTV20001218.1530.1156-E40-94
EM54	NTV20001218.1530.1156-E5-95
EM63	NTV20001218.1530.1156-E41-96
EM71	NTV20001218.1530.1156-E38-97
EM52	NTV20001218.1530.1156-E6-98
EM4	NTV20001218.1530.1156-E44-99
EM5	NTV20001218.1530.1156-E16-100
EM6	NTV20001218.1530.1156-E16-101
EM7	NTV20001218.1530.1156-E45-102
EM8	NTV20001218.1530.1156-E46-103
EM9	NTV20001218.1530.1156-E46-104
EM11	NTV20001218.1530.1156-E46-105
EM10	NTV20001218.1530.1156-E16-106
EM13	NTV20001218.1530.1156-E16-107
EM14	NTV20001218.1530.1156-E16-108
EM16	NTV20001218.1530.1156-E47-109
EM15	NTV20001218.1530.1156-E48-110
EM17	NTV20001218.1530.1156-E49-111
EM18	NTV20001218.1530.1156-E50-112
EM19	NTV20001218.1530.1156-E16-113
EM20	NTV20001218.1530.1156-E51-114
EM21	NTV20001218.1530.1156-E42-115
R2	NTV20001218.1530.1156-R1
R3	NTV20001218.1530.1156-R2
