CE38	NTV20001020.1530.0521-CE1
CE7	NTV20001020.1530.0521-CE2
CE8	NTV20001020.1530.0521-CE3
CE9	NTV20001020.1530.0521-CE4
CE10	NTV20001020.1530.0521-CE5
CE13	NTV20001020.1530.0521-CE6
CE14	NTV20001020.1530.0521-CE7
CE3	NTV20001020.1530.0521-CE8
CE4	NTV20001020.1530.0521-CE9
CE16	NTV20001020.1530.0521-CE10
CE17	NTV20001020.1530.0521-CE11
CE18	NTV20001020.1530.0521-CE12
CE19	NTV20001020.1530.0521-CE13
CE20	NTV20001020.1530.0521-CE14
CE21	NTV20001020.1530.0521-CE15
CE56	NTV20001020.1530.0521-CE16
CE23	NTV20001020.1530.0521-CE17
CE25	NTV20001020.1530.0521-CE18
CE26	NTV20001020.1530.0521-CE19
CE27	NTV20001020.1530.0521-CE20
CE28	NTV20001020.1530.0521-CE21
CE29	NTV20001020.1530.0521-CE22
CE31	NTV20001020.1530.0521-CE23
CE32	NTV20001020.1530.0521-CE24
CE39	NTV20001020.1530.0521-CE25
CE40	NTV20001020.1530.0521-CE26
CE53	NTV20001020.1530.0521-CE27
CE49	NTV20001020.1530.0521-CE28
CE50	NTV20001020.1530.0521-CE29
CE51	NTV20001020.1530.0521-CE30
CE54	NTV20001020.1530.0521-CE31
CE1	NTV20001020.1530.0521-CE32
CE41	NTV20001020.1530.0521-CE33
CE37	NTV20001020.1530.0521-CE34
CE33	NTV20001020.1530.0521-CE35
CE2	NTV20001020.1530.0521-CE36
CE34	NTV20001020.1530.0521-CE37
CE36	NTV20001020.1530.0521-CE38
CE42	NTV20001020.1530.0521-CE39
CE43	NTV20001020.1530.0521-CE40
CE44	NTV20001020.1530.0521-CE41
CE46	NTV20001020.1530.0521-CE42
CE48	NTV20001020.1530.0521-CE43
CE15	NTV20001020.1530.0521-CE44
CE24	NTV20001020.1530.0521-CE45
CE30	NTV20001020.1530.0521-CE46
CE47	NTV20001020.1530.0521-CE47
CE45	NTV20001020.1530.0521-CE48
CE12	NTV20001020.1530.0521-CE49
CE11	NTV20001020.1530.0521-CE50
CE35	NTV20001020.1530.0521-CE51
CE5	NTV20001020.1530.0521-CE52
CE6	NTV20001020.1530.0521-CE53
CE22	NTV20001020.1530.0521-CE54
CE55	NTV20001020.1530.0521-CE55
CE52	NTV20001020.1530.0521-CE56
E11	NTV20001020.1530.0521-E1
E13	NTV20001020.1530.0521-E2
E14	NTV20001020.1530.0521-E3
E15	NTV20001020.1530.0521-E4
E16	NTV20001020.1530.0521-E5
E17	NTV20001020.1530.0521-E6
E91	NTV20001020.1530.0521-E7
E21	NTV20001020.1530.0521-E8
E22	NTV20001020.1530.0521-E9
E23	NTV20001020.1530.0521-E10
E24	NTV20001020.1530.0521-E11
E25	NTV20001020.1530.0521-E12
E92	NTV20001020.1530.0521-E13
E27	NTV20001020.1530.0521-E14
E28	NTV20001020.1530.0521-E15
E29	NTV20001020.1530.0521-E16
E30	NTV20001020.1530.0521-E17
E31	NTV20001020.1530.0521-E18
E32	NTV20001020.1530.0521-E19
E33	NTV20001020.1530.0521-E20
E34	NTV20001020.1530.0521-E21
E36	NTV20001020.1530.0521-E22
E37	NTV20001020.1530.0521-E23
E39	NTV20001020.1530.0521-E24
E40	NTV20001020.1530.0521-E25
E41	NTV20001020.1530.0521-E26
E43	NTV20001020.1530.0521-E27
E76	NTV20001020.1530.0521-E28
E44	NTV20001020.1530.0521-E29
E45	NTV20001020.1530.0521-E30
E46	NTV20001020.1530.0521-E31
E47	NTV20001020.1530.0521-E32
E48	NTV20001020.1530.0521-E33
E49	NTV20001020.1530.0521-E34
E50	NTV20001020.1530.0521-E35
E51	NTV20001020.1530.0521-E36
E52	NTV20001020.1530.0521-E37
E53	NTV20001020.1530.0521-E38
E54	NTV20001020.1530.0521-E39
E55	NTV20001020.1530.0521-E40
E56	NTV20001020.1530.0521-E41
E57	NTV20001020.1530.0521-E42
E58	NTV20001020.1530.0521-E43
E60	NTV20001020.1530.0521-E44
E61	NTV20001020.1530.0521-E45
E62	NTV20001020.1530.0521-E46
E63	NTV20001020.1530.0521-E47
E64	NTV20001020.1530.0521-E48
E65	NTV20001020.1530.0521-E49
E66	NTV20001020.1530.0521-E50
E67	NTV20001020.1530.0521-E51
E69	NTV20001020.1530.0521-E52
E70	NTV20001020.1530.0521-E53
E71	NTV20001020.1530.0521-E54
E72	NTV20001020.1530.0521-E55
E73	NTV20001020.1530.0521-E56
E75	NTV20001020.1530.0521-E57
E78	NTV20001020.1530.0521-E58
E79	NTV20001020.1530.0521-E59
E83	NTV20001020.1530.0521-E60
E85	NTV20001020.1530.0521-E61
E86	NTV20001020.1530.0521-E62
E88	NTV20001020.1530.0521-E63
E89	NTV20001020.1530.0521-E64
E90	NTV20001020.1530.0521-E65
E2	NTV20001020.1530.0521-E66
E3	NTV20001020.1530.0521-E67
E4	NTV20001020.1530.0521-E68
E6	NTV20001020.1530.0521-E69
E7	NTV20001020.1530.0521-E70
E8	NTV20001020.1530.0521-E71
E9	NTV20001020.1530.0521-E72
E18	NTV20001020.1530.0521-E73
E10	NTV20001020.1530.0521-E74
EM119	NTV20001020.1530.0521-E74-1
EM121	NTV20001020.1530.0521-E1-2
EM137	NTV20001020.1530.0521-E28-3
EM123	NTV20001020.1530.0521-E2-4
EM7	NTV20001020.1530.0521-E3-5
EM8	NTV20001020.1530.0521-E4-6
EM9	NTV20001020.1530.0521-E5-7
EM12	NTV20001020.1530.0521-E6-8
EM13	NTV20001020.1530.0521-E6-9
EM15	NTV20001020.1530.0521-E6-10
EM48	NTV20001020.1530.0521-E7-11
EM122	NTV20001020.1530.0521-E67-12
EM56	NTV20001020.1530.0521-E13-13
EM19	NTV20001020.1530.0521-E8-14
EM20	NTV20001020.1530.0521-E9-15
EM2	NTV20001020.1530.0521-E10-16
EM3	NTV20001020.1530.0521-E11-17
EM4	NTV20001020.1530.0521-E12-18
EM27	NTV20001020.1530.0521-E9-19
EM30	NTV20001020.1530.0521-E8-20
EM49	NTV20001020.1530.0521-E8-21
EM50	NTV20001020.1530.0521-E9-22
EM80	NTV20001020.1530.0521-E49-23
EM25	NTV20001020.1530.0521-E58-24
