CE7	NTV20001129.1530.0758-CE1
CE8	NTV20001129.1530.0758-CE2
CE9	NTV20001129.1530.0758-CE3
CE11	NTV20001129.1530.0758-CE4
CE6	NTV20001129.1530.0758-CE5
CE3	NTV20001129.1530.0758-CE6
CE4	NTV20001129.1530.0758-CE7
CE5	NTV20001129.1530.0758-CE8
CE2	NTV20001129.1530.0758-CE9
CE1	NTV20001129.1530.0758-CE10
CE10	NTV20001129.1530.0758-CE11
CE12	NTV20001129.1530.0758-CE12
CE13	NTV20001129.1530.0758-CE13
E17	NTV20001129.1530.0758-E1
E18	NTV20001129.1530.0758-E2
E19	NTV20001129.1530.0758-E3
E20	NTV20001129.1530.0758-E4
E21	NTV20001129.1530.0758-E5
E22	NTV20001129.1530.0758-E6
E27	NTV20001129.1530.0758-E7
E1	NTV20001129.1530.0758-E8
E2	NTV20001129.1530.0758-E9
E3	NTV20001129.1530.0758-E10
E4	NTV20001129.1530.0758-E11
E5	NTV20001129.1530.0758-E12
E7	NTV20001129.1530.0758-E13
E9	NTV20001129.1530.0758-E14
E10	NTV20001129.1530.0758-E15
E25	NTV20001129.1530.0758-E16
E12	NTV20001129.1530.0758-E17
E13	NTV20001129.1530.0758-E18
E26	NTV20001129.1530.0758-E19
E15	NTV20001129.1530.0758-E20
E16	NTV20001129.1530.0758-E21
EM1	NTV20001129.1530.0758-E8-1
EM16	NTV20001129.1530.0758-E9-2
EM17	NTV20001129.1530.0758-E1-3
EM18	NTV20001129.1530.0758-E3-4
EM19	NTV20001129.1530.0758-E4-5
EM9	NTV20001129.1530.0758-E7-6
EM21	NTV20001129.1530.0758-E15-7
EM23	NTV20001129.1530.0758-E15-8
EM22	NTV20001129.1530.0758-E15-9
EM24	NTV20001129.1530.0758-E5-10
EM25	NTV20001129.1530.0758-E9-11
EM26	NTV20001129.1530.0758-E6-12
EM27	NTV20001129.1530.0758-E6-13
EM28	NTV20001129.1530.0758-E6-14
EM29	NTV20001129.1530.0758-E2-15
EM30	NTV20001129.1530.0758-E2-16
EM20	NTV20001129.1530.0758-E4-17
EM3	NTV20001129.1530.0758-E9-18
EM2	NTV20001129.1530.0758-E10-19
EM4	NTV20001129.1530.0758-E11-20
EM7	NTV20001129.1530.0758-E12-21
EM5	NTV20001129.1530.0758-E11-22
EM6	NTV20001129.1530.0758-E13-23
EM8	NTV20001129.1530.0758-E14-24
EM31	NTV20001129.1530.0758-E16-25
EM32	NTV20001129.1530.0758-E19-26
EM10	NTV20001129.1530.0758-E17-27
EM11	NTV20001129.1530.0758-E18-28
EM12	NTV20001129.1530.0758-E9-29
EM13	NTV20001129.1530.0758-E11-30
EM14	NTV20001129.1530.0758-E20-31
EM15	NTV20001129.1530.0758-E21-32
R1	NTV20001129.1530.0758-R1
R2	NTV20001129.1530.0758-R2
R3	NTV20001129.1530.0758-R3
RM1	NTV20001129.1530.0758-R1-1
RM2	NTV20001129.1530.0758-R2-1
RM3	NTV20001129.1530.0758-R3-1
V3	NTV20001129.1530.0758-EV1
V1	NTV20001129.1530.0758-EV2
V2	NTV20001129.1530.0758-EV3
V4	NTV20001129.1530.0758-EV4
V5	NTV20001129.1530.0758-EV5
VM1	NTV20001129.1530.0758-EV2-1
VM2	NTV20001129.1530.0758-EV3-1
VM4	NTV20001129.1530.0758-EV4-1
VM5	NTV20001129.1530.0758-EV5-1
VM3	NTV20001129.1530.0758-EV1-1
Q1	NTV20001129.1530.0758-T1
Q2	NTV20001129.1530.0758-T2
Q3	NTV20001129.1530.0758-T3
Q4	NTV20001129.1530.0758-T4
