CE14	VAR20001001.1300.3322-CE1
CE15	VAR20001001.1300.3322-CE2
CE50	VAR20001001.1300.3322-CE3
CE17	VAR20001001.1300.3322-CE4
CE18	VAR20001001.1300.3322-CE5
CE37	VAR20001001.1300.3322-CE6
CE23	VAR20001001.1300.3322-CE7
CE24	VAR20001001.1300.3322-CE8
CE3	VAR20001001.1300.3322-CE9
CE26	VAR20001001.1300.3322-CE10
CE27	VAR20001001.1300.3322-CE11
CE28	VAR20001001.1300.3322-CE12
CE2	VAR20001001.1300.3322-CE13
CE30	VAR20001001.1300.3322-CE14
CE31	VAR20001001.1300.3322-CE15
CE32	VAR20001001.1300.3322-CE16
CE33	VAR20001001.1300.3322-CE17
CE34	VAR20001001.1300.3322-CE18
CE51	VAR20001001.1300.3322-CE19
CE4	VAR20001001.1300.3322-CE20
CE35	VAR20001001.1300.3322-CE21
CE42	VAR20001001.1300.3322-CE22
CE36	VAR20001001.1300.3322-CE23
CE40	VAR20001001.1300.3322-CE24
CE41	VAR20001001.1300.3322-CE25
CE43	VAR20001001.1300.3322-CE26
CE44	VAR20001001.1300.3322-CE27
CE46	VAR20001001.1300.3322-CE28
CE47	VAR20001001.1300.3322-CE29
CE48	VAR20001001.1300.3322-CE30
CE49	VAR20001001.1300.3322-CE31
CE52	VAR20001001.1300.3322-CE32
CE1	VAR20001001.1300.3322-CE33
CE53	VAR20001001.1300.3322-CE34
CE54	VAR20001001.1300.3322-CE35
CE55	VAR20001001.1300.3322-CE36
CE56	VAR20001001.1300.3322-CE37
CE57	VAR20001001.1300.3322-CE38
CE5	VAR20001001.1300.3322-CE39
CE20	VAR20001001.1300.3322-CE40
CE22	VAR20001001.1300.3322-CE41
CE29	VAR20001001.1300.3322-CE42
CE19	VAR20001001.1300.3322-CE43
CE21	VAR20001001.1300.3322-CE44
CE25	VAR20001001.1300.3322-CE45
CE16	VAR20001001.1300.3322-CE46
CE39	VAR20001001.1300.3322-CE47
CE38	VAR20001001.1300.3322-CE48
CE45	VAR20001001.1300.3322-CE49
CE6	VAR20001001.1300.3322-CE50
CE7	VAR20001001.1300.3322-CE51
CE8	VAR20001001.1300.3322-CE52
CE9	VAR20001001.1300.3322-CE53
CE10	VAR20001001.1300.3322-CE54
CE11	VAR20001001.1300.3322-CE55
CE12	VAR20001001.1300.3322-CE56
CE13	VAR20001001.1300.3322-CE57
E15	VAR20001001.1300.3322-E1
E16	VAR20001001.1300.3322-E2
E17	VAR20001001.1300.3322-E3
E121	VAR20001001.1300.3322-E4
E19	VAR20001001.1300.3322-E5
E20	VAR20001001.1300.3322-E6
E21	VAR20001001.1300.3322-E7
E22	VAR20001001.1300.3322-E8
E115	VAR20001001.1300.3322-E9
E68	VAR20001001.1300.3322-E10
E122	VAR20001001.1300.3322-E11
E27	VAR20001001.1300.3322-E12
E28	VAR20001001.1300.3322-E13
E116	VAR20001001.1300.3322-E14
E124	VAR20001001.1300.3322-E15
E30	VAR20001001.1300.3322-E16
E31	VAR20001001.1300.3322-E17
E33	VAR20001001.1300.3322-E18
E34	VAR20001001.1300.3322-E19
E35	VAR20001001.1300.3322-E20
E117	VAR20001001.1300.3322-E21
E118	VAR20001001.1300.3322-E22
E83	VAR20001001.1300.3322-E23
E38	VAR20001001.1300.3322-E24
E39	VAR20001001.1300.3322-E25
E67	VAR20001001.1300.3322-E26
E40	VAR20001001.1300.3322-E27
E41	VAR20001001.1300.3322-E28
E42	VAR20001001.1300.3322-E29
E43	VAR20001001.1300.3322-E30
E44	VAR20001001.1300.3322-E31
E45	VAR20001001.1300.3322-E32
E47	VAR20001001.1300.3322-E33
E48	VAR20001001.1300.3322-E34
E49	VAR20001001.1300.3322-E35
E50	VAR20001001.1300.3322-E36
E69	VAR20001001.1300.3322-E37
E52	VAR20001001.1300.3322-E38
E53	VAR20001001.1300.3322-E39
E54	VAR20001001.1300.3322-E40
E55	VAR20001001.1300.3322-E41
E57	VAR20001001.1300.3322-E42
E58	VAR20001001.1300.3322-E43
E59	VAR20001001.1300.3322-E44
E60	VAR20001001.1300.3322-E45
E62	VAR20001001.1300.3322-E46
E119	VAR20001001.1300.3322-E47
E63	VAR20001001.1300.3322-E48
E64	VAR20001001.1300.3322-E49
E65	VAR20001001.1300.3322-E50
E66	VAR20001001.1300.3322-E51
E70	VAR20001001.1300.3322-E52
E72	VAR20001001.1300.3322-E53
E73	VAR20001001.1300.3322-E54
E74	VAR20001001.1300.3322-E55
E75	VAR20001001.1300.3322-E56
E76	VAR20001001.1300.3322-E57
E78	VAR20001001.1300.3322-E58
E79	VAR20001001.1300.3322-E59
E80	VAR20001001.1300.3322-E60
E81	VAR20001001.1300.3322-E61
E84	VAR20001001.1300.3322-E62
E2	VAR20001001.1300.3322-E63
E86	VAR20001001.1300.3322-E64
E87	VAR20001001.1300.3322-E65
E88	VAR20001001.1300.3322-E66
E89	VAR20001001.1300.3322-E67
E90	VAR20001001.1300.3322-E68
E93	VAR20001001.1300.3322-E69
E91	VAR20001001.1300.3322-E70
E94	VAR20001001.1300.3322-E71
E99	VAR20001001.1300.3322-E72
E100	VAR20001001.1300.3322-E73
E101	VAR20001001.1300.3322-E74
E102	VAR20001001.1300.3322-E75
E103	VAR20001001.1300.3322-E76
E105	VAR20001001.1300.3322-E77
E106	VAR20001001.1300.3322-E78
E110	VAR20001001.1300.3322-E79
E3	VAR20001001.1300.3322-E80
E4	VAR20001001.1300.3322-E81
E5	VAR20001001.1300.3322-E82
E6	VAR20001001.1300.3322-E83
E7	VAR20001001.1300.3322-E84
E8	VAR20001001.1300.3322-E85
E9	VAR20001001.1300.3322-E86
E10	VAR20001001.1300.3322-E87
E11	VAR20001001.1300.3322-E88
E12	VAR20001001.1300.3322-E89
