CE14	VAR20001223.1100.0107-CE1
CE15	VAR20001223.1100.0107-CE2
CE16	VAR20001223.1100.0107-CE3
CE17	VAR20001223.1100.0107-CE4
CE18	VAR20001223.1100.0107-CE5
CE19	VAR20001223.1100.0107-CE6
CE20	VAR20001223.1100.0107-CE7
CE21	VAR20001223.1100.0107-CE8
CE22	VAR20001223.1100.0107-CE9
CE23	VAR20001223.1100.0107-CE10
CE24	VAR20001223.1100.0107-CE11
CE7	VAR20001223.1100.0107-CE12
CE6	VAR20001223.1100.0107-CE13
CE4	VAR20001223.1100.0107-CE14
CE5	VAR20001223.1100.0107-CE15
CE1	VAR20001223.1100.0107-CE16
CE2	VAR20001223.1100.0107-CE17
CE8	VAR20001223.1100.0107-CE18
CE3	VAR20001223.1100.0107-CE19
CE9	VAR20001223.1100.0107-CE20
CE10	VAR20001223.1100.0107-CE21
CE11	VAR20001223.1100.0107-CE22
CE12	VAR20001223.1100.0107-CE23
CE13	VAR20001223.1100.0107-CE24
E16	VAR20001223.1100.0107-E1
E17	VAR20001223.1100.0107-E2
E18	VAR20001223.1100.0107-E3
E19	VAR20001223.1100.0107-E4
E20	VAR20001223.1100.0107-E5
E21	VAR20001223.1100.0107-E6
E22	VAR20001223.1100.0107-E7
E23	VAR20001223.1100.0107-E8
E24	VAR20001223.1100.0107-E9
E25	VAR20001223.1100.0107-E10
E26	VAR20001223.1100.0107-E11
E27	VAR20001223.1100.0107-E12
E28	VAR20001223.1100.0107-E13
E29	VAR20001223.1100.0107-E14
E30	VAR20001223.1100.0107-E15
E1	VAR20001223.1100.0107-E16
E32	VAR20001223.1100.0107-E17
E2	VAR20001223.1100.0107-E18
E3	VAR20001223.1100.0107-E19
E5	VAR20001223.1100.0107-E20
E7	VAR20001223.1100.0107-E21
E8	VAR20001223.1100.0107-E22
E10	VAR20001223.1100.0107-E23
E11	VAR20001223.1100.0107-E24
E12	VAR20001223.1100.0107-E25
E13	VAR20001223.1100.0107-E26
E14	VAR20001223.1100.0107-E27
E15	VAR20001223.1100.0107-E28
EM1	VAR20001223.1100.0107-E18-1
EM20	VAR20001223.1100.0107-E1-2
EM21	VAR20001223.1100.0107-E3-3
EM22	VAR20001223.1100.0107-E3-4
EM23	VAR20001223.1100.0107-E4-5
EM24	VAR20001223.1100.0107-E5-6
EM25	VAR20001223.1100.0107-E6-7
EM26	VAR20001223.1100.0107-E3-8
EM27	VAR20001223.1100.0107-E7-9
EM28	VAR20001223.1100.0107-E8-10
EM29	VAR20001223.1100.0107-E5-11
EM30	VAR20001223.1100.0107-E9-12
EM31	VAR20001223.1100.0107-E10-13
EM32	VAR20001223.1100.0107-E11-14
EM33	VAR20001223.1100.0107-E12-15
EM34	VAR20001223.1100.0107-E13-16
EM8	VAR20001223.1100.0107-E14-17
EM7	VAR20001223.1100.0107-E15-18
EM13	VAR20001223.1100.0107-E17-19
EM2	VAR20001223.1100.0107-E16-20
EM3	VAR20001223.1100.0107-E16-21
EM4	VAR20001223.1100.0107-E19-22
EM5	VAR20001223.1100.0107-E20-23
EM6	VAR20001223.1100.0107-E21-24
EM9	VAR20001223.1100.0107-E22-25
EM10	VAR20001223.1100.0107-E23-26
EM11	VAR20001223.1100.0107-E24-27
EM14	VAR20001223.1100.0107-E25-28
EM12	VAR20001223.1100.0107-E24-29
EM15	VAR20001223.1100.0107-E26-30
EM16	VAR20001223.1100.0107-E27-31
EM17	VAR20001223.1100.0107-E26-32
EM18	VAR20001223.1100.0107-E28-33
EM19	VAR20001223.1100.0107-E2-34
R1	VAR20001223.1100.0107-R1
R2	VAR20001223.1100.0107-R2
R3	VAR20001223.1100.0107-R3
R4	VAR20001223.1100.0107-R4
R5	VAR20001223.1100.0107-R5
R7	VAR20001223.1100.0107-R6
R8	VAR20001223.1100.0107-R7
R9	VAR20001223.1100.0107-R8
R6	VAR20001223.1100.0107-R9
RM1	VAR20001223.1100.0107-R1-1
RM2	VAR20001223.1100.0107-R2-1
RM3	VAR20001223.1100.0107-R3-1
RM4	VAR20001223.1100.0107-R4-1
RM5	VAR20001223.1100.0107-R5-1
RM7	VAR20001223.1100.0107-R6-1
RM8	VAR20001223.1100.0107-R7-1
RM9	VAR20001223.1100.0107-R8-1
RM6	VAR20001223.1100.0107-R9-1
V1	VAR20001223.1100.0107-EV1
V2	VAR20001223.1100.0107-EV2
V3	VAR20001223.1100.0107-EV3
VM1	VAR20001223.1100.0107-EV1-1
VM2	VAR20001223.1100.0107-EV2-1
VM3	VAR20001223.1100.0107-EV3-1
Q1	VAR20001223.1100.0107-T1
Q2	VAR20001223.1100.0107-T2
