CE2	NTV20001002.1530.1485-CE1
CE11	NTV20001002.1530.1485-CE2
CE12	NTV20001002.1530.1485-CE3
CE13	NTV20001002.1530.1485-CE4
CE14	NTV20001002.1530.1485-CE5
CE15	NTV20001002.1530.1485-CE6
CE16	NTV20001002.1530.1485-CE7
CE17	NTV20001002.1530.1485-CE8
CE18	NTV20001002.1530.1485-CE9
CE19	NTV20001002.1530.1485-CE10
CE20	NTV20001002.1530.1485-CE11
CE21	NTV20001002.1530.1485-CE12
CE23	NTV20001002.1530.1485-CE13
CE34	NTV20001002.1530.1485-CE14
CE24	NTV20001002.1530.1485-CE15
CE26	NTV20001002.1530.1485-CE16
CE32	NTV20001002.1530.1485-CE17
CE22	NTV20001002.1530.1485-CE18
CE1	NTV20001002.1530.1485-CE19
CE25	NTV20001002.1530.1485-CE20
CE27	NTV20001002.1530.1485-CE21
CE28	NTV20001002.1530.1485-CE22
CE3	NTV20001002.1530.1485-CE23
CE29	NTV20001002.1530.1485-CE24
CE30	NTV20001002.1530.1485-CE25
CE31	NTV20001002.1530.1485-CE26
CE33	NTV20001002.1530.1485-CE27
CE4	NTV20001002.1530.1485-CE28
CE5	NTV20001002.1530.1485-CE29
CE6	NTV20001002.1530.1485-CE30
CE7	NTV20001002.1530.1485-CE31
CE8	NTV20001002.1530.1485-CE32
CE9	NTV20001002.1530.1485-CE33
CE10	NTV20001002.1530.1485-CE34
E14	NTV20001002.1530.1485-E1
E15	NTV20001002.1530.1485-E2
E16	NTV20001002.1530.1485-E3
E17	NTV20001002.1530.1485-E4
E18	NTV20001002.1530.1485-E5
E19	NTV20001002.1530.1485-E6
E20	NTV20001002.1530.1485-E7
E21	NTV20001002.1530.1485-E8
E22	NTV20001002.1530.1485-E9
E23	NTV20001002.1530.1485-E10
E24	NTV20001002.1530.1485-E11
E25	NTV20001002.1530.1485-E12
E52	NTV20001002.1530.1485-E13
E26	NTV20001002.1530.1485-E14
E27	NTV20001002.1530.1485-E15
E28	NTV20001002.1530.1485-E16
E29	NTV20001002.1530.1485-E17
E30	NTV20001002.1530.1485-E18
E31	NTV20001002.1530.1485-E19
E32	NTV20001002.1530.1485-E20
E33	NTV20001002.1530.1485-E21
E34	NTV20001002.1530.1485-E22
E35	NTV20001002.1530.1485-E23
E37	NTV20001002.1530.1485-E24
E1	NTV20001002.1530.1485-E25
E38	NTV20001002.1530.1485-E26
E39	NTV20001002.1530.1485-E27
E41	NTV20001002.1530.1485-E28
E42	NTV20001002.1530.1485-E29
E43	NTV20001002.1530.1485-E30
E44	NTV20001002.1530.1485-E31
E45	NTV20001002.1530.1485-E32
E46	NTV20001002.1530.1485-E33
E47	NTV20001002.1530.1485-E34
E49	NTV20001002.1530.1485-E35
E50	NTV20001002.1530.1485-E36
E51	NTV20001002.1530.1485-E37
E2	NTV20001002.1530.1485-E38
E3	NTV20001002.1530.1485-E39
E4	NTV20001002.1530.1485-E40
E5	NTV20001002.1530.1485-E41
E6	NTV20001002.1530.1485-E42
E7	NTV20001002.1530.1485-E43
E8	NTV20001002.1530.1485-E44
E9	NTV20001002.1530.1485-E45
E10	NTV20001002.1530.1485-E46
E11	NTV20001002.1530.1485-E47
E12	NTV20001002.1530.1485-E48
EM1	NTV20001002.1530.1485-E25-1
EM21	NTV20001002.1530.1485-E2-2
EM22	NTV20001002.1530.1485-E3-3
EM24	NTV20001002.1530.1485-E47-4
EM23	NTV20001002.1530.1485-E47-5
EM25	NTV20001002.1530.1485-E47-6
EM26	NTV20001002.1530.1485-E4-7
EM27	NTV20001002.1530.1485-E25-8
EM28	NTV20001002.1530.1485-E25-9
EM31	NTV20001002.1530.1485-E5-10
EM29	NTV20001002.1530.1485-E39-11
EM30	NTV20001002.1530.1485-E6-12
EM32	NTV20001002.1530.1485-E47-13
EM33	NTV20001002.1530.1485-E7-14
EM34	NTV20001002.1530.1485-E8-15
EM35	NTV20001002.1530.1485-E9-16
EM36	NTV20001002.1530.1485-E10-17
EM37	NTV20001002.1530.1485-E11-18
EM38	NTV20001002.1530.1485-E12-19
EM39	NTV20001002.1530.1485-E25-20
EM40	NTV20001002.1530.1485-E25-21
EM96	NTV20001002.1530.1485-E13-22
EM41	NTV20001002.1530.1485-E44-23
EM42	NTV20001002.1530.1485-E14-24
EM43	NTV20001002.1530.1485-E14-25
EM46	NTV20001002.1530.1485-E15-26
EM44	NTV20001002.1530.1485-E16-27
EM45	NTV20001002.1530.1485-E17-28
EM47	NTV20001002.1530.1485-E18-29
EM50	NTV20001002.1530.1485-E19-30
EM51	NTV20001002.1530.1485-E12-31
EM52	NTV20001002.1530.1485-E20-32
EM53	NTV20001002.1530.1485-E25-33
EM54	NTV20001002.1530.1485-E39-34
EM55	NTV20001002.1530.1485-E21-35
EM56	NTV20001002.1530.1485-E22-36
EM57	NTV20001002.1530.1485-E23-37
