CE9	VAR20001212.1100.0044-CE1
CE10	VAR20001212.1100.0044-CE2
CE11	VAR20001212.1100.0044-CE3
CE12	VAR20001212.1100.0044-CE4
CE1	VAR20001212.1100.0044-CE5
CE2	VAR20001212.1100.0044-CE6
CE3	VAR20001212.1100.0044-CE7
CE4	VAR20001212.1100.0044-CE8
CE5	VAR20001212.1100.0044-CE9
CE6	VAR20001212.1100.0044-CE10
CE7	VAR20001212.1100.0044-CE11
CE13	VAR20001212.1100.0044-CE12
CE8	VAR20001212.1100.0044-CE13
E13	VAR20001212.1100.0044-E1
E14	VAR20001212.1100.0044-E2
E15	VAR20001212.1100.0044-E3
E16	VAR20001212.1100.0044-E4
E17	VAR20001212.1100.0044-E5
E1	VAR20001212.1100.0044-E6
E2	VAR20001212.1100.0044-E7
E3	VAR20001212.1100.0044-E8
E4	VAR20001212.1100.0044-E9
E5	VAR20001212.1100.0044-E10
E6	VAR20001212.1100.0044-E11
E7	VAR20001212.1100.0044-E12
E9	VAR20001212.1100.0044-E13
E10	VAR20001212.1100.0044-E14
E20	VAR20001212.1100.0044-E15
E12	VAR20001212.1100.0044-E16
EM1	VAR20001212.1100.0044-E6-1
EM17	VAR20001212.1100.0044-E2-2
EM24	VAR20001212.1100.0044-E15-3
EM19	VAR20001212.1100.0044-E1-4
EM20	VAR20001212.1100.0044-E3-5
EM21	VAR20001212.1100.0044-E4-6
EM22	VAR20001212.1100.0044-E5-7
EM2	VAR20001212.1100.0044-E7-8
EM3	VAR20001212.1100.0044-E7-9
EM4	VAR20001212.1100.0044-E8-10
EM5	VAR20001212.1100.0044-E9-11
EM6	VAR20001212.1100.0044-E7-12
EM7	VAR20001212.1100.0044-E10-13
EM8	VAR20001212.1100.0044-E11-14
EM9	VAR20001212.1100.0044-E12-15
EM10	VAR20001212.1100.0044-E12-16
EM23	VAR20001212.1100.0044-E15-17
EM11	VAR20001212.1100.0044-E14-18
EM12	VAR20001212.1100.0044-E13-19
EM18	VAR20001212.1100.0044-E2-20
EM13	VAR20001212.1100.0044-E16-21
EM14	VAR20001212.1100.0044-E13-22
EM15	VAR20001212.1100.0044-E13-23
EM16	VAR20001212.1100.0044-E1-24
R1	VAR20001212.1100.0044-R1
R2	VAR20001212.1100.0044-R2
RM1	VAR20001212.1100.0044-R1-1
RM2	VAR20001212.1100.0044-R2-1
V1	VAR20001212.1100.0044-EV1
V2	VAR20001212.1100.0044-EV2
V3	VAR20001212.1100.0044-EV3
V4	VAR20001212.1100.0044-EV4
V5	VAR20001212.1100.0044-EV5
V6	VAR20001212.1100.0044-EV6
V7	VAR20001212.1100.0044-EV7
V9	VAR20001212.1100.0044-EV8
VM1	VAR20001212.1100.0044-EV1-1
VM2	VAR20001212.1100.0044-EV2-1
VM3	VAR20001212.1100.0044-EV3-1
VM4	VAR20001212.1100.0044-EV4-1
VM5	VAR20001212.1100.0044-EV5-1
VM6	VAR20001212.1100.0044-EV6-1
VM7	VAR20001212.1100.0044-EV7-1
VM9	VAR20001212.1100.0044-EV8-1
Q2	VAR20001212.1100.0044-T1
Q1	VAR20001212.1100.0044-T2
