CE13	VAR20001223.1100.1835-CE1
CE14	VAR20001223.1100.1835-CE2
CE15	VAR20001223.1100.1835-CE3
CE16	VAR20001223.1100.1835-CE4
CE17	VAR20001223.1100.1835-CE5
CE18	VAR20001223.1100.1835-CE6
CE19	VAR20001223.1100.1835-CE7
CE20	VAR20001223.1100.1835-CE8
CE10	VAR20001223.1100.1835-CE9
CE21	VAR20001223.1100.1835-CE10
CE22	VAR20001223.1100.1835-CE11
CE24	VAR20001223.1100.1835-CE12
CE23	VAR20001223.1100.1835-CE13
CE11	VAR20001223.1100.1835-CE14
CE4	VAR20001223.1100.1835-CE15
CE5	VAR20001223.1100.1835-CE16
CE2	VAR20001223.1100.1835-CE17
CE3	VAR20001223.1100.1835-CE18
CE6	VAR20001223.1100.1835-CE19
CE7	VAR20001223.1100.1835-CE20
CE8	VAR20001223.1100.1835-CE21
CE9	VAR20001223.1100.1835-CE22
CE1	VAR20001223.1100.1835-CE23
CE12	VAR20001223.1100.1835-CE24
E17	VAR20001223.1100.1835-E1
E18	VAR20001223.1100.1835-E2
E19	VAR20001223.1100.1835-E3
E20	VAR20001223.1100.1835-E4
E21	VAR20001223.1100.1835-E5
E22	VAR20001223.1100.1835-E6
E23	VAR20001223.1100.1835-E7
E24	VAR20001223.1100.1835-E8
E25	VAR20001223.1100.1835-E9
E26	VAR20001223.1100.1835-E10
E27	VAR20001223.1100.1835-E11
E29	VAR20001223.1100.1835-E12
E30	VAR20001223.1100.1835-E13
E31	VAR20001223.1100.1835-E14
E34	VAR20001223.1100.1835-E15
E32	VAR20001223.1100.1835-E16
E1	VAR20001223.1100.1835-E17
E35	VAR20001223.1100.1835-E18
E3	VAR20001223.1100.1835-E19
E4	VAR20001223.1100.1835-E20
E6	VAR20001223.1100.1835-E21
E8	VAR20001223.1100.1835-E22
E9	VAR20001223.1100.1835-E23
E10	VAR20001223.1100.1835-E24
E11	VAR20001223.1100.1835-E25
E12	VAR20001223.1100.1835-E26
E14	VAR20001223.1100.1835-E27
E33	VAR20001223.1100.1835-E28
E16	VAR20001223.1100.1835-E29
EM1	VAR20001223.1100.1835-E17-1
EM19	VAR20001223.1100.1835-E2-2
EM20	VAR20001223.1100.1835-E4-3
EM21	VAR20001223.1100.1835-E3-4
EM22	VAR20001223.1100.1835-E5-5
EM23	VAR20001223.1100.1835-E5-6
EM24	VAR20001223.1100.1835-E6-7
EM25	VAR20001223.1100.1835-E8-8
EM26	VAR20001223.1100.1835-E9-9
EM27	VAR20001223.1100.1835-E10-10
EM28	VAR20001223.1100.1835-E11-11
EM32	VAR20001223.1100.1835-E15-12
EM29	VAR20001223.1100.1835-E7-13
EM30	VAR20001223.1100.1835-E12-14
EM31	VAR20001223.1100.1835-E13-15
EM33	VAR20001223.1100.1835-E14-16
EM15	VAR20001223.1100.1835-E18-17
EM17	VAR20001223.1100.1835-E29-18
EM16	VAR20001223.1100.1835-E16-19
EM2	VAR20001223.1100.1835-E19-20
EM3	VAR20001223.1100.1835-E17-21
EM4	VAR20001223.1100.1835-E20-22
EM5	VAR20001223.1100.1835-E21-23
EM6	VAR20001223.1100.1835-E22-24
EM7	VAR20001223.1100.1835-E23-25
EM9	VAR20001223.1100.1835-E24-26
EM8	VAR20001223.1100.1835-E24-27
EM10	VAR20001223.1100.1835-E25-28
EM11	VAR20001223.1100.1835-E26-29
EM12	VAR20001223.1100.1835-E27-30
EM13	VAR20001223.1100.1835-E28-31
EM14	VAR20001223.1100.1835-E28-32
EM18	VAR20001223.1100.1835-E1-33
R4	VAR20001223.1100.1835-R1
R6	VAR20001223.1100.1835-R2
R8	VAR20001223.1100.1835-R3
R9	VAR20001223.1100.1835-R4
R10	VAR20001223.1100.1835-R5
R1	VAR20001223.1100.1835-R6
R2	VAR20001223.1100.1835-R7
R3	VAR20001223.1100.1835-R8
R5	VAR20001223.1100.1835-R9
R7	VAR20001223.1100.1835-R10
RM4	VAR20001223.1100.1835-R1-1
RM6	VAR20001223.1100.1835-R2-1
RM8	VAR20001223.1100.1835-R3-1
RM9	VAR20001223.1100.1835-R4-1
RM10	VAR20001223.1100.1835-R5-1
RM1	VAR20001223.1100.1835-R6-1
RM2	VAR20001223.1100.1835-R7-1
RM3	VAR20001223.1100.1835-R8-1
RM5	VAR20001223.1100.1835-R9-1
RM7	VAR20001223.1100.1835-R10-1
V1	VAR20001223.1100.1835-EV1
V2	VAR20001223.1100.1835-EV2
V3	VAR20001223.1100.1835-EV3
VM1	VAR20001223.1100.1835-EV1-1
VM2	VAR20001223.1100.1835-EV2-1
VM3	VAR20001223.1100.1835-EV3-1
Q1	VAR20001223.1100.1835-T1
Q4	VAR20001223.1100.1835-T2
Q2	VAR20001223.1100.1835-T3
Q3	VAR20001223.1100.1835-T4
