CE9	NTV20001027.1530.0028-CE1
CE10	NTV20001027.1530.0028-CE2
CE11	NTV20001027.1530.0028-CE3
CE12	NTV20001027.1530.0028-CE4
CE13	NTV20001027.1530.0028-CE5
CE14	NTV20001027.1530.0028-CE6
CE15	NTV20001027.1530.0028-CE7
CE16	NTV20001027.1530.0028-CE8
CE17	NTV20001027.1530.0028-CE9
CE18	NTV20001027.1530.0028-CE10
CE19	NTV20001027.1530.0028-CE11
CE22	NTV20001027.1530.0028-CE12
CE20	NTV20001027.1530.0028-CE13
CE21	NTV20001027.1530.0028-CE14
CE23	NTV20001027.1530.0028-CE15
CE24	NTV20001027.1530.0028-CE16
CE25	NTV20001027.1530.0028-CE17
CE26	NTV20001027.1530.0028-CE18
CE27	NTV20001027.1530.0028-CE19
CE28	NTV20001027.1530.0028-CE20
CE2	NTV20001027.1530.0028-CE21
CE29	NTV20001027.1530.0028-CE22
CE30	NTV20001027.1530.0028-CE23
CE31	NTV20001027.1530.0028-CE24
CE32	NTV20001027.1530.0028-CE25
CE33	NTV20001027.1530.0028-CE26
CE34	NTV20001027.1530.0028-CE27
CE35	NTV20001027.1530.0028-CE28
CE36	NTV20001027.1530.0028-CE29
CE37	NTV20001027.1530.0028-CE30
CE38	NTV20001027.1530.0028-CE31
CE39	NTV20001027.1530.0028-CE32
CE40	NTV20001027.1530.0028-CE33
CE41	NTV20001027.1530.0028-CE34
CE1	NTV20001027.1530.0028-CE35
CE3	NTV20001027.1530.0028-CE36
CE4	NTV20001027.1530.0028-CE37
CE5	NTV20001027.1530.0028-CE38
CE6	NTV20001027.1530.0028-CE39
CE7	NTV20001027.1530.0028-CE40
CE8	NTV20001027.1530.0028-CE41
E13	NTV20001027.1530.0028-E1
E14	NTV20001027.1530.0028-E2
E15	NTV20001027.1530.0028-E3
E16	NTV20001027.1530.0028-E4
E17	NTV20001027.1530.0028-E5
E18	NTV20001027.1530.0028-E6
E86	NTV20001027.1530.0028-E7
E19	NTV20001027.1530.0028-E8
E20	NTV20001027.1530.0028-E9
E21	NTV20001027.1530.0028-E10
E22	NTV20001027.1530.0028-E11
E23	NTV20001027.1530.0028-E12
E24	NTV20001027.1530.0028-E13
E25	NTV20001027.1530.0028-E14
E26	NTV20001027.1530.0028-E15
E27	NTV20001027.1530.0028-E16
E28	NTV20001027.1530.0028-E17
E37	NTV20001027.1530.0028-E18
E38	NTV20001027.1530.0028-E19
E39	NTV20001027.1530.0028-E20
E31	NTV20001027.1530.0028-E21
E32	NTV20001027.1530.0028-E22
E33	NTV20001027.1530.0028-E23
E1	NTV20001027.1530.0028-E24
E40	NTV20001027.1530.0028-E25
E41	NTV20001027.1530.0028-E26
E42	NTV20001027.1530.0028-E27
E43	NTV20001027.1530.0028-E28
E44	NTV20001027.1530.0028-E29
E45	NTV20001027.1530.0028-E30
E46	NTV20001027.1530.0028-E31
E47	NTV20001027.1530.0028-E32
E48	NTV20001027.1530.0028-E33
E49	NTV20001027.1530.0028-E34
E50	NTV20001027.1530.0028-E35
E51	NTV20001027.1530.0028-E36
E52	NTV20001027.1530.0028-E37
E53	NTV20001027.1530.0028-E38
E54	NTV20001027.1530.0028-E39
E55	NTV20001027.1530.0028-E40
E56	NTV20001027.1530.0028-E41
E57	NTV20001027.1530.0028-E42
E58	NTV20001027.1530.0028-E43
E59	NTV20001027.1530.0028-E44
E60	NTV20001027.1530.0028-E45
E63	NTV20001027.1530.0028-E46
E65	NTV20001027.1530.0028-E47
E66	NTV20001027.1530.0028-E48
E67	NTV20001027.1530.0028-E49
E68	NTV20001027.1530.0028-E50
E69	NTV20001027.1530.0028-E51
E80	NTV20001027.1530.0028-E52
E81	NTV20001027.1530.0028-E53
E82	NTV20001027.1530.0028-E54
E83	NTV20001027.1530.0028-E55
E84	NTV20001027.1530.0028-E56
E85	NTV20001027.1530.0028-E57
E3	NTV20001027.1530.0028-E58
E4	NTV20001027.1530.0028-E59
E5	NTV20001027.1530.0028-E60
E6	NTV20001027.1530.0028-E61
E7	NTV20001027.1530.0028-E62
E8	NTV20001027.1530.0028-E63
E9	NTV20001027.1530.0028-E64
E10	NTV20001027.1530.0028-E65
E11	NTV20001027.1530.0028-E66
E12	NTV20001027.1530.0028-E67
EM1	NTV20001027.1530.0028-E24-1
EM21	NTV20001027.1530.0028-E1-2
EM22	NTV20001027.1530.0028-E1-3
EM23	NTV20001027.1530.0028-E67-4
EM24	NTV20001027.1530.0028-E1-5
EM25	NTV20001027.1530.0028-E3-6
EM26	NTV20001027.1530.0028-E4-7
EM29	NTV20001027.1530.0028-E5-8
EM30	NTV20001027.1530.0028-E67-9
EM27	NTV20001027.1530.0028-E4-10
EM28	NTV20001027.1530.0028-E4-11
EM31	NTV20001027.1530.0028-E6-12
EM33	NTV20001027.1530.0028-E8-13
EM34	NTV20001027.1530.0028-E3-14
EM36	NTV20001027.1530.0028-E67-15
EM37	NTV20001027.1530.0028-E9-16
EM65	NTV20001027.1530.0028-E22-17
EM40	NTV20001027.1530.0028-E10-18
EM41	NTV20001027.1530.0028-E11-19
EM38	NTV20001027.1530.0028-E9-20
EM127	NTV20001027.1530.0028-E18-21
EM42	NTV20001027.1530.0028-E64-22
EM43	NTV20001027.1530.0028-E12-23
EM45	NTV20001027.1530.0028-E12-24
EM44	NTV20001027.1530.0028-E2-25
EM46	NTV20001027.1530.0028-E59-26
EM47	NTV20001027.1530.0028-E13-27
EM50	NTV20001027.1530.0028-E14-28
EM51	NTV20001027.1530.0028-E15-29
EM48	NTV20001027.1530.0028-E13-30
EM52	NTV20001027.1530.0028-E16-31
EM54	NTV20001027.1530.0028-E17-32
EM66	NTV20001027.1530.0028-E19-33
EM67	NTV20001027.1530.0028-E20-34
EM56	NTV20001027.1530.0028-E21-35
EM57	NTV20001027.1530.0028-E23-36
EM58	NTV20001027.1530.0028-E22-37
EM61	NTV20001027.1530.0028-E22-38
EM60	NTV20001027.1530.0028-E22-39
EM68	NTV20001027.1530.0028-E20-40
EM69	NTV20001027.1530.0028-E25-41
EM70	NTV20001027.1530.0028-E22-42
EM71	NTV20001027.1530.0028-E26-43
EM72	NTV20001027.1530.0028-E27-44
EM73	NTV20001027.1530.0028-E22-45
EM74	NTV20001027.1530.0028-E28-46
EM75	NTV20001027.1530.0028-E18-47
EM76	NTV20001027.1530.0028-E18-48
EM77	NTV20001027.1530.0028-E29-49
EM78	NTV20001027.1530.0028-E30-50
EM79	NTV20001027.1530.0028-E31-51
EM80	NTV20001027.1530.0028-E9-52
EM83	NTV20001027.1530.0028-E32-53
EM84	NTV20001027.1530.0028-E11-54
EM81	NTV20001027.1530.0028-E9-55
EM86	NTV20001027.1530.0028-E33-56
EM87	NTV20001027.1530.0028-E64-57
EM89	NTV20001027.1530.0028-E22-58
EM90	NTV20001027.1530.0028-E34-59
EM91	NTV20001027.1530.0028-E35-60
EM92	NTV20001027.1530.0028-E36-61
EM94	NTV20001027.1530.0028-E37-62
EM95	NTV20001027.1530.0028-E38-63
EM96	NTV20001027.1530.0028-E39-64
EM98	NTV20001027.1530.0028-E40-65
EM100	NTV20001027.1530.0028-E41-66
EM101	NTV20001027.1530.0028-E42-67
EM102	NTV20001027.1530.0028-E43-68
EM103	NTV20001027.1530.0028-E44-69
EM104	NTV20001027.1530.0028-E45-70
EM106	NTV20001027.1530.0028-E59-71
EM125	NTV20001027.1530.0028-E21-72
EM109	NTV20001027.1530.0028-E59-73
EM110	NTV20001027.1530.0028-E64-74
EM111	NTV20001027.1530.0028-E22-75
EM112	NTV20001027.1530.0028-E46-76
EM114	NTV20001027.1530.0028-E22-77
EM118	NTV20001027.1530.0028-E47-78
EM120	NTV20001027.1530.0028-E48-79
EM121	NTV20001027.1530.0028-E49-80
EM122	NTV20001027.1530.0028-E59-81
EM123	NTV20001027.1530.0028-E50-82
EM124	NTV20001027.1530.0028-E51-83
EM62	NTV20001027.1530.0028-E22-84
EM88	NTV20001027.1530.0028-E52-85
EM107	NTV20001027.1530.0028-E53-86
EM108	NTV20001027.1530.0028-E60-87
EM105	NTV20001027.1530.0028-E59-88
EM117	NTV20001027.1530.0028-E54-89
EM7	NTV20001027.1530.0028-E59-90
EM93	NTV20001027.1530.0028-E59-91
EM85	NTV20001027.1530.0028-E59-92
EM119	NTV20001027.1530.0028-E59-93
EM115	NTV20001027.1530.0028-E59-94
EM32	NTV20001027.1530.0028-E67-95
EM82	NTV20001027.1530.0028-E55-96
EM39	NTV20001027.1530.0028-E56-97
EM49	NTV20001027.1530.0028-E57-98
EM97	NTV20001027.1530.0028-E39-99
EM35	NTV20001027.1530.0028-E8-100
EM59	NTV20001027.1530.0028-E22-101
EM64	NTV20001027.1530.0028-E18-102
EM113	NTV20001027.1530.0028-E22-103
EM116	NTV20001027.1530.0028-E15-104
EM53	NTV20001027.1530.0028-E17-105
EM2	NTV20001027.1530.0028-E58-106
EM3	NTV20001027.1530.0028-E59-107
EM4	NTV20001027.1530.0028-E59-108
EM5	NTV20001027.1530.0028-E61-109
EM6	NTV20001027.1530.0028-E60-110
EM126	NTV20001027.1530.0028-E7-111
EM8	NTV20001027.1530.0028-E63-112
EM9	NTV20001027.1530.0028-E62-113
EM10	NTV20001027.1530.0028-E64-114
EM11	NTV20001027.1530.0028-E64-115
EM12	NTV20001027.1530.0028-E65-116
EM63	NTV20001027.1530.0028-E22-117
EM15	NTV20001027.1530.0028-E66-118
EM16	NTV20001027.1530.0028-E67-119
EM13	NTV20001027.1530.0028-E65-120
EM14	NTV20001027.1530.0028-E65-121
EM17	NTV20001027.1530.0028-E67-122
EM18	NTV20001027.1530.0028-E67-123
EM19	NTV20001027.1530.0028-E1-124
R13	NTV20001027.1530.0028-R1
R16	NTV20001027.1530.0028-R2
R1	NTV20001027.1530.0028-R3
R3	NTV20001027.1530.0028-R4
R4	NTV20001027.1530.0028-R5
R5	NTV20001027.1530.0028-R6
R6	NTV20001027.1530.0028-R7
R7	NTV20001027.1530.0028-R8
R8	NTV20001027.1530.0028-R9
R9	NTV20001027.1530.0028-R10
R11	NTV20001027.1530.0028-R11
R10	NTV20001027.1530.0028-R12
R12	NTV20001027.1530.0028-R13
R2	NTV20001027.1530.0028-R14
RM13	NTV20001027.1530.0028-R1-1
RM16	NTV20001027.1530.0028-R2-1
RM1	NTV20001027.1530.0028-R3-1
RM3	NTV20001027.1530.0028-R4-1
RM4	NTV20001027.1530.0028-R5-1
RM5	NTV20001027.1530.0028-R6-1
RM6	NTV20001027.1530.0028-R7-1
RM7	NTV20001027.1530.0028-R8-1
RM8	NTV20001027.1530.0028-R9-1
RM9	NTV20001027.1530.0028-R10-1
RM11	NTV20001027.1530.0028-R11-1
RM10	NTV20001027.1530.0028-R12-1
RM12	NTV20001027.1530.0028-R13-1
RM2	NTV20001027.1530.0028-R14-1
V1	NTV20001027.1530.0028-EV1
V2	NTV20001027.1530.0028-EV2
V3	NTV20001027.1530.0028-EV3
V4	NTV20001027.1530.0028-EV4
V5	NTV20001027.1530.0028-EV5
V6	NTV20001027.1530.0028-EV6
V7	NTV20001027.1530.0028-EV7
VM1	NTV20001027.1530.0028-EV1-1
VM2	NTV20001027.1530.0028-EV2-1
VM3	NTV20001027.1530.0028-EV3-1
VM4	NTV20001027.1530.0028-EV4-1
VM5	NTV20001027.1530.0028-EV5-1
VM6	NTV20001027.1530.0028-EV6-1
VM7	NTV20001027.1530.0028-EV7-1
Q1	NTV20001027.1530.0028-T1
Q2	NTV20001027.1530.0028-T2
Q3	NTV20001027.1530.0028-T3
Q4	NTV20001027.1530.0028-T4
