CE10	NTV20001016.1530.1140-CE1
CE11	NTV20001016.1530.1140-CE2
CE1	NTV20001016.1530.1140-CE3
CE16	NTV20001016.1530.1140-CE4
CE17	NTV20001016.1530.1140-CE5
CE23	NTV20001016.1530.1140-CE6
CE18	NTV20001016.1530.1140-CE7
CE19	NTV20001016.1530.1140-CE8
CE20	NTV20001016.1530.1140-CE9
CE12	NTV20001016.1530.1140-CE10
CE26	NTV20001016.1530.1140-CE11
CE21	NTV20001016.1530.1140-CE12
CE28	NTV20001016.1530.1140-CE13
CE22	NTV20001016.1530.1140-CE14
CE13	NTV20001016.1530.1140-CE15
CE25	NTV20001016.1530.1140-CE16
CE27	NTV20001016.1530.1140-CE17
CE29	NTV20001016.1530.1140-CE18
CE30	NTV20001016.1530.1140-CE19
CE31	NTV20001016.1530.1140-CE20
CE14	NTV20001016.1530.1140-CE21
CE24	NTV20001016.1530.1140-CE22
CE2	NTV20001016.1530.1140-CE23
CE15	NTV20001016.1530.1140-CE24
CE6	NTV20001016.1530.1140-CE25
CE3	NTV20001016.1530.1140-CE26
CE4	NTV20001016.1530.1140-CE27
CE5	NTV20001016.1530.1140-CE28
CE7	NTV20001016.1530.1140-CE29
CE8	NTV20001016.1530.1140-CE30
CE9	NTV20001016.1530.1140-CE31
E16	NTV20001016.1530.1140-E1
E17	NTV20001016.1530.1140-E2
E18	NTV20001016.1530.1140-E3
E19	NTV20001016.1530.1140-E4
E20	NTV20001016.1530.1140-E5
E21	NTV20001016.1530.1140-E6
E26	NTV20001016.1530.1140-E7
E29	NTV20001016.1530.1140-E8
E30	NTV20001016.1530.1140-E9
E33	NTV20001016.1530.1140-E10
E84	NTV20001016.1530.1140-E11
E34	NTV20001016.1530.1140-E12
E35	NTV20001016.1530.1140-E13
E76	NTV20001016.1530.1140-E14
E37	NTV20001016.1530.1140-E15
E39	NTV20001016.1530.1140-E16
E40	NTV20001016.1530.1140-E17
E41	NTV20001016.1530.1140-E18
E42	NTV20001016.1530.1140-E19
E43	NTV20001016.1530.1140-E20
E86	NTV20001016.1530.1140-E21
E46	NTV20001016.1530.1140-E22
E87	NTV20001016.1530.1140-E23
E88	NTV20001016.1530.1140-E24
E89	NTV20001016.1530.1140-E25
E53	NTV20001016.1530.1140-E26
E55	NTV20001016.1530.1140-E27
E56	NTV20001016.1530.1140-E28
E90	NTV20001016.1530.1140-E29
E57	NTV20001016.1530.1140-E30
E91	NTV20001016.1530.1140-E31
E92	NTV20001016.1530.1140-E32
E93	NTV20001016.1530.1140-E33
E94	NTV20001016.1530.1140-E34
E95	NTV20001016.1530.1140-E35
E66	NTV20001016.1530.1140-E36
E68	NTV20001016.1530.1140-E37
E69	NTV20001016.1530.1140-E38
E70	NTV20001016.1530.1140-E39
E77	NTV20001016.1530.1140-E40
E73	NTV20001016.1530.1140-E41
E74	NTV20001016.1530.1140-E42
E75	NTV20001016.1530.1140-E43
E78	NTV20001016.1530.1140-E44
E4	NTV20001016.1530.1140-E45
E5	NTV20001016.1530.1140-E46
E6	NTV20001016.1530.1140-E47
E7	NTV20001016.1530.1140-E48
