CE13	APW_ENG_20030520.0757-CE1
CE14	APW_ENG_20030520.0757-CE2
CE15	APW_ENG_20030520.0757-CE3
CE16	APW_ENG_20030520.0757-CE4
CE17	APW_ENG_20030520.0757-CE5
CE1	APW_ENG_20030520.0757-CE6
CE19	APW_ENG_20030520.0757-CE7
CE20	APW_ENG_20030520.0757-CE8
CE21	APW_ENG_20030520.0757-CE9
CE22	APW_ENG_20030520.0757-CE10
CE23	APW_ENG_20030520.0757-CE11
CE24	APW_ENG_20030520.0757-CE12
CE25	APW_ENG_20030520.0757-CE13
CE26	APW_ENG_20030520.0757-CE14
CE27	APW_ENG_20030520.0757-CE15
CE28	APW_ENG_20030520.0757-CE16
CE29	APW_ENG_20030520.0757-CE17
CE30	APW_ENG_20030520.0757-CE18
CE31	APW_ENG_20030520.0757-CE19
CE32	APW_ENG_20030520.0757-CE20
CE33	APW_ENG_20030520.0757-CE21
CE34	APW_ENG_20030520.0757-CE22
CE18	APW_ENG_20030520.0757-CE23
CE2	APW_ENG_20030520.0757-CE24
CE3	APW_ENG_20030520.0757-CE25
CE4	APW_ENG_20030520.0757-CE26
CE5	APW_ENG_20030520.0757-CE27
CE6	APW_ENG_20030520.0757-CE28
CE7	APW_ENG_20030520.0757-CE29
CE8	APW_ENG_20030520.0757-CE30
CE10	APW_ENG_20030520.0757-CE31
CE9	APW_ENG_20030520.0757-CE32
CE11	APW_ENG_20030520.0757-CE33
CE12	APW_ENG_20030520.0757-CE34
E14	APW_ENG_20030520.0757-E1
E17	APW_ENG_20030520.0757-E2
E18	APW_ENG_20030520.0757-E3
E19	APW_ENG_20030520.0757-E4
E20	APW_ENG_20030520.0757-E5
E21	APW_ENG_20030520.0757-E6
E22	APW_ENG_20030520.0757-E7
E23	APW_ENG_20030520.0757-E8
E24	APW_ENG_20030520.0757-E9
E25	APW_ENG_20030520.0757-E10
E26	APW_ENG_20030520.0757-E11
E27	APW_ENG_20030520.0757-E12
E28	APW_ENG_20030520.0757-E13
E29	APW_ENG_20030520.0757-E14
E30	APW_ENG_20030520.0757-E15
E31	APW_ENG_20030520.0757-E16
E32	APW_ENG_20030520.0757-E17
E33	APW_ENG_20030520.0757-E18
E34	APW_ENG_20030520.0757-E19
E35	APW_ENG_20030520.0757-E20
E36	APW_ENG_20030520.0757-E21
E37	APW_ENG_20030520.0757-E22
E38	APW_ENG_20030520.0757-E23
E39	APW_ENG_20030520.0757-E24
E40	APW_ENG_20030520.0757-E25
E41	APW_ENG_20030520.0757-E26
E42	APW_ENG_20030520.0757-E27
E43	APW_ENG_20030520.0757-E28
E44	APW_ENG_20030520.0757-E29
E45	APW_ENG_20030520.0757-E30
E46	APW_ENG_20030520.0757-E31
E47	APW_ENG_20030520.0757-E32
