CE21	APW_ENG_20030409.0013-CE1
CE10	APW_ENG_20030409.0013-CE2
CE22	APW_ENG_20030409.0013-CE3
CE24	APW_ENG_20030409.0013-CE4
CE25	APW_ENG_20030409.0013-CE5
CE26	APW_ENG_20030409.0013-CE6
CE16	APW_ENG_20030409.0013-CE7
CE28	APW_ENG_20030409.0013-CE8
CE29	APW_ENG_20030409.0013-CE9
CE2	APW_ENG_20030409.0013-CE10
CE30	APW_ENG_20030409.0013-CE11
CE32	APW_ENG_20030409.0013-CE12
CE33	APW_ENG_20030409.0013-CE13
CE36	APW_ENG_20030409.0013-CE14
CE37	APW_ENG_20030409.0013-CE15
CE40	APW_ENG_20030409.0013-CE16
CE41	APW_ENG_20030409.0013-CE17
CE42	APW_ENG_20030409.0013-CE18
CE44	APW_ENG_20030409.0013-CE19
CE46	APW_ENG_20030409.0013-CE20
CE48	APW_ENG_20030409.0013-CE21
CE12	APW_ENG_20030409.0013-CE22
CE3	APW_ENG_20030409.0013-CE23
CE49	APW_ENG_20030409.0013-CE24
CE51	APW_ENG_20030409.0013-CE25
CE50	APW_ENG_20030409.0013-CE26
CE52	APW_ENG_20030409.0013-CE27
CE53	APW_ENG_20030409.0013-CE28
CE54	APW_ENG_20030409.0013-CE29
CE55	APW_ENG_20030409.0013-CE30
CE56	APW_ENG_20030409.0013-CE31
CE57	APW_ENG_20030409.0013-CE32
CE58	APW_ENG_20030409.0013-CE33
CE59	APW_ENG_20030409.0013-CE34
CE60	APW_ENG_20030409.0013-CE35
CE61	APW_ENG_20030409.0013-CE36
CE62	APW_ENG_20030409.0013-CE37
CE63	APW_ENG_20030409.0013-CE38
CE14	APW_ENG_20030409.0013-CE39
CE65	APW_ENG_20030409.0013-CE40
CE66	APW_ENG_20030409.0013-CE41
CE67	APW_ENG_20030409.0013-CE42
CE68	APW_ENG_20030409.0013-CE43
CE23	APW_ENG_20030409.0013-CE44
CE69	APW_ENG_20030409.0013-CE45
CE70	APW_ENG_20030409.0013-CE46
CE71	APW_ENG_20030409.0013-CE47
CE72	APW_ENG_20030409.0013-CE48
CE73	APW_ENG_20030409.0013-CE49
CE7	APW_ENG_20030409.0013-CE50
CE75	APW_ENG_20030409.0013-CE51
CE13	APW_ENG_20030409.0013-CE52
CE74	APW_ENG_20030409.0013-CE53
CE76	APW_ENG_20030409.0013-CE54
CE77	APW_ENG_20030409.0013-CE55
CE11	APW_ENG_20030409.0013-CE56
CE80	APW_ENG_20030409.0013-CE57
CE81	APW_ENG_20030409.0013-CE58
CE84	APW_ENG_20030409.0013-CE59
CE85	APW_ENG_20030409.0013-CE60
CE86	APW_ENG_20030409.0013-CE61
CE87	APW_ENG_20030409.0013-CE62
CE88	APW_ENG_20030409.0013-CE63
CE89	APW_ENG_20030409.0013-CE64
CE90	APW_ENG_20030409.0013-CE65
CE91	APW_ENG_20030409.0013-CE66
CE95	APW_ENG_20030409.0013-CE67
CE96	APW_ENG_20030409.0013-CE68
CE97	APW_ENG_20030409.0013-CE69
CE5	APW_ENG_20030409.0013-CE70
CE100	APW_ENG_20030409.0013-CE71
CE99	APW_ENG_20030409.0013-CE72
CE102	APW_ENG_20030409.0013-CE73
CE4	APW_ENG_20030409.0013-CE74
CE1	APW_ENG_20030409.0013-CE75
CE9	APW_ENG_20030409.0013-CE76
CE83	APW_ENG_20030409.0013-CE77
CE27	APW_ENG_20030409.0013-CE78
CE31	APW_ENG_20030409.0013-CE79
CE34	APW_ENG_20030409.0013-CE80
CE35	APW_ENG_20030409.0013-CE81
CE8	APW_ENG_20030409.0013-CE82
CE38	APW_ENG_20030409.0013-CE83
CE39	APW_ENG_20030409.0013-CE84
CE43	APW_ENG_20030409.0013-CE85
CE15	APW_ENG_20030409.0013-CE86
CE47	APW_ENG_20030409.0013-CE87
CE45	APW_ENG_20030409.0013-CE88
CE64	APW_ENG_20030409.0013-CE89
CE78	APW_ENG_20030409.0013-CE90
CE79	APW_ENG_20030409.0013-CE91
CE82	APW_ENG_20030409.0013-CE92
CE92	APW_ENG_20030409.0013-CE93
CE93	APW_ENG_20030409.0013-CE94
CE94	APW_ENG_20030409.0013-CE95
CE98	APW_ENG_20030409.0013-CE96
CE101	APW_ENG_20030409.0013-CE97
CE17	APW_ENG_20030409.0013-CE98
CE18	APW_ENG_20030409.0013-CE99
CE19	APW_ENG_20030409.0013-CE100
CE6	APW_ENG_20030409.0013-CE101
CE20	APW_ENG_20030409.0013-CE102
E21	APW_ENG_20030409.0013-E1
E23	APW_ENG_20030409.0013-E2
E24	APW_ENG_20030409.0013-E3
E26	APW_ENG_20030409.0013-E4
E27	APW_ENG_20030409.0013-E5
E29	APW_ENG_20030409.0013-E6
E30	APW_ENG_20030409.0013-E7
E31	APW_ENG_20030409.0013-E8
E33	APW_ENG_20030409.0013-E9
E34	APW_ENG_20030409.0013-E10
E35	APW_ENG_20030409.0013-E11
E36	APW_ENG_20030409.0013-E12
E41	APW_ENG_20030409.0013-E13
E42	APW_ENG_20030409.0013-E14
E43	APW_ENG_20030409.0013-E15
E66	APW_ENG_20030409.0013-E16
E45	APW_ENG_20030409.0013-E17
E46	APW_ENG_20030409.0013-E18
E47	APW_ENG_20030409.0013-E19
E48	APW_ENG_20030409.0013-E20
E50	APW_ENG_20030409.0013-E21
E51	APW_ENG_20030409.0013-E22
E1	APW_ENG_20030409.0013-E23
E54	APW_ENG_20030409.0013-E24
E55	APW_ENG_20030409.0013-E25
E57	APW_ENG_20030409.0013-E26
E58	APW_ENG_20030409.0013-E27
E59	APW_ENG_20030409.0013-E28
E61	APW_ENG_20030409.0013-E29
E62	APW_ENG_20030409.0013-E30
E63	APW_ENG_20030409.0013-E31
E64	APW_ENG_20030409.0013-E32
E65	APW_ENG_20030409.0013-E33
E1	APW_ENG_20030409.0013-E34
E68	APW_ENG_20030409.0013-E35
E69	APW_ENG_20030409.0013-E36
E70	APW_ENG_20030409.0013-E37
E71	APW_ENG_20030409.0013-E38
E72	APW_ENG_20030409.0013-E39
E73	APW_ENG_20030409.0013-E40
E74	APW_ENG_20030409.0013-E41
E76	APW_ENG_20030409.0013-E42
E77	APW_ENG_20030409.0013-E43
E78	APW_ENG_20030409.0013-E44
E79	APW_ENG_20030409.0013-E45
E80	APW_ENG_20030409.0013-E46
E81	APW_ENG_20030409.0013-E47
E82	APW_ENG_20030409.0013-E48
E83	APW_ENG_20030409.0013-E49
E84	APW_ENG_20030409.0013-E50
E85	APW_ENG_20030409.0013-E51
E86	APW_ENG_20030409.0013-E52
E87	APW_ENG_20030409.0013-E53
E88	APW_ENG_20030409.0013-E54
E232	APW_ENG_20030409.0013-E55
E90	APW_ENG_20030409.0013-E56
E91	APW_ENG_20030409.0013-E57
E92	APW_ENG_20030409.0013-E58
E94	APW_ENG_20030409.0013-E59
E95	APW_ENG_20030409.0013-E60
E96	APW_ENG_20030409.0013-E61
E97	APW_ENG_20030409.0013-E62
E98	APW_ENG_20030409.0013-E63
E100	APW_ENG_20030409.0013-E64
E101	APW_ENG_20030409.0013-E65
E102	APW_ENG_20030409.0013-E66
E103	APW_ENG_20030409.0013-E67
E105	APW_ENG_20030409.0013-E68
E106	APW_ENG_20030409.0013-E69
E107	APW_ENG_20030409.0013-E70
E108	APW_ENG_20030409.0013-E71
E2	APW_ENG_20030409.0013-E72
E109	APW_ENG_20030409.0013-E73
E110	APW_ENG_20030409.0013-E74
E111	APW_ENG_20030409.0013-E75
E112	APW_ENG_20030409.0013-E76
E113	APW_ENG_20030409.0013-E77
E114	APW_ENG_20030409.0013-E78
E116	APW_ENG_20030409.0013-E79
E117	APW_ENG_20030409.0013-E80
E120	APW_ENG_20030409.0013-E81
E121	APW_ENG_20030409.0013-E82
E122	APW_ENG_20030409.0013-E83
E123	APW_ENG_20030409.0013-E84
E124	APW_ENG_20030409.0013-E85
E125	APW_ENG_20030409.0013-E86
E126	APW_ENG_20030409.0013-E87
E127	APW_ENG_20030409.0013-E88
E128	APW_ENG_20030409.0013-E89
E130	APW_ENG_20030409.0013-E90
E131	APW_ENG_20030409.0013-E91
E132	APW_ENG_20030409.0013-E92
E133	APW_ENG_20030409.0013-E93
E135	APW_ENG_20030409.0013-E94
E136	APW_ENG_20030409.0013-E95
E137	APW_ENG_20030409.0013-E96
E138	APW_ENG_20030409.0013-E97
E139	APW_ENG_20030409.0013-E98
E140	APW_ENG_20030409.0013-E99
E142	APW_ENG_20030409.0013-E100
E149	APW_ENG_20030409.0013-E101
E144	APW_ENG_20030409.0013-E102
E145	APW_ENG_20030409.0013-E103
E146	APW_ENG_20030409.0013-E104
E147	APW_ENG_20030409.0013-E105
E148	APW_ENG_20030409.0013-E106
E151	APW_ENG_20030409.0013-E107
E152	APW_ENG_20030409.0013-E108
E155	APW_ENG_20030409.0013-E109
E156	APW_ENG_20030409.0013-E110
E157	APW_ENG_20030409.0013-E111
E158	APW_ENG_20030409.0013-E112
E161	APW_ENG_20030409.0013-E113
E163	APW_ENG_20030409.0013-E114
E164	APW_ENG_20030409.0013-E115
E165	APW_ENG_20030409.0013-E116
E168	APW_ENG_20030409.0013-E117
E170	APW_ENG_20030409.0013-E118
E172	APW_ENG_20030409.0013-E119
E179	APW_ENG_20030409.0013-E120
E174	APW_ENG_20030409.0013-E121
E9	APW_ENG_20030409.0013-E122
E182	APW_ENG_20030409.0013-E123
E183	APW_ENG_20030409.0013-E124
E185	APW_ENG_20030409.0013-E125
E187	APW_ENG_20030409.0013-E126
E188	APW_ENG_20030409.0013-E127
E189	APW_ENG_20030409.0013-E128
E190	APW_ENG_20030409.0013-E129
E193	APW_ENG_20030409.0013-E130
E197	APW_ENG_20030409.0013-E131
E199	APW_ENG_20030409.0013-E132
E206	APW_ENG_20030409.0013-E133
E207	APW_ENG_20030409.0013-E134
E209	APW_ENG_20030409.0013-E135
E214	APW_ENG_20030409.0013-E136
E215	APW_ENG_20030409.0013-E137
E216	APW_ENG_20030409.0013-E138
E218	APW_ENG_20030409.0013-E139
E219	APW_ENG_20030409.0013-E140
E220	APW_ENG_20030409.0013-E141
E221	APW_ENG_20030409.0013-E142
E222	APW_ENG_20030409.0013-E143
E223	APW_ENG_20030409.0013-E144
E224	APW_ENG_20030409.0013-E145
E227	APW_ENG_20030409.0013-E146
E231	APW_ENG_20030409.0013-E147
E228	APW_ENG_20030409.0013-E148
E229	APW_ENG_20030409.0013-E149
E233	APW_ENG_20030409.0013-E150
E11	APW_ENG_20030409.0013-E151
E12	APW_ENG_20030409.0013-E152
E13	APW_ENG_20030409.0013-E153
E14	APW_ENG_20030409.0013-E154
E16	APW_ENG_20030409.0013-E155
E17	APW_ENG_20030409.0013-E156
E19	APW_ENG_20030409.0013-E157
E32	APW_ENG_20030409.0013-E158
