CE12	AFP_ENG_20030502.0614-CE1
CE9	AFP_ENG_20030502.0614-CE2
CE2	AFP_ENG_20030502.0614-CE3
CE14	AFP_ENG_20030502.0614-CE4
CE15	AFP_ENG_20030502.0614-CE5
CE16	AFP_ENG_20030502.0614-CE6
CE17	AFP_ENG_20030502.0614-CE7
CE18	AFP_ENG_20030502.0614-CE8
CE19	AFP_ENG_20030502.0614-CE9
CE20	AFP_ENG_20030502.0614-CE10
CE21	AFP_ENG_20030502.0614-CE11
CE22	AFP_ENG_20030502.0614-CE12
CE1	AFP_ENG_20030502.0614-CE13
CE23	AFP_ENG_20030502.0614-CE14
CE24	AFP_ENG_20030502.0614-CE15
CE25	AFP_ENG_20030502.0614-CE16
CE26	AFP_ENG_20030502.0614-CE17
CE3	AFP_ENG_20030502.0614-CE18
CE13	AFP_ENG_20030502.0614-CE19
CE4	AFP_ENG_20030502.0614-CE20
CE5	AFP_ENG_20030502.0614-CE21
CE6	AFP_ENG_20030502.0614-CE22
CE7	AFP_ENG_20030502.0614-CE23
CE8	AFP_ENG_20030502.0614-CE24
CE10	AFP_ENG_20030502.0614-CE25
CE11	AFP_ENG_20030502.0614-CE26
E15	AFP_ENG_20030502.0614-E1
E49	AFP_ENG_20030502.0614-E2
E18	AFP_ENG_20030502.0614-E3
E19	AFP_ENG_20030502.0614-E4
E20	AFP_ENG_20030502.0614-E5
E22	AFP_ENG_20030502.0614-E6
E23	AFP_ENG_20030502.0614-E7
E24	AFP_ENG_20030502.0614-E8
E25	AFP_ENG_20030502.0614-E9
E26	AFP_ENG_20030502.0614-E10
E27	AFP_ENG_20030502.0614-E11
E28	AFP_ENG_20030502.0614-E12
E29	AFP_ENG_20030502.0614-E13
E30	AFP_ENG_20030502.0614-E14
E31	AFP_ENG_20030502.0614-E15
E32	AFP_ENG_20030502.0614-E16
E34	AFP_ENG_20030502.0614-E17
E1	AFP_ENG_20030502.0614-E18
E37	AFP_ENG_20030502.0614-E19
E38	AFP_ENG_20030502.0614-E20
E39	AFP_ENG_20030502.0614-E21
E40	AFP_ENG_20030502.0614-E22
E41	AFP_ENG_20030502.0614-E23
E42	AFP_ENG_20030502.0614-E24
E43	AFP_ENG_20030502.0614-E25
E44	AFP_ENG_20030502.0614-E26
E45	AFP_ENG_20030502.0614-E27
E46	AFP_ENG_20030502.0614-E28
E47	AFP_ENG_20030502.0614-E29
E2	AFP_ENG_20030502.0614-E30
E3	AFP_ENG_20030502.0614-E31
E4	AFP_ENG_20030502.0614-E32
E5	AFP_ENG_20030502.0614-E33
E6	AFP_ENG_20030502.0614-E34
E7	AFP_ENG_20030502.0614-E35
E8	AFP_ENG_20030502.0614-E36
E9	AFP_ENG_20030502.0614-E37
E48	AFP_ENG_20030502.0614-E38
E11	AFP_ENG_20030502.0614-E39
E12	AFP_ENG_20030502.0614-E40
E13	AFP_ENG_20030502.0614-E41
E14	AFP_ENG_20030502.0614-E42
EM1	AFP_ENG_20030502.0614-E18-1
EM19	AFP_ENG_20030502.0614-E1-2
EM21	AFP_ENG_20030502.0614-E3-3
EM22	AFP_ENG_20030502.0614-E41-4
EM23	AFP_ENG_20030502.0614-E31-5
EM24	AFP_ENG_20030502.0614-E31-6
EM25	AFP_ENG_20030502.0614-E36-7
EM26	AFP_ENG_20030502.0614-E5-8
EM27	AFP_ENG_20030502.0614-E6-9
EM29	AFP_ENG_20030502.0614-E31-10
EM32	AFP_ENG_20030502.0614-E7-11
EM33	AFP_ENG_20030502.0614-E39-12
EM34	AFP_ENG_20030502.0614-E4-13
EM28	AFP_ENG_20030502.0614-E4-14
EM35	AFP_ENG_20030502.0614-E31-15
EM36	AFP_ENG_20030502.0614-E35-16
EM37	AFP_ENG_20030502.0614-E8-17
EM38	AFP_ENG_20030502.0614-E9-18
EM39	AFP_ENG_20030502.0614-E10-19
EM41	AFP_ENG_20030502.0614-E35-20
EM40	AFP_ENG_20030502.0614-E11-21
EM42	AFP_ENG_20030502.0614-E12-22
EM43	AFP_ENG_20030502.0614-E13-23
EM44	AFP_ENG_20030502.0614-E14-24
EM45	AFP_ENG_20030502.0614-E15-25
EM46	AFP_ENG_20030502.0614-E41-26
EM47	AFP_ENG_20030502.0614-E4-27
EM48	AFP_ENG_20030502.0614-E16-28
EM49	AFP_ENG_20030502.0614-E16-29
EM50	AFP_ENG_20030502.0614-E10-30
EM51	AFP_ENG_20030502.0614-E31-31
EM52	AFP_ENG_20030502.0614-E17-32
EM53	AFP_ENG_20030502.0614-E31-33
EM54	AFP_ENG_20030502.0614-E31-34
EM55	AFP_ENG_20030502.0614-E31-35
EM56	AFP_ENG_20030502.0614-E19-36
EM58	AFP_ENG_20030502.0614-E20-37
EM59	AFP_ENG_20030502.0614-E21-38
EM60	AFP_ENG_20030502.0614-E22-39
EM61	AFP_ENG_20030502.0614-E31-40
EM62	AFP_ENG_20030502.0614-E35-41
EM63	AFP_ENG_20030502.0614-E20-42
EM64	AFP_ENG_20030502.0614-E20-43
EM65	AFP_ENG_20030502.0614-E31-44
EM66	AFP_ENG_20030502.0614-E23-45
EM68	AFP_ENG_20030502.0614-E24-46
EM69	AFP_ENG_20030502.0614-E25-47
EM67	AFP_ENG_20030502.0614-E23-48
EM70	AFP_ENG_20030502.0614-E23-49
EM71	AFP_ENG_20030502.0614-E31-50
EM73	AFP_ENG_20030502.0614-E26-51
EM72	AFP_ENG_20030502.0614-E31-52
EM75	AFP_ENG_20030502.0614-E31-53
EM76	AFP_ENG_20030502.0614-E31-54
EM77	AFP_ENG_20030502.0614-E31-55
EM78	AFP_ENG_20030502.0614-E33-56
EM74	AFP_ENG_20030502.0614-E27-57
EM9	AFP_ENG_20030502.0614-E4-58
EM14	AFP_ENG_20030502.0614-E28-59
EM2	AFP_ENG_20030502.0614-E30-60
EM30	AFP_ENG_20030502.0614-E29-61
EM3	AFP_ENG_20030502.0614-E31-62
EM4	AFP_ENG_20030502.0614-E32-63
EM5	AFP_ENG_20030502.0614-E34-64
EM6	AFP_ENG_20030502.0614-E31-65
EM7	AFP_ENG_20030502.0614-E35-66
EM8	AFP_ENG_20030502.0614-E37-67
EM57	AFP_ENG_20030502.0614-E38-68
EM31	AFP_ENG_20030502.0614-E2-69
EM10	AFP_ENG_20030502.0614-E40-70
EM11	AFP_ENG_20030502.0614-E41-71
EM12	AFP_ENG_20030502.0614-E31-72
EM13	AFP_ENG_20030502.0614-E31-73
EM15	AFP_ENG_20030502.0614-E31-74
EM16	AFP_ENG_20030502.0614-E35-75
EM17	AFP_ENG_20030502.0614-E42-76
EM18	AFP_ENG_20030502.0614-E31-77
EM20	AFP_ENG_20030502.0614-E31-78
R23	AFP_ENG_20030502.0614-R1
R1	AFP_ENG_20030502.0614-R2
R2	AFP_ENG_20030502.0614-R3
R12	AFP_ENG_20030502.0614-R4
R3	AFP_ENG_20030502.0614-R5
R4	AFP_ENG_20030502.0614-R6
R5	AFP_ENG_20030502.0614-R7
R2	AFP_ENG_20030502.0614-R8
R2	AFP_ENG_20030502.0614-R9
R8	AFP_ENG_20030502.0614-R10
R10	AFP_ENG_20030502.0614-R11
R11	AFP_ENG_20030502.0614-R12
R13	AFP_ENG_20030502.0614-R13
R15	AFP_ENG_20030502.0614-R14
R16	AFP_ENG_20030502.0614-R15
R17	AFP_ENG_20030502.0614-R16
R18	AFP_ENG_20030502.0614-R17
R19	AFP_ENG_20030502.0614-R18
R20	AFP_ENG_20030502.0614-R19
R21	AFP_ENG_20030502.0614-R20
R22	AFP_ENG_20030502.0614-R21
R9	AFP_ENG_20030502.0614-R22
R14	AFP_ENG_20030502.0614-R23
RM9	AFP_ENG_20030502.0614-R1-1
RM1	AFP_ENG_20030502.0614-R2-1
RM2	AFP_ENG_20030502.0614-R3-1
RM3	AFP_ENG_20030502.0614-R5-1
RM6	AFP_ENG_20030502.0614-R7-1
RM26	AFP_ENG_20030502.0614-R6-1
RM4	AFP_ENG_20030502.0614-R8-1
RM10	AFP_ENG_20030502.0614-R10-1
RM12	AFP_ENG_20030502.0614-R11-1
RM13	AFP_ENG_20030502.0614-R12-1
RM15	AFP_ENG_20030502.0614-R3-2
RM14	AFP_ENG_20030502.0614-R4-1
RM16	AFP_ENG_20030502.0614-R13-1
RM18	AFP_ENG_20030502.0614-R14-1
RM19	AFP_ENG_20030502.0614-R15-1
