CE12	APW_ENG_20030306.0191-CE1
CE19	APW_ENG_20030306.0191-CE2
CE13	APW_ENG_20030306.0191-CE3
CE14	APW_ENG_20030306.0191-CE4
CE15	APW_ENG_20030306.0191-CE5
CE16	APW_ENG_20030306.0191-CE6
CE1	APW_ENG_20030306.0191-CE7
CE17	APW_ENG_20030306.0191-CE8
CE18	APW_ENG_20030306.0191-CE9
CE20	APW_ENG_20030306.0191-CE10
CE21	APW_ENG_20030306.0191-CE11
CE22	APW_ENG_20030306.0191-CE12
CE23	APW_ENG_20030306.0191-CE13
CE24	APW_ENG_20030306.0191-CE14
CE2	APW_ENG_20030306.0191-CE15
CE3	APW_ENG_20030306.0191-CE16
CE4	APW_ENG_20030306.0191-CE17
CE6	APW_ENG_20030306.0191-CE18
CE5	APW_ENG_20030306.0191-CE19
CE7	APW_ENG_20030306.0191-CE20
CE9	APW_ENG_20030306.0191-CE21
CE8	APW_ENG_20030306.0191-CE22
CE10	APW_ENG_20030306.0191-CE23
CE11	APW_ENG_20030306.0191-CE24
E14	APW_ENG_20030306.0191-E1
E15	APW_ENG_20030306.0191-E2
E16	APW_ENG_20030306.0191-E3
E17	APW_ENG_20030306.0191-E4
E38	APW_ENG_20030306.0191-E5
E19	APW_ENG_20030306.0191-E6
E20	APW_ENG_20030306.0191-E7
E21	APW_ENG_20030306.0191-E8
E22	APW_ENG_20030306.0191-E9
E23	APW_ENG_20030306.0191-E10
E25	APW_ENG_20030306.0191-E11
E26	APW_ENG_20030306.0191-E12
E27	APW_ENG_20030306.0191-E13
E39	APW_ENG_20030306.0191-E14
E29	APW_ENG_20030306.0191-E15
E31	APW_ENG_20030306.0191-E16
E32	APW_ENG_20030306.0191-E17
E33	APW_ENG_20030306.0191-E18
E34	APW_ENG_20030306.0191-E19
E35	APW_ENG_20030306.0191-E20
E36	APW_ENG_20030306.0191-E21
E1	APW_ENG_20030306.0191-E22
E2	APW_ENG_20030306.0191-E23
E3	APW_ENG_20030306.0191-E24
E4	APW_ENG_20030306.0191-E25
E5	APW_ENG_20030306.0191-E26
E6	APW_ENG_20030306.0191-E27
E7	APW_ENG_20030306.0191-E28
E8	APW_ENG_20030306.0191-E29
E9	APW_ENG_20030306.0191-E30
