CE2	APW_ENG_20030412.0531-CE1
CE9	APW_ENG_20030412.0531-CE2
CE33	APW_ENG_20030412.0531-CE3
CE34	APW_ENG_20030412.0531-CE4
CE35	APW_ENG_20030412.0531-CE5
CE36	APW_ENG_20030412.0531-CE6
CE58	APW_ENG_20030412.0531-CE7
CE38	APW_ENG_20030412.0531-CE8
CE40	APW_ENG_20030412.0531-CE9
CE3	APW_ENG_20030412.0531-CE10
CE6	APW_ENG_20030412.0531-CE11
CE41	APW_ENG_20030412.0531-CE12
CE42	APW_ENG_20030412.0531-CE13
CE43	APW_ENG_20030412.0531-CE14
CE1	APW_ENG_20030412.0531-CE15
CE44	APW_ENG_20030412.0531-CE16
CE45	APW_ENG_20030412.0531-CE17
CE46	APW_ENG_20030412.0531-CE18
CE37	APW_ENG_20030412.0531-CE19
CE47	APW_ENG_20030412.0531-CE20
CE24	APW_ENG_20030412.0531-CE21
CE48	APW_ENG_20030412.0531-CE22
CE13	APW_ENG_20030412.0531-CE23
CE49	APW_ENG_20030412.0531-CE24
CE50	APW_ENG_20030412.0531-CE25
CE51	APW_ENG_20030412.0531-CE26
CE52	APW_ENG_20030412.0531-CE27
CE53	APW_ENG_20030412.0531-CE28
CE11	APW_ENG_20030412.0531-CE29
CE12	APW_ENG_20030412.0531-CE30
CE54	APW_ENG_20030412.0531-CE31
CE17	APW_ENG_20030412.0531-CE32
CE55	APW_ENG_20030412.0531-CE33
CE56	APW_ENG_20030412.0531-CE34
CE57	APW_ENG_20030412.0531-CE35
CE59	APW_ENG_20030412.0531-CE36
CE16	APW_ENG_20030412.0531-CE37
CE60	APW_ENG_20030412.0531-CE38
CE61	APW_ENG_20030412.0531-CE39
CE62	APW_ENG_20030412.0531-CE40
CE14	APW_ENG_20030412.0531-CE41
CE23	APW_ENG_20030412.0531-CE42
CE63	APW_ENG_20030412.0531-CE43
CE64	APW_ENG_20030412.0531-CE44
CE65	APW_ENG_20030412.0531-CE45
CE66	APW_ENG_20030412.0531-CE46
CE67	APW_ENG_20030412.0531-CE47
CE25	APW_ENG_20030412.0531-CE48
CE68	APW_ENG_20030412.0531-CE49
CE69	APW_ENG_20030412.0531-CE50
CE21	APW_ENG_20030412.0531-CE51
CE70	APW_ENG_20030412.0531-CE52
CE20	APW_ENG_20030412.0531-CE53
CE71	APW_ENG_20030412.0531-CE54
CE72	APW_ENG_20030412.0531-CE55
CE73	APW_ENG_20030412.0531-CE56
CE74	APW_ENG_20030412.0531-CE57
CE75	APW_ENG_20030412.0531-CE58
CE76	APW_ENG_20030412.0531-CE59
CE77	APW_ENG_20030412.0531-CE60
CE78	APW_ENG_20030412.0531-CE61
CE79	APW_ENG_20030412.0531-CE62
CE80	APW_ENG_20030412.0531-CE63
CE81	APW_ENG_20030412.0531-CE64
CE82	APW_ENG_20030412.0531-CE65
CE83	APW_ENG_20030412.0531-CE66
CE7	APW_ENG_20030412.0531-CE67
CE8	APW_ENG_20030412.0531-CE68
CE4	APW_ENG_20030412.0531-CE69
CE5	APW_ENG_20030412.0531-CE70
CE84	APW_ENG_20030412.0531-CE71
CE85	APW_ENG_20030412.0531-CE72
CE86	APW_ENG_20030412.0531-CE73
CE87	APW_ENG_20030412.0531-CE74
CE19	APW_ENG_20030412.0531-CE75
CE88	APW_ENG_20030412.0531-CE76
CE18	APW_ENG_20030412.0531-CE77
CE89	APW_ENG_20030412.0531-CE78
CE90	APW_ENG_20030412.0531-CE79
CE91	APW_ENG_20030412.0531-CE80
CE10	APW_ENG_20030412.0531-CE81
CE22	APW_ENG_20030412.0531-CE82
CE26	APW_ENG_20030412.0531-CE83
CE94	APW_ENG_20030412.0531-CE84
CE95	APW_ENG_20030412.0531-CE85
CE92	APW_ENG_20030412.0531-CE86
CE39	APW_ENG_20030412.0531-CE87
CE27	APW_ENG_20030412.0531-CE88
CE93	APW_ENG_20030412.0531-CE89
CE28	APW_ENG_20030412.0531-CE90
CE29	APW_ENG_20030412.0531-CE91
CE30	APW_ENG_20030412.0531-CE92
CE31	APW_ENG_20030412.0531-CE93
CE15	APW_ENG_20030412.0531-CE94
CE32	APW_ENG_20030412.0531-CE95
E17	APW_ENG_20030412.0531-E1
E19	APW_ENG_20030412.0531-E2
E20	APW_ENG_20030412.0531-E3
E21	APW_ENG_20030412.0531-E4
E22	APW_ENG_20030412.0531-E5
E24	APW_ENG_20030412.0531-E6
E25	APW_ENG_20030412.0531-E7
E26	APW_ENG_20030412.0531-E8
E27	APW_ENG_20030412.0531-E9
E28	APW_ENG_20030412.0531-E10
E29	APW_ENG_20030412.0531-E11
E30	APW_ENG_20030412.0531-E12
E32	APW_ENG_20030412.0531-E13
E34	APW_ENG_20030412.0531-E14
E36	APW_ENG_20030412.0531-E15
E37	APW_ENG_20030412.0531-E16
E38	APW_ENG_20030412.0531-E17
E40	APW_ENG_20030412.0531-E18
E177	APW_ENG_20030412.0531-E19
E42	APW_ENG_20030412.0531-E20
E1	APW_ENG_20030412.0531-E21
E43	APW_ENG_20030412.0531-E22
E45	APW_ENG_20030412.0531-E23
E46	APW_ENG_20030412.0531-E24
E47	APW_ENG_20030412.0531-E25
E48	APW_ENG_20030412.0531-E26
E49	APW_ENG_20030412.0531-E27
E50	APW_ENG_20030412.0531-E28
E51	APW_ENG_20030412.0531-E29
E52	APW_ENG_20030412.0531-E30
E53	APW_ENG_20030412.0531-E31
E54	APW_ENG_20030412.0531-E32
E55	APW_ENG_20030412.0531-E33
E57	APW_ENG_20030412.0531-E34
E58	APW_ENG_20030412.0531-E35
E59	APW_ENG_20030412.0531-E36
E60	APW_ENG_20030412.0531-E37
E61	APW_ENG_20030412.0531-E38
E62	APW_ENG_20030412.0531-E39
E63	APW_ENG_20030412.0531-E40
E64	APW_ENG_20030412.0531-E41
E65	APW_ENG_20030412.0531-E42
E67	APW_ENG_20030412.0531-E43
E179	APW_ENG_20030412.0531-E44
E69	APW_ENG_20030412.0531-E45
E70	APW_ENG_20030412.0531-E46
E71	APW_ENG_20030412.0531-E47
E72	APW_ENG_20030412.0531-E48
