CE26	AFP_ENG_20030305.0918-CE1
CE25	AFP_ENG_20030305.0918-CE2
CE29	AFP_ENG_20030305.0918-CE3
CE28	AFP_ENG_20030305.0918-CE4
CE30	AFP_ENG_20030305.0918-CE5
CE31	AFP_ENG_20030305.0918-CE6
CE32	AFP_ENG_20030305.0918-CE7
CE27	AFP_ENG_20030305.0918-CE8
CE91	AFP_ENG_20030305.0918-CE9
CE3	AFP_ENG_20030305.0918-CE10
CE33	AFP_ENG_20030305.0918-CE11
CE34	AFP_ENG_20030305.0918-CE12
CE35	AFP_ENG_20030305.0918-CE13
CE36	AFP_ENG_20030305.0918-CE14
CE37	AFP_ENG_20030305.0918-CE15
CE38	AFP_ENG_20030305.0918-CE16
CE92	AFP_ENG_20030305.0918-CE17
CE39	AFP_ENG_20030305.0918-CE18
CE40	AFP_ENG_20030305.0918-CE19
CE41	AFP_ENG_20030305.0918-CE20
CE42	AFP_ENG_20030305.0918-CE21
CE43	AFP_ENG_20030305.0918-CE22
CE104	AFP_ENG_20030305.0918-CE23
CE44	AFP_ENG_20030305.0918-CE24
CE45	AFP_ENG_20030305.0918-CE25
CE46	AFP_ENG_20030305.0918-CE26
CE47	AFP_ENG_20030305.0918-CE27
CE48	AFP_ENG_20030305.0918-CE28
CE49	AFP_ENG_20030305.0918-CE29
CE50	AFP_ENG_20030305.0918-CE30
CE51	AFP_ENG_20030305.0918-CE31
CE52	AFP_ENG_20030305.0918-CE32
CE15	AFP_ENG_20030305.0918-CE33
CE53	AFP_ENG_20030305.0918-CE34
CE54	AFP_ENG_20030305.0918-CE35
CE10	AFP_ENG_20030305.0918-CE36
CE55	AFP_ENG_20030305.0918-CE37
CE7	AFP_ENG_20030305.0918-CE38
CE56	AFP_ENG_20030305.0918-CE39
CE57	AFP_ENG_20030305.0918-CE40
CE58	AFP_ENG_20030305.0918-CE41
CE59	AFP_ENG_20030305.0918-CE42
CE60	AFP_ENG_20030305.0918-CE43
CE61	AFP_ENG_20030305.0918-CE44
CE62	AFP_ENG_20030305.0918-CE45
CE63	AFP_ENG_20030305.0918-CE46
CE64	AFP_ENG_20030305.0918-CE47
CE65	AFP_ENG_20030305.0918-CE48
CE66	AFP_ENG_20030305.0918-CE49
CE67	AFP_ENG_20030305.0918-CE50
CE68	AFP_ENG_20030305.0918-CE51
CE13	AFP_ENG_20030305.0918-CE52
CE69	AFP_ENG_20030305.0918-CE53
CE70	AFP_ENG_20030305.0918-CE54
CE71	AFP_ENG_20030305.0918-CE55
CE93	AFP_ENG_20030305.0918-CE56
CE72	AFP_ENG_20030305.0918-CE57
CE73	AFP_ENG_20030305.0918-CE58
CE14	AFP_ENG_20030305.0918-CE59
CE74	AFP_ENG_20030305.0918-CE60
CE75	AFP_ENG_20030305.0918-CE61
CE76	AFP_ENG_20030305.0918-CE62
CE77	AFP_ENG_20030305.0918-CE63
CE16	AFP_ENG_20030305.0918-CE64
CE78	AFP_ENG_20030305.0918-CE65
CE79	AFP_ENG_20030305.0918-CE66
CE2	AFP_ENG_20030305.0918-CE67
CE80	AFP_ENG_20030305.0918-CE68
CE81	AFP_ENG_20030305.0918-CE69
CE82	AFP_ENG_20030305.0918-CE70
CE83	AFP_ENG_20030305.0918-CE71
CE1	AFP_ENG_20030305.0918-CE72
CE84	AFP_ENG_20030305.0918-CE73
CE85	AFP_ENG_20030305.0918-CE74
CE86	AFP_ENG_20030305.0918-CE75
CE4	AFP_ENG_20030305.0918-CE76
CE87	AFP_ENG_20030305.0918-CE77
CE88	AFP_ENG_20030305.0918-CE78
CE89	AFP_ENG_20030305.0918-CE79
CE90	AFP_ENG_20030305.0918-CE80
CE12	AFP_ENG_20030305.0918-CE81
CE95	AFP_ENG_20030305.0918-CE82
CE96	AFP_ENG_20030305.0918-CE83
CE97	AFP_ENG_20030305.0918-CE84
CE6	AFP_ENG_20030305.0918-CE85
CE9	AFP_ENG_20030305.0918-CE86
CE8	AFP_ENG_20030305.0918-CE87
CE98	AFP_ENG_20030305.0918-CE88
CE99	AFP_ENG_20030305.0918-CE89
CE100	AFP_ENG_20030305.0918-CE90
CE101	AFP_ENG_20030305.0918-CE91
CE102	AFP_ENG_20030305.0918-CE92
CE103	AFP_ENG_20030305.0918-CE93
CE94	AFP_ENG_20030305.0918-CE94
CE105	AFP_ENG_20030305.0918-CE95
CE106	AFP_ENG_20030305.0918-CE96
CE17	AFP_ENG_20030305.0918-CE97
CE108	AFP_ENG_20030305.0918-CE98
CE109	AFP_ENG_20030305.0918-CE99
CE110	AFP_ENG_20030305.0918-CE100
CE111	AFP_ENG_20030305.0918-CE101
CE112	AFP_ENG_20030305.0918-CE102
CE113	AFP_ENG_20030305.0918-CE103
CE114	AFP_ENG_20030305.0918-CE104
CE115	AFP_ENG_20030305.0918-CE105
CE116	AFP_ENG_20030305.0918-CE106
CE11	AFP_ENG_20030305.0918-CE107
CE22	AFP_ENG_20030305.0918-CE108
CE18	AFP_ENG_20030305.0918-CE109
CE107	AFP_ENG_20030305.0918-CE110
CE19	AFP_ENG_20030305.0918-CE111
CE20	AFP_ENG_20030305.0918-CE112
CE21	AFP_ENG_20030305.0918-CE113
CE5	AFP_ENG_20030305.0918-CE114
CE23	AFP_ENG_20030305.0918-CE115
CE24	AFP_ENG_20030305.0918-CE116
E15	AFP_ENG_20030305.0918-E1
E195	AFP_ENG_20030305.0918-E2
E17	AFP_ENG_20030305.0918-E3
E18	AFP_ENG_20030305.0918-E4
E19	AFP_ENG_20030305.0918-E5
E20	AFP_ENG_20030305.0918-E6
E21	AFP_ENG_20030305.0918-E7
E22	AFP_ENG_20030305.0918-E8
E23	AFP_ENG_20030305.0918-E9
E24	AFP_ENG_20030305.0918-E10
E25	AFP_ENG_20030305.0918-E11
E146	AFP_ENG_20030305.0918-E12
E28	AFP_ENG_20030305.0918-E13
E29	AFP_ENG_20030305.0918-E14
E30	AFP_ENG_20030305.0918-E15
E31	AFP_ENG_20030305.0918-E16
E32	AFP_ENG_20030305.0918-E17
E33	AFP_ENG_20030305.0918-E18
E34	AFP_ENG_20030305.0918-E19
E35	AFP_ENG_20030305.0918-E20
E196	AFP_ENG_20030305.0918-E21
E37	AFP_ENG_20030305.0918-E22
E38	AFP_ENG_20030305.0918-E23
E147	AFP_ENG_20030305.0918-E24
E42	AFP_ENG_20030305.0918-E25
E43	AFP_ENG_20030305.0918-E26
E44	AFP_ENG_20030305.0918-E27
E45	AFP_ENG_20030305.0918-E28
E46	AFP_ENG_20030305.0918-E29
E1	AFP_ENG_20030305.0918-E30
E47	AFP_ENG_20030305.0918-E31
E48	AFP_ENG_20030305.0918-E32
E49	AFP_ENG_20030305.0918-E33
E50	AFP_ENG_20030305.0918-E34
E197	AFP_ENG_20030305.0918-E35
E52	AFP_ENG_20030305.0918-E36
E53	AFP_ENG_20030305.0918-E37
E54	AFP_ENG_20030305.0918-E38
E55	AFP_ENG_20030305.0918-E39
E56	AFP_ENG_20030305.0918-E40
E57	AFP_ENG_20030305.0918-E41
E58	AFP_ENG_20030305.0918-E42
E59	AFP_ENG_20030305.0918-E43
E60	AFP_ENG_20030305.0918-E44
E61	AFP_ENG_20030305.0918-E45
E62	AFP_ENG_20030305.0918-E46
E63	AFP_ENG_20030305.0918-E47
E65	AFP_ENG_20030305.0918-E48
E66	AFP_ENG_20030305.0918-E49
E67	AFP_ENG_20030305.0918-E50
E69	AFP_ENG_20030305.0918-E51
E70	AFP_ENG_20030305.0918-E52
E71	AFP_ENG_20030305.0918-E53
E72	AFP_ENG_20030305.0918-E54
E73	AFP_ENG_20030305.0918-E55
E75	AFP_ENG_20030305.0918-E56
E76	AFP_ENG_20030305.0918-E57
E77	AFP_ENG_20030305.0918-E58
E78	AFP_ENG_20030305.0918-E59
E79	AFP_ENG_20030305.0918-E60
E80	AFP_ENG_20030305.0918-E61
E81	AFP_ENG_20030305.0918-E62
E82	AFP_ENG_20030305.0918-E63
E83	AFP_ENG_20030305.0918-E64
E84	AFP_ENG_20030305.0918-E65
E85	AFP_ENG_20030305.0918-E66
E86	AFP_ENG_20030305.0918-E67
E87	AFP_ENG_20030305.0918-E68
E88	AFP_ENG_20030305.0918-E69
E89	AFP_ENG_20030305.0918-E70
E90	AFP_ENG_20030305.0918-E71
E91	AFP_ENG_20030305.0918-E72
E92	AFP_ENG_20030305.0918-E73
E93	AFP_ENG_20030305.0918-E74
E94	AFP_ENG_20030305.0918-E75
E96	AFP_ENG_20030305.0918-E76
E148	AFP_ENG_20030305.0918-E77
E97	AFP_ENG_20030305.0918-E78
E98	AFP_ENG_20030305.0918-E79
E99	AFP_ENG_20030305.0918-E80
E2	AFP_ENG_20030305.0918-E81
E100	AFP_ENG_20030305.0918-E82
E101	AFP_ENG_20030305.0918-E83
E102	AFP_ENG_20030305.0918-E84
E103	AFP_ENG_20030305.0918-E85
E104	AFP_ENG_20030305.0918-E86
E106	AFP_ENG_20030305.0918-E87
E107	AFP_ENG_20030305.0918-E88
E108	AFP_ENG_20030305.0918-E89
E109	AFP_ENG_20030305.0918-E90
E110	AFP_ENG_20030305.0918-E91
E111	AFP_ENG_20030305.0918-E92
E112	AFP_ENG_20030305.0918-E93
E113	AFP_ENG_20030305.0918-E94
E114	AFP_ENG_20030305.0918-E95
E115	AFP_ENG_20030305.0918-E96
E149	AFP_ENG_20030305.0918-E97
E198	AFP_ENG_20030305.0918-E98
E118	AFP_ENG_20030305.0918-E99
E120	AFP_ENG_20030305.0918-E100
E121	AFP_ENG_20030305.0918-E101
E122	AFP_ENG_20030305.0918-E102
E123	AFP_ENG_20030305.0918-E103
E124	AFP_ENG_20030305.0918-E104
E125	AFP_ENG_20030305.0918-E105
E126	AFP_ENG_20030305.0918-E106
E127	AFP_ENG_20030305.0918-E107
E128	AFP_ENG_20030305.0918-E108
E129	AFP_ENG_20030305.0918-E109
E131	AFP_ENG_20030305.0918-E110
E132	AFP_ENG_20030305.0918-E111
E133	AFP_ENG_20030305.0918-E112
E134	AFP_ENG_20030305.0918-E113
E135	AFP_ENG_20030305.0918-E114
E137	AFP_ENG_20030305.0918-E115
E138	AFP_ENG_20030305.0918-E116
E140	AFP_ENG_20030305.0918-E117
E141	AFP_ENG_20030305.0918-E118
E142	AFP_ENG_20030305.0918-E119
E151	AFP_ENG_20030305.0918-E120
E145	AFP_ENG_20030305.0918-E121
E152	AFP_ENG_20030305.0918-E122
E153	AFP_ENG_20030305.0918-E123
E154	AFP_ENG_20030305.0918-E124
E155	AFP_ENG_20030305.0918-E125
E157	AFP_ENG_20030305.0918-E126
E158	AFP_ENG_20030305.0918-E127
E160	AFP_ENG_20030305.0918-E128
E162	AFP_ENG_20030305.0918-E129
E163	AFP_ENG_20030305.0918-E130
E3	AFP_ENG_20030305.0918-E131
E164	AFP_ENG_20030305.0918-E132
E165	AFP_ENG_20030305.0918-E133
E166	AFP_ENG_20030305.0918-E134
E167	AFP_ENG_20030305.0918-E135
E168	AFP_ENG_20030305.0918-E136
E169	AFP_ENG_20030305.0918-E137
E170	AFP_ENG_20030305.0918-E138
E171	AFP_ENG_20030305.0918-E139
E172	AFP_ENG_20030305.0918-E140
E173	AFP_ENG_20030305.0918-E141
E174	AFP_ENG_20030305.0918-E142
E175	AFP_ENG_20030305.0918-E143
E176	AFP_ENG_20030305.0918-E144
E199	AFP_ENG_20030305.0918-E145
E178	AFP_ENG_20030305.0918-E146
E179	AFP_ENG_20030305.0918-E147
E180	AFP_ENG_20030305.0918-E148
E181	AFP_ENG_20030305.0918-E149
E182	AFP_ENG_20030305.0918-E150
E183	AFP_ENG_20030305.0918-E151
E184	AFP_ENG_20030305.0918-E152
E185	AFP_ENG_20030305.0918-E153
E186	AFP_ENG_20030305.0918-E154
E187	AFP_ENG_20030305.0918-E155
E188	AFP_ENG_20030305.0918-E156
E189	AFP_ENG_20030305.0918-E157
E190	AFP_ENG_20030305.0918-E158
E191	AFP_ENG_20030305.0918-E159
E192	AFP_ENG_20030305.0918-E160
E202	AFP_ENG_20030305.0918-E161
E200	AFP_ENG_20030305.0918-E162
E4	AFP_ENG_20030305.0918-E163
E193	AFP_ENG_20030305.0918-E164
E5	AFP_ENG_20030305.0918-E165
E6	AFP_ENG_20030305.0918-E166
E7	AFP_ENG_20030305.0918-E167
E10	AFP_ENG_20030305.0918-E168
E12	AFP_ENG_20030305.0918-E169
E13	AFP_ENG_20030305.0918-E170
E14	AFP_ENG_20030305.0918-E171
EM1	AFP_ENG_20030305.0918-E30-1
EM19	AFP_ENG_20030305.0918-E1-2
EM20	AFP_ENG_20030305.0918-E2-3
EM18	AFP_ENG_20030305.0918-E3-4
EM21	AFP_ENG_20030305.0918-E4-5
EM22	AFP_ENG_20030305.0918-E6-6
EM24	AFP_ENG_20030305.0918-E7-7
EM25	AFP_ENG_20030305.0918-E8-8
EM26	AFP_ENG_20030305.0918-E9-9
EM27	AFP_ENG_20030305.0918-E9-10
EM28	AFP_ENG_20030305.0918-E10-11
EM29	AFP_ENG_20030305.0918-E11-12
EM30	AFP_ENG_20030305.0918-E21-13
EM32	AFP_ENG_20030305.0918-E13-14
EM33	AFP_ENG_20030305.0918-E14-15
EM34	AFP_ENG_20030305.0918-E15-16
EM35	AFP_ENG_20030305.0918-E16-17
EM36	AFP_ENG_20030305.0918-E17-18
EM37	AFP_ENG_20030305.0918-E18-19
EM38	AFP_ENG_20030305.0918-E11-20
EM39	AFP_ENG_20030305.0918-E19-21
EM31	AFP_ENG_20030305.0918-E20-22
EM215	AFP_ENG_20030305.0918-E35-23
EM40	AFP_ENG_20030305.0918-E22-24
EM43	AFP_ENG_20030305.0918-E23-25
EM185	AFP_ENG_20030305.0918-E12-26
EM186	AFP_ENG_20030305.0918-E24-27
EM45	AFP_ENG_20030305.0918-E25-28
EM187	AFP_ENG_20030305.0918-E77-29
EM46	AFP_ENG_20030305.0918-E26-30
EM47	AFP_ENG_20030305.0918-E27-31
EM48	AFP_ENG_20030305.0918-E28-32
EM49	AFP_ENG_20030305.0918-E29-33
EM50	AFP_ENG_20030305.0918-E31-34
EM51	AFP_ENG_20030305.0918-E32-35
EM52	AFP_ENG_20030305.0918-E33-36
EM53	AFP_ENG_20030305.0918-E34-37
EM196	AFP_ENG_20030305.0918-E64-38
EM55	AFP_ENG_20030305.0918-E167-39
EM56	AFP_ENG_20030305.0918-E36-40
