CE21	AFP_ENG_20030425.0408-CE1
CE22	AFP_ENG_20030425.0408-CE2
CE23	AFP_ENG_20030425.0408-CE3
CE24	AFP_ENG_20030425.0408-CE4
CE25	AFP_ENG_20030425.0408-CE5
CE26	AFP_ENG_20030425.0408-CE6
CE27	AFP_ENG_20030425.0408-CE7
CE28	AFP_ENG_20030425.0408-CE8
CE29	AFP_ENG_20030425.0408-CE9
CE31	AFP_ENG_20030425.0408-CE10
CE33	AFP_ENG_20030425.0408-CE11
CE34	AFP_ENG_20030425.0408-CE12
CE7	AFP_ENG_20030425.0408-CE13
CE36	AFP_ENG_20030425.0408-CE14
CE6	AFP_ENG_20030425.0408-CE15
CE37	AFP_ENG_20030425.0408-CE16
CE30	AFP_ENG_20030425.0408-CE17
CE38	AFP_ENG_20030425.0408-CE18
CE13	AFP_ENG_20030425.0408-CE19
CE39	AFP_ENG_20030425.0408-CE20
CE40	AFP_ENG_20030425.0408-CE21
CE41	AFP_ENG_20030425.0408-CE22
CE10	AFP_ENG_20030425.0408-CE23
CE42	AFP_ENG_20030425.0408-CE24
CE44	AFP_ENG_20030425.0408-CE25
CE32	AFP_ENG_20030425.0408-CE26
CE8	AFP_ENG_20030425.0408-CE27
CE46	AFP_ENG_20030425.0408-CE28
CE45	AFP_ENG_20030425.0408-CE29
CE4	AFP_ENG_20030425.0408-CE30
CE9	AFP_ENG_20030425.0408-CE31
CE48	AFP_ENG_20030425.0408-CE32
CE49	AFP_ENG_20030425.0408-CE33
CE50	AFP_ENG_20030425.0408-CE34
CE51	AFP_ENG_20030425.0408-CE35
CE52	AFP_ENG_20030425.0408-CE36
CE53	AFP_ENG_20030425.0408-CE37
CE1	AFP_ENG_20030425.0408-CE38
CE55	AFP_ENG_20030425.0408-CE39
CE14	AFP_ENG_20030425.0408-CE40
CE3	AFP_ENG_20030425.0408-CE41
CE35	AFP_ENG_20030425.0408-CE42
CE43	AFP_ENG_20030425.0408-CE43
CE47	AFP_ENG_20030425.0408-CE44
CE54	AFP_ENG_20030425.0408-CE45
CE15	AFP_ENG_20030425.0408-CE46
CE5	AFP_ENG_20030425.0408-CE47
CE16	AFP_ENG_20030425.0408-CE48
CE17	AFP_ENG_20030425.0408-CE49
CE2	AFP_ENG_20030425.0408-CE50
CE11	AFP_ENG_20030425.0408-CE51
CE12	AFP_ENG_20030425.0408-CE52
CE18	AFP_ENG_20030425.0408-CE53
CE19	AFP_ENG_20030425.0408-CE54
CE20	AFP_ENG_20030425.0408-CE55
E18	AFP_ENG_20030425.0408-E1
E19	AFP_ENG_20030425.0408-E2
E20	AFP_ENG_20030425.0408-E3
E21	AFP_ENG_20030425.0408-E4
E22	AFP_ENG_20030425.0408-E5
E23	AFP_ENG_20030425.0408-E6
E24	AFP_ENG_20030425.0408-E7
E25	AFP_ENG_20030425.0408-E8
E26	AFP_ENG_20030425.0408-E9
E27	AFP_ENG_20030425.0408-E10
E28	AFP_ENG_20030425.0408-E11
E29	AFP_ENG_20030425.0408-E12
E31	AFP_ENG_20030425.0408-E13
E132	AFP_ENG_20030425.0408-E14
E33	AFP_ENG_20030425.0408-E15
E34	AFP_ENG_20030425.0408-E16
E35	AFP_ENG_20030425.0408-E17
E36	AFP_ENG_20030425.0408-E18
E38	AFP_ENG_20030425.0408-E19
E39	AFP_ENG_20030425.0408-E20
E40	AFP_ENG_20030425.0408-E21
E41	AFP_ENG_20030425.0408-E22
E42	AFP_ENG_20030425.0408-E23
E43	AFP_ENG_20030425.0408-E24
E46	AFP_ENG_20030425.0408-E25
E47	AFP_ENG_20030425.0408-E26
E1	AFP_ENG_20030425.0408-E27
E48	AFP_ENG_20030425.0408-E28
E134	AFP_ENG_20030425.0408-E29
E136	AFP_ENG_20030425.0408-E30
E52	AFP_ENG_20030425.0408-E31
E53	AFP_ENG_20030425.0408-E32
E54	AFP_ENG_20030425.0408-E33
E55	AFP_ENG_20030425.0408-E34
E56	AFP_ENG_20030425.0408-E35
E57	AFP_ENG_20030425.0408-E36
E137	AFP_ENG_20030425.0408-E37
E59	AFP_ENG_20030425.0408-E38
E61	AFP_ENG_20030425.0408-E39
E62	AFP_ENG_20030425.0408-E40
E63	AFP_ENG_20030425.0408-E41
E64	AFP_ENG_20030425.0408-E42
E65	AFP_ENG_20030425.0408-E43
E67	AFP_ENG_20030425.0408-E44
E68	AFP_ENG_20030425.0408-E45
E71	AFP_ENG_20030425.0408-E46
E72	AFP_ENG_20030425.0408-E47
E73	AFP_ENG_20030425.0408-E48
E2	AFP_ENG_20030425.0408-E49
E74	AFP_ENG_20030425.0408-E50
E76	AFP_ENG_20030425.0408-E51
E77	AFP_ENG_20030425.0408-E52
E78	AFP_ENG_20030425.0408-E53
E120	AFP_ENG_20030425.0408-E54
E81	AFP_ENG_20030425.0408-E55
E82	AFP_ENG_20030425.0408-E56
E83	AFP_ENG_20030425.0408-E57
E84	AFP_ENG_20030425.0408-E58
E86	AFP_ENG_20030425.0408-E59
E87	AFP_ENG_20030425.0408-E60
E90	AFP_ENG_20030425.0408-E61
E92	AFP_ENG_20030425.0408-E62
E93	AFP_ENG_20030425.0408-E63
E94	AFP_ENG_20030425.0408-E64
E98	AFP_ENG_20030425.0408-E65
E99	AFP_ENG_20030425.0408-E66
E100	AFP_ENG_20030425.0408-E67
E101	AFP_ENG_20030425.0408-E68
E102	AFP_ENG_20030425.0408-E69
E103	AFP_ENG_20030425.0408-E70
E104	AFP_ENG_20030425.0408-E71
E105	AFP_ENG_20030425.0408-E72
E106	AFP_ENG_20030425.0408-E73
E107	AFP_ENG_20030425.0408-E74
E109	AFP_ENG_20030425.0408-E75
E110	AFP_ENG_20030425.0408-E76
E3	AFP_ENG_20030425.0408-E77
E113	AFP_ENG_20030425.0408-E78
E114	AFP_ENG_20030425.0408-E79
E115	AFP_ENG_20030425.0408-E80
E117	AFP_ENG_20030425.0408-E81
E119	AFP_ENG_20030425.0408-E82
E123	AFP_ENG_20030425.0408-E83
E4	AFP_ENG_20030425.0408-E84
E127	AFP_ENG_20030425.0408-E85
E129	AFP_ENG_20030425.0408-E86
E131	AFP_ENG_20030425.0408-E87
E6	AFP_ENG_20030425.0408-E88
E7	AFP_ENG_20030425.0408-E89
E8	AFP_ENG_20030425.0408-E90
E10	AFP_ENG_20030425.0408-E91
E11	AFP_ENG_20030425.0408-E92
E12	AFP_ENG_20030425.0408-E93
E13	AFP_ENG_20030425.0408-E94
E14	AFP_ENG_20030425.0408-E95
E15	AFP_ENG_20030425.0408-E96
E16	AFP_ENG_20030425.0408-E97
E17	AFP_ENG_20030425.0408-E98
EM3	AFP_ENG_20030425.0408-E49-1
EM16	AFP_ENG_20030425.0408-E2-2
EM17	AFP_ENG_20030425.0408-E3-3
EM19	AFP_ENG_20030425.0408-E5-4
EM20	AFP_ENG_20030425.0408-E6-5
EM21	AFP_ENG_20030425.0408-E7-6
EM22	AFP_ENG_20030425.0408-E8-7
EM23	AFP_ENG_20030425.0408-E9-8
EM24	AFP_ENG_20030425.0408-E10-9
EM25	AFP_ENG_20030425.0408-E11-10
EM26	AFP_ENG_20030425.0408-E12-11
EM34	AFP_ENG_20030425.0408-E54-12
EM29	AFP_ENG_20030425.0408-E33-13
EM28	AFP_ENG_20030425.0408-E13-14
EM62	AFP_ENG_20030425.0408-E14-15
EM49	AFP_ENG_20030425.0408-E84-16
EM30	AFP_ENG_20030425.0408-E15-17
EM31	AFP_ENG_20030425.0408-E16-18
EM32	AFP_ENG_20030425.0408-E17-19
EM33	AFP_ENG_20030425.0408-E17-20
EM36	AFP_ENG_20030425.0408-E18-21
EM47	AFP_ENG_20030425.0408-E27-22
EM35	AFP_ENG_20030425.0408-E19-23
EM37	AFP_ENG_20030425.0408-E20-24
EM38	AFP_ENG_20030425.0408-E21-25
EM39	AFP_ENG_20030425.0408-E22-26
EM40	AFP_ENG_20030425.0408-E77-27
EM41	AFP_ENG_20030425.0408-E84-28
EM42	AFP_ENG_20030425.0408-E23-29
EM43	AFP_ENG_20030425.0408-E77-30
EM44	AFP_ENG_20030425.0408-E84-31
EM45	AFP_ENG_20030425.0408-E24-32
EM46	AFP_ENG_20030425.0408-E77-33
EM52	AFP_ENG_20030425.0408-E27-34
EM53	AFP_ENG_20030425.0408-E27-35
EM48	AFP_ENG_20030425.0408-E77-36
EM73	AFP_ENG_20030425.0408-E27-37
EM141	AFP_ENG_20030425.0408-E27-38
EM50	AFP_ENG_20030425.0408-E25-39
EM51	AFP_ENG_20030425.0408-E26-40
EM143	AFP_ENG_20030425.0408-E27-41
EM60	AFP_ENG_20030425.0408-E29-42
EM54	AFP_ENG_20030425.0408-E77-43
EM55	AFP_ENG_20030425.0408-E17-44
EM56	AFP_ENG_20030425.0408-E20-45
EM57	AFP_ENG_20030425.0408-E77-46
EM58	AFP_ENG_20030425.0408-E77-47
EM157	AFP_ENG_20030425.0408-E86-48
EM106	AFP_ENG_20030425.0408-E30-49
EM61	AFP_ENG_20030425.0408-E28-50
EM63	AFP_ENG_20030425.0408-E31-51
EM64	AFP_ENG_20030425.0408-E32-52
EM65	AFP_ENG_20030425.0408-E33-53
EM66	AFP_ENG_20030425.0408-E33-54
EM67	AFP_ENG_20030425.0408-E34-55
EM68	AFP_ENG_20030425.0408-E35-56
EM69	AFP_ENG_20030425.0408-E36-57
EM86	AFP_ENG_20030425.0408-E37-58
EM131	AFP_ENG_20030425.0408-E20-59
EM71	AFP_ENG_20030425.0408-E38-60
EM72	AFP_ENG_20030425.0408-E77-61
EM74	AFP_ENG_20030425.0408-E92-62
EM75	AFP_ENG_20030425.0408-E39-63
EM76	AFP_ENG_20030425.0408-E39-64
EM77	AFP_ENG_20030425.0408-E40-65
EM78	AFP_ENG_20030425.0408-E41-66
EM79	AFP_ENG_20030425.0408-E77-67
EM80	AFP_ENG_20030425.0408-E42-68
EM81	AFP_ENG_20030425.0408-E43-69
EM82	AFP_ENG_20030425.0408-E44-70
EM83	AFP_ENG_20030425.0408-E45-71
EM85	AFP_ENG_20030425.0408-E3-72
EM87	AFP_ENG_20030425.0408-E46-73
EM88	AFP_ENG_20030425.0408-E47-74
EM89	AFP_ENG_20030425.0408-E3-75
EM90	AFP_ENG_20030425.0408-E4-76
EM91	AFP_ENG_20030425.0408-E48-77
EM92	AFP_ENG_20030425.0408-E50-78
EM93	AFP_ENG_20030425.0408-E46-79
EM95	AFP_ENG_20030425.0408-E46-80
EM96	AFP_ENG_20030425.0408-E51-81
EM97	AFP_ENG_20030425.0408-E52-82
EM98	AFP_ENG_20030425.0408-E77-83
EM99	AFP_ENG_20030425.0408-E77-84
EM100	AFP_ENG_20030425.0408-E53-85
EM101	AFP_ENG_20030425.0408-E55-86
