CE16	APW_ENG_20030424.0532-CE1
CE14	APW_ENG_20030424.0532-CE2
CE17	APW_ENG_20030424.0532-CE3
CE18	APW_ENG_20030424.0532-CE4
CE3	APW_ENG_20030424.0532-CE5
CE2	APW_ENG_20030424.0532-CE6
CE1	APW_ENG_20030424.0532-CE7
CE20	APW_ENG_20030424.0532-CE8
CE21	APW_ENG_20030424.0532-CE9
CE22	APW_ENG_20030424.0532-CE10
CE23	APW_ENG_20030424.0532-CE11
CE24	APW_ENG_20030424.0532-CE12
CE7	APW_ENG_20030424.0532-CE13
CE26	APW_ENG_20030424.0532-CE14
CE45	APW_ENG_20030424.0532-CE15
CE29	APW_ENG_20030424.0532-CE16
CE30	APW_ENG_20030424.0532-CE17
CE8	APW_ENG_20030424.0532-CE18
CE31	APW_ENG_20030424.0532-CE19
CE19	APW_ENG_20030424.0532-CE20
CE6	APW_ENG_20030424.0532-CE21
CE32	APW_ENG_20030424.0532-CE22
CE33	APW_ENG_20030424.0532-CE23
CE34	APW_ENG_20030424.0532-CE24
CE36	APW_ENG_20030424.0532-CE25
CE38	APW_ENG_20030424.0532-CE26
CE39	APW_ENG_20030424.0532-CE27
CE37	APW_ENG_20030424.0532-CE28
CE40	APW_ENG_20030424.0532-CE29
CE5	APW_ENG_20030424.0532-CE30
CE41	APW_ENG_20030424.0532-CE31
CE4	APW_ENG_20030424.0532-CE32
CE42	APW_ENG_20030424.0532-CE33
CE44	APW_ENG_20030424.0532-CE34
CE47	APW_ENG_20030424.0532-CE35
CE25	APW_ENG_20030424.0532-CE36
CE27	APW_ENG_20030424.0532-CE37
CE48	APW_ENG_20030424.0532-CE38
CE43	APW_ENG_20030424.0532-CE39
CE46	APW_ENG_20030424.0532-CE40
CE28	APW_ENG_20030424.0532-CE41
CE49	APW_ENG_20030424.0532-CE42
CE35	APW_ENG_20030424.0532-CE43
CE9	APW_ENG_20030424.0532-CE44
CE10	APW_ENG_20030424.0532-CE45
CE11	APW_ENG_20030424.0532-CE46
CE12	APW_ENG_20030424.0532-CE47
CE13	APW_ENG_20030424.0532-CE48
CE15	APW_ENG_20030424.0532-CE49
E9	APW_ENG_20030424.0532-E1
E10	APW_ENG_20030424.0532-E2
E11	APW_ENG_20030424.0532-E3
E12	APW_ENG_20030424.0532-E4
E13	APW_ENG_20030424.0532-E5
E14	APW_ENG_20030424.0532-E6
E158	APW_ENG_20030424.0532-E7
E20	APW_ENG_20030424.0532-E8
E22	APW_ENG_20030424.0532-E9
E23	APW_ENG_20030424.0532-E10
E24	APW_ENG_20030424.0532-E11
E25	APW_ENG_20030424.0532-E12
E26	APW_ENG_20030424.0532-E13
E27	APW_ENG_20030424.0532-E14
E30	APW_ENG_20030424.0532-E15
E31	APW_ENG_20030424.0532-E16
E33	APW_ENG_20030424.0532-E17
E35	APW_ENG_20030424.0532-E18
E36	APW_ENG_20030424.0532-E19
E37	APW_ENG_20030424.0532-E20
E38	APW_ENG_20030424.0532-E21
