CE14	AFP_ENG_20030319.0879-CE1
CE11	AFP_ENG_20030319.0879-CE2
CE15	AFP_ENG_20030319.0879-CE3
CE16	AFP_ENG_20030319.0879-CE4
CE18	AFP_ENG_20030319.0879-CE5
CE19	AFP_ENG_20030319.0879-CE6
CE20	AFP_ENG_20030319.0879-CE7
CE3	AFP_ENG_20030319.0879-CE8
CE21	AFP_ENG_20030319.0879-CE9
CE22	AFP_ENG_20030319.0879-CE10
CE23	AFP_ENG_20030319.0879-CE11
CE24	AFP_ENG_20030319.0879-CE12
CE25	AFP_ENG_20030319.0879-CE13
CE26	AFP_ENG_20030319.0879-CE14
CE6	AFP_ENG_20030319.0879-CE15
CE27	AFP_ENG_20030319.0879-CE16
CE28	AFP_ENG_20030319.0879-CE17
CE29	AFP_ENG_20030319.0879-CE18
CE30	AFP_ENG_20030319.0879-CE19
CE31	AFP_ENG_20030319.0879-CE20
CE32	AFP_ENG_20030319.0879-CE21
CE33	AFP_ENG_20030319.0879-CE22
CE34	AFP_ENG_20030319.0879-CE23
CE2	AFP_ENG_20030319.0879-CE24
CE17	AFP_ENG_20030319.0879-CE25
CE5	AFP_ENG_20030319.0879-CE26
CE7	AFP_ENG_20030319.0879-CE27
CE4	AFP_ENG_20030319.0879-CE28
CE8	AFP_ENG_20030319.0879-CE29
CE9	AFP_ENG_20030319.0879-CE30
CE10	AFP_ENG_20030319.0879-CE31
CE1	AFP_ENG_20030319.0879-CE32
CE13	AFP_ENG_20030319.0879-CE33
CE12	AFP_ENG_20030319.0879-CE34
E15	AFP_ENG_20030319.0879-E1
E16	AFP_ENG_20030319.0879-E2
E17	AFP_ENG_20030319.0879-E3
E18	AFP_ENG_20030319.0879-E4
E19	AFP_ENG_20030319.0879-E5
E21	AFP_ENG_20030319.0879-E6
E22	AFP_ENG_20030319.0879-E7
E23	AFP_ENG_20030319.0879-E8
E24	AFP_ENG_20030319.0879-E9
E25	AFP_ENG_20030319.0879-E10
E27	AFP_ENG_20030319.0879-E11
E28	AFP_ENG_20030319.0879-E12
E29	AFP_ENG_20030319.0879-E13
E30	AFP_ENG_20030319.0879-E14
E32	AFP_ENG_20030319.0879-E15
E33	AFP_ENG_20030319.0879-E16
E34	AFP_ENG_20030319.0879-E17
E1	AFP_ENG_20030319.0879-E18
E35	AFP_ENG_20030319.0879-E19
E37	AFP_ENG_20030319.0879-E20
E38	AFP_ENG_20030319.0879-E21
E39	AFP_ENG_20030319.0879-E22
E40	AFP_ENG_20030319.0879-E23
E41	AFP_ENG_20030319.0879-E24
E42	AFP_ENG_20030319.0879-E25
E43	AFP_ENG_20030319.0879-E26
E44	AFP_ENG_20030319.0879-E27
E45	AFP_ENG_20030319.0879-E28
E48	AFP_ENG_20030319.0879-E29
E49	AFP_ENG_20030319.0879-E30
E50	AFP_ENG_20030319.0879-E31
E51	AFP_ENG_20030319.0879-E32
E52	AFP_ENG_20030319.0879-E33
E53	AFP_ENG_20030319.0879-E34
E54	AFP_ENG_20030319.0879-E35
E55	AFP_ENG_20030319.0879-E36
E56	AFP_ENG_20030319.0879-E37
E57	AFP_ENG_20030319.0879-E38
E58	AFP_ENG_20030319.0879-E39
E59	AFP_ENG_20030319.0879-E40
E60	AFP_ENG_20030319.0879-E41
E61	AFP_ENG_20030319.0879-E42
E62	AFP_ENG_20030319.0879-E43
E64	AFP_ENG_20030319.0879-E44
E65	AFP_ENG_20030319.0879-E45
E2	AFP_ENG_20030319.0879-E46
E66	AFP_ENG_20030319.0879-E47
E79	AFP_ENG_20030319.0879-E48
E80	AFP_ENG_20030319.0879-E49
E81	AFP_ENG_20030319.0879-E50
E82	AFP_ENG_20030319.0879-E51
E83	AFP_ENG_20030319.0879-E52
E84	AFP_ENG_20030319.0879-E53
E85	AFP_ENG_20030319.0879-E54
E86	AFP_ENG_20030319.0879-E55
E87	AFP_ENG_20030319.0879-E56
E89	AFP_ENG_20030319.0879-E57
E90	AFP_ENG_20030319.0879-E58
E1	AFP_ENG_20030319.0879-E59
E3	AFP_ENG_20030319.0879-E60
E4	AFP_ENG_20030319.0879-E61
E5	AFP_ENG_20030319.0879-E62
E6	AFP_ENG_20030319.0879-E63
E7	AFP_ENG_20030319.0879-E64
E8	AFP_ENG_20030319.0879-E65
E9	AFP_ENG_20030319.0879-E66
E11	AFP_ENG_20030319.0879-E67
E12	AFP_ENG_20030319.0879-E68
E14	AFP_ENG_20030319.0879-E69
