CE14	APW_ENG_20030410.0906-CE1
CE15	APW_ENG_20030410.0906-CE2
CE16	APW_ENG_20030410.0906-CE3
CE17	APW_ENG_20030410.0906-CE4
CE18	APW_ENG_20030410.0906-CE5
CE19	APW_ENG_20030410.0906-CE6
CE3	APW_ENG_20030410.0906-CE7
CE21	APW_ENG_20030410.0906-CE8
CE8	APW_ENG_20030410.0906-CE9
CE22	APW_ENG_20030410.0906-CE10
CE23	APW_ENG_20030410.0906-CE11
CE24	APW_ENG_20030410.0906-CE12
CE26	APW_ENG_20030410.0906-CE13
CE27	APW_ENG_20030410.0906-CE14
CE28	APW_ENG_20030410.0906-CE15
CE29	APW_ENG_20030410.0906-CE16
CE30	APW_ENG_20030410.0906-CE17
CE31	APW_ENG_20030410.0906-CE18
CE32	APW_ENG_20030410.0906-CE19
CE33	APW_ENG_20030410.0906-CE20
CE35	APW_ENG_20030410.0906-CE21
CE36	APW_ENG_20030410.0906-CE22
CE37	APW_ENG_20030410.0906-CE23
CE38	APW_ENG_20030410.0906-CE24
CE40	APW_ENG_20030410.0906-CE25
CE13	APW_ENG_20030410.0906-CE26
CE5	APW_ENG_20030410.0906-CE27
CE44	APW_ENG_20030410.0906-CE28
CE45	APW_ENG_20030410.0906-CE29
CE46	APW_ENG_20030410.0906-CE30
CE4	APW_ENG_20030410.0906-CE31
CE7	APW_ENG_20030410.0906-CE32
CE20	APW_ENG_20030410.0906-CE33
CE2	APW_ENG_20030410.0906-CE34
CE41	APW_ENG_20030410.0906-CE35
CE25	APW_ENG_20030410.0906-CE36
CE34	APW_ENG_20030410.0906-CE37
CE39	APW_ENG_20030410.0906-CE38
CE42	APW_ENG_20030410.0906-CE39
CE43	APW_ENG_20030410.0906-CE40
CE6	APW_ENG_20030410.0906-CE41
CE9	APW_ENG_20030410.0906-CE42
CE10	APW_ENG_20030410.0906-CE43
CE11	APW_ENG_20030410.0906-CE44
CE12	APW_ENG_20030410.0906-CE45
E124	APW_ENG_20030410.0906-E1
E15	APW_ENG_20030410.0906-E2
E125	APW_ENG_20030410.0906-E3
E18	APW_ENG_20030410.0906-E4
E20	APW_ENG_20030410.0906-E5
E22	APW_ENG_20030410.0906-E6
E23	APW_ENG_20030410.0906-E7
E24	APW_ENG_20030410.0906-E8
E25	APW_ENG_20030410.0906-E9
E27	APW_ENG_20030410.0906-E10
E28	APW_ENG_20030410.0906-E11
E31	APW_ENG_20030410.0906-E12
E1	APW_ENG_20030410.0906-E13
E36	APW_ENG_20030410.0906-E14
E38	APW_ENG_20030410.0906-E15
E41	APW_ENG_20030410.0906-E16
E42	APW_ENG_20030410.0906-E17
E43	APW_ENG_20030410.0906-E18
E44	APW_ENG_20030410.0906-E19
E45	APW_ENG_20030410.0906-E20
E46	APW_ENG_20030410.0906-E21
E126	APW_ENG_20030410.0906-E22
E47	APW_ENG_20030410.0906-E23
E48	APW_ENG_20030410.0906-E24
E127	APW_ENG_20030410.0906-E25
E128	APW_ENG_20030410.0906-E26
E55	APW_ENG_20030410.0906-E27
E56	APW_ENG_20030410.0906-E28
E57	APW_ENG_20030410.0906-E29
E58	APW_ENG_20030410.0906-E30
E60	APW_ENG_20030410.0906-E31
E129	APW_ENG_20030410.0906-E32
E62	APW_ENG_20030410.0906-E33
E63	APW_ENG_20030410.0906-E34
E64	APW_ENG_20030410.0906-E35
E65	APW_ENG_20030410.0906-E36
E66	APW_ENG_20030410.0906-E37
E67	APW_ENG_20030410.0906-E38
E70	APW_ENG_20030410.0906-E39
E71	APW_ENG_20030410.0906-E40
E72	APW_ENG_20030410.0906-E41
E2	APW_ENG_20030410.0906-E42
E74	APW_ENG_20030410.0906-E43
E75	APW_ENG_20030410.0906-E44
E76	APW_ENG_20030410.0906-E45
E79	APW_ENG_20030410.0906-E46
E80	APW_ENG_20030410.0906-E47
E81	APW_ENG_20030410.0906-E48
E82	APW_ENG_20030410.0906-E49
E83	APW_ENG_20030410.0906-E50
E109	APW_ENG_20030410.0906-E51
E90	APW_ENG_20030410.0906-E52
E91	APW_ENG_20030410.0906-E53
E94	APW_ENG_20030410.0906-E54
E95	APW_ENG_20030410.0906-E55
E97	APW_ENG_20030410.0906-E56
E98	APW_ENG_20030410.0906-E57
E99	APW_ENG_20030410.0906-E58
E100	APW_ENG_20030410.0906-E59
E101	APW_ENG_20030410.0906-E60
E3	APW_ENG_20030410.0906-E61
E111	APW_ENG_20030410.0906-E62
E104	APW_ENG_20030410.0906-E63
E105	APW_ENG_20030410.0906-E64
E112	APW_ENG_20030410.0906-E65
E116	APW_ENG_20030410.0906-E66
E118	APW_ENG_20030410.0906-E67
E119	APW_ENG_20030410.0906-E68
E120	APW_ENG_20030410.0906-E69
E123	APW_ENG_20030410.0906-E70
E4	APW_ENG_20030410.0906-E71
E5	APW_ENG_20030410.0906-E72
E7	APW_ENG_20030410.0906-E73
E8	APW_ENG_20030410.0906-E74
E9	APW_ENG_20030410.0906-E75
E10	APW_ENG_20030410.0906-E76
E11	APW_ENG_20030410.0906-E77
E12	APW_ENG_20030410.0906-E78
E13	APW_ENG_20030410.0906-E79
E14	APW_ENG_20030410.0906-E80
