CE2	APW_ENG_20030619.0383-CE1
CE7	APW_ENG_20030619.0383-CE2
CE14	APW_ENG_20030619.0383-CE3
CE1	APW_ENG_20030619.0383-CE4
CE15	APW_ENG_20030619.0383-CE5
CE17	APW_ENG_20030619.0383-CE6
CE16	APW_ENG_20030619.0383-CE7
CE18	APW_ENG_20030619.0383-CE8
CE19	APW_ENG_20030619.0383-CE9
CE3	APW_ENG_20030619.0383-CE10
CE6	APW_ENG_20030619.0383-CE11
CE8	APW_ENG_20030619.0383-CE12
CE20	APW_ENG_20030619.0383-CE13
CE21	APW_ENG_20030619.0383-CE14
CE22	APW_ENG_20030619.0383-CE15
CE23	APW_ENG_20030619.0383-CE16
CE9	APW_ENG_20030619.0383-CE17
CE5	APW_ENG_20030619.0383-CE18
CE10	APW_ENG_20030619.0383-CE19
CE11	APW_ENG_20030619.0383-CE20
CE4	APW_ENG_20030619.0383-CE21
CE12	APW_ENG_20030619.0383-CE22
CE13	APW_ENG_20030619.0383-CE23
E20	APW_ENG_20030619.0383-E1
E21	APW_ENG_20030619.0383-E2
E24	APW_ENG_20030619.0383-E3
E52	APW_ENG_20030619.0383-E4
E27	APW_ENG_20030619.0383-E5
E28	APW_ENG_20030619.0383-E6
E29	APW_ENG_20030619.0383-E7
E30	APW_ENG_20030619.0383-E8
E31	APW_ENG_20030619.0383-E9
E32	APW_ENG_20030619.0383-E10
E33	APW_ENG_20030619.0383-E11
E34	APW_ENG_20030619.0383-E12
E35	APW_ENG_20030619.0383-E13
E36	APW_ENG_20030619.0383-E14
E38	APW_ENG_20030619.0383-E15
E39	APW_ENG_20030619.0383-E16
E40	APW_ENG_20030619.0383-E17
E1	APW_ENG_20030619.0383-E18
E41	APW_ENG_20030619.0383-E19
E42	APW_ENG_20030619.0383-E20
E43	APW_ENG_20030619.0383-E21
E44	APW_ENG_20030619.0383-E22
E45	APW_ENG_20030619.0383-E23
E49	APW_ENG_20030619.0383-E24
E55	APW_ENG_20030619.0383-E25
E56	APW_ENG_20030619.0383-E26
E3	APW_ENG_20030619.0383-E27
E4	APW_ENG_20030619.0383-E28
E8	APW_ENG_20030619.0383-E29
E9	APW_ENG_20030619.0383-E30
E12	APW_ENG_20030619.0383-E31
EM4	APW_ENG_20030619.0383-E18-1
EM24	APW_ENG_20030619.0383-E2-2
EM21	APW_ENG_20030619.0383-E1-3
EM22	APW_ENG_20030619.0383-E2-4
EM23	APW_ENG_20030619.0383-E28-5
EM44	APW_ENG_20030619.0383-E2-6
EM25	APW_ENG_20030619.0383-E3-7
EM28	APW_ENG_20030619.0383-E5-8
EM29	APW_ENG_20030619.0383-E3-9
EM30	APW_ENG_20030619.0383-E28-10
EM31	APW_ENG_20030619.0383-E6-11
EM32	APW_ENG_20030619.0383-E8-12
EM33	APW_ENG_20030619.0383-E18-13
EM34	APW_ENG_20030619.0383-E9-14
EM35	APW_ENG_20030619.0383-E18-15
EM36	APW_ENG_20030619.0383-E28-16
EM37	APW_ENG_20030619.0383-E10-17
EM38	APW_ENG_20030619.0383-E10-18
EM39	APW_ENG_20030619.0383-E11-19
EM40	APW_ENG_20030619.0383-E12-20
EM41	APW_ENG_20030619.0383-E13-21
EM7	APW_ENG_20030619.0383-E14-22
EM10	APW_ENG_20030619.0383-E15-23
EM42	APW_ENG_20030619.0383-E18-24
EM43	APW_ENG_20030619.0383-E18-25
EM48	APW_ENG_20030619.0383-E2-26
EM1	APW_ENG_20030619.0383-E16-27
EM2	APW_ENG_20030619.0383-E2-28
EM3	APW_ENG_20030619.0383-E17-29
EM45	APW_ENG_20030619.0383-E18-30
EM46	APW_ENG_20030619.0383-E18-31
EM47	APW_ENG_20030619.0383-E2-32
EM49	APW_ENG_20030619.0383-E28-33
EM50	APW_ENG_20030619.0383-E7-34
EM51	APW_ENG_20030619.0383-E18-35
EM52	APW_ENG_20030619.0383-E18-36
EM53	APW_ENG_20030619.0383-E19-37
EM54	APW_ENG_20030619.0383-E20-38
EM56	APW_ENG_20030619.0383-E21-39
EM55	APW_ENG_20030619.0383-E28-40
EM57	APW_ENG_20030619.0383-E28-41
EM59	APW_ENG_20030619.0383-E28-42
EM61	APW_ENG_20030619.0383-E22-43
EM62	APW_ENG_20030619.0383-E23-44
EM63	APW_ENG_20030619.0383-E23-45
EM26	APW_ENG_20030619.0383-E2-46
EM5	APW_ENG_20030619.0383-E25-47
EM60	APW_ENG_20030619.0383-E28-48
EM64	APW_ENG_20030619.0383-E7-49
EM65	APW_ENG_20030619.0383-E7-50
EM66	APW_ENG_20030619.0383-E24-51
EM67	APW_ENG_20030619.0383-E28-52
EM68	APW_ENG_20030619.0383-E2-53
EM58	APW_ENG_20030619.0383-E2-54
EM18	APW_ENG_20030619.0383-E26-55
EM6	APW_ENG_20030619.0383-E27-56
EM8	APW_ENG_20030619.0383-E28-57
EM27	APW_ENG_20030619.0383-E4-58
EM11	APW_ENG_20030619.0383-E29-59
EM12	APW_ENG_20030619.0383-E18-60
EM13	APW_ENG_20030619.0383-E18-61
EM14	APW_ENG_20030619.0383-E18-62
EM15	APW_ENG_20030619.0383-E18-63
EM16	APW_ENG_20030619.0383-E18-64
EM17	APW_ENG_20030619.0383-E18-65
EM19	APW_ENG_20030619.0383-E30-66
EM20	APW_ENG_20030619.0383-E28-67
EM9	APW_ENG_20030619.0383-E31-68
R2	APW_ENG_20030619.0383-R1
R5	APW_ENG_20030619.0383-R2
R6	APW_ENG_20030619.0383-R3
R1	APW_ENG_20030619.0383-R4
R3	APW_ENG_20030619.0383-R5
R4	APW_ENG_20030619.0383-R6
R7	APW_ENG_20030619.0383-R7
R8	APW_ENG_20030619.0383-R8
R9	APW_ENG_20030619.0383-R9
R10	APW_ENG_20030619.0383-R10
R13	APW_ENG_20030619.0383-R11
R14	APW_ENG_20030619.0383-R12
R17	APW_ENG_20030619.0383-R13
R16	APW_ENG_20030619.0383-R14
R15	APW_ENG_20030619.0383-R15
R12	APW_ENG_20030619.0383-R16
RM5	APW_ENG_20030619.0383-R2-1
RM6	APW_ENG_20030619.0383-R3-1
RM14	APW_ENG_20030619.0383-R12-1
RM1	APW_ENG_20030619.0383-R4-1
RM2	APW_ENG_20030619.0383-R5-1
RM4	APW_ENG_20030619.0383-R6-1
RM7	APW_ENG_20030619.0383-R7-1
RM8	APW_ENG_20030619.0383-R8-1
RM9	APW_ENG_20030619.0383-R9-1
RM10	APW_ENG_20030619.0383-R10-1
RM13	APW_ENG_20030619.0383-R11-1
RM15	APW_ENG_20030619.0383-R15-1
RM17	APW_ENG_20030619.0383-R13-1
RM16	APW_ENG_20030619.0383-R14-1
RM12	APW_ENG_20030619.0383-R16-1
RM3	APW_ENG_20030619.0383-R1-1
V3	APW_ENG_20030619.0383-EV1
V13	APW_ENG_20030619.0383-EV2
V4	APW_ENG_20030619.0383-EV3
V5	APW_ENG_20030619.0383-EV4
V6	APW_ENG_20030619.0383-EV5
V7	APW_ENG_20030619.0383-EV6
V8	APW_ENG_20030619.0383-EV7
V11	APW_ENG_20030619.0383-EV8
V9	APW_ENG_20030619.0383-EV9
V10	APW_ENG_20030619.0383-EV10
V1	APW_ENG_20030619.0383-EV11
V2	APW_ENG_20030619.0383-EV12
VM3	APW_ENG_20030619.0383-EV1-1
VM14	APW_ENG_20030619.0383-EV2-1
VM4	APW_ENG_20030619.0383-EV3-1
VM5	APW_ENG_20030619.0383-EV4-1
VM6	APW_ENG_20030619.0383-EV5-1
VM7	APW_ENG_20030619.0383-EV6-1
VM8	APW_ENG_20030619.0383-EV12-1
VM9	APW_ENG_20030619.0383-EV7-1
VM12	APW_ENG_20030619.0383-EV8-1
VM10	APW_ENG_20030619.0383-EV9-1
VM11	APW_ENG_20030619.0383-EV10-1
VM1	APW_ENG_20030619.0383-EV11-1
VM2	APW_ENG_20030619.0383-EV12-2
Q1	APW_ENG_20030619.0383-T1
Q3	APW_ENG_20030619.0383-T2
Q4	APW_ENG_20030619.0383-T3
Q5	APW_ENG_20030619.0383-T4
Q11	APW_ENG_20030619.0383-T5
Q8	APW_ENG_20030619.0383-V1
Q7	APW_ENG_20030619.0383-V2
Q10	APW_ENG_20030619.0383-V3
Q2	APW_ENG_20030619.0383-V4
Q9	APW_ENG_20030619.0383-V5
Q6	APW_ENG_20030619.0383-V6
QM8	APW_ENG_20030619.0383-V1-1
QM7	APW_ENG_20030619.0383-V2-1
QM10	APW_ENG_20030619.0383-V3-1
QM2	APW_ENG_20030619.0383-V4-1
QM9	APW_ENG_20030619.0383-V5-1
QM6	APW_ENG_20030619.0383-V6-1
