CE18	AFP_ENG_20030607.0030-CE1
CE2	AFP_ENG_20030607.0030-CE2
CE3	AFP_ENG_20030607.0030-CE3
CE14	AFP_ENG_20030607.0030-CE4
CE15	AFP_ENG_20030607.0030-CE5
CE16	AFP_ENG_20030607.0030-CE6
CE17	AFP_ENG_20030607.0030-CE7
CE4	AFP_ENG_20030607.0030-CE8
CE5	AFP_ENG_20030607.0030-CE9
CE6	AFP_ENG_20030607.0030-CE10
CE8	AFP_ENG_20030607.0030-CE11
CE7	AFP_ENG_20030607.0030-CE12
CE1	AFP_ENG_20030607.0030-CE13
CE13	AFP_ENG_20030607.0030-CE14
CE9	AFP_ENG_20030607.0030-CE15
CE10	AFP_ENG_20030607.0030-CE16
CE11	AFP_ENG_20030607.0030-CE17
CE12	AFP_ENG_20030607.0030-CE18
E47	AFP_ENG_20030607.0030-E1
E23	AFP_ENG_20030607.0030-E2
E49	AFP_ENG_20030607.0030-E3
E50	AFP_ENG_20030607.0030-E4
E25	AFP_ENG_20030607.0030-E5
E26	AFP_ENG_20030607.0030-E6
E27	AFP_ENG_20030607.0030-E7
E28	AFP_ENG_20030607.0030-E8
E51	AFP_ENG_20030607.0030-E9
E33	AFP_ENG_20030607.0030-E10
E34	AFP_ENG_20030607.0030-E11
E35	AFP_ENG_20030607.0030-E12
E36	AFP_ENG_20030607.0030-E13
E37	AFP_ENG_20030607.0030-E14
E38	AFP_ENG_20030607.0030-E15
E39	AFP_ENG_20030607.0030-E16
E52	AFP_ENG_20030607.0030-E17
E1	AFP_ENG_20030607.0030-E18
E2	AFP_ENG_20030607.0030-E19
E3	AFP_ENG_20030607.0030-E20
E7	AFP_ENG_20030607.0030-E21
E8	AFP_ENG_20030607.0030-E22
E11	AFP_ENG_20030607.0030-E23
E45	AFP_ENG_20030607.0030-E24
E13	AFP_ENG_20030607.0030-E25
E14	AFP_ENG_20030607.0030-E26
E15	AFP_ENG_20030607.0030-E27
E16	AFP_ENG_20030607.0030-E28
E17	AFP_ENG_20030607.0030-E29
EM1	AFP_ENG_20030607.0030-E18-1
EM47	AFP_ENG_20030607.0030-E1-2
EM12	AFP_ENG_20030607.0030-E20-3
EM13	AFP_ENG_20030607.0030-E20-4
EM30	AFP_ENG_20030607.0030-E3-5
EM16	AFP_ENG_20030607.0030-E2-6
EM24	AFP_ENG_20030607.0030-E4-7
EM17	AFP_ENG_20030607.0030-E24-8
EM18	AFP_ENG_20030607.0030-E5-9
EM20	AFP_ENG_20030607.0030-E25-10
EM21	AFP_ENG_20030607.0030-E6-11
EM22	AFP_ENG_20030607.0030-E7-12
EM23	AFP_ENG_20030607.0030-E8-13
EM19	AFP_ENG_20030607.0030-E26-14
EM14	AFP_ENG_20030607.0030-E9-15
EM25	AFP_ENG_20030607.0030-E27-16
EM26	AFP_ENG_20030607.0030-E21-17
EM27	AFP_ENG_20030607.0030-E25-18
EM29	AFP_ENG_20030607.0030-E26-19
EM28	AFP_ENG_20030607.0030-E17-20
EM31	AFP_ENG_20030607.0030-E20-21
EM32	AFP_ENG_20030607.0030-E26-22
EM33	AFP_ENG_20030607.0030-E10-23
EM34	AFP_ENG_20030607.0030-E25-24
EM35	AFP_ENG_20030607.0030-E11-25
EM36	AFP_ENG_20030607.0030-E12-26
EM37	AFP_ENG_20030607.0030-E21-27
EM38	AFP_ENG_20030607.0030-E20-28
EM39	AFP_ENG_20030607.0030-E13-29
EM43	AFP_ENG_20030607.0030-E14-30
EM40	AFP_ENG_20030607.0030-E13-31
EM41	AFP_ENG_20030607.0030-E15-32
EM42	AFP_ENG_20030607.0030-E26-33
EM44	AFP_ENG_20030607.0030-E20-34
EM45	AFP_ENG_20030607.0030-E21-35
EM46	AFP_ENG_20030607.0030-E16-36
EM48	AFP_ENG_20030607.0030-E21-37
EM49	AFP_ENG_20030607.0030-E1-38
EM50	AFP_ENG_20030607.0030-E1-39
EM2	AFP_ENG_20030607.0030-E19-40
EM3	AFP_ENG_20030607.0030-E20-41
EM15	AFP_ENG_20030607.0030-E24-42
EM4	AFP_ENG_20030607.0030-E21-43
EM5	AFP_ENG_20030607.0030-E22-44
EM6	AFP_ENG_20030607.0030-E23-45
EM7	AFP_ENG_20030607.0030-E21-46
EM8	AFP_ENG_20030607.0030-E25-47
EM9	AFP_ENG_20030607.0030-E26-48
EM10	AFP_ENG_20030607.0030-E28-49
EM11	AFP_ENG_20030607.0030-E29-50
R1	AFP_ENG_20030607.0030-R1
R2	AFP_ENG_20030607.0030-R2
R3	AFP_ENG_20030607.0030-R3
R4	AFP_ENG_20030607.0030-R4
R5	AFP_ENG_20030607.0030-R5
R6	AFP_ENG_20030607.0030-R6
RM1	AFP_ENG_20030607.0030-R1-1
RM2	AFP_ENG_20030607.0030-R2-1
RM3	AFP_ENG_20030607.0030-R3-1
RM4	AFP_ENG_20030607.0030-R4-1
RM5	AFP_ENG_20030607.0030-R5-1
RM6	AFP_ENG_20030607.0030-R6-1
V1	AFP_ENG_20030607.0030-EV1
VM1	AFP_ENG_20030607.0030-EV1-1
Q1	AFP_ENG_20030607.0030-T1
Q2	AFP_ENG_20030607.0030-T2
Q3	AFP_ENG_20030607.0030-T3
Q4	AFP_ENG_20030607.0030-T4
Q5	AFP_ENG_20030607.0030-T5
