CE2	APW_ENG_20030610.0554-CE1
CE12	APW_ENG_20030610.0554-CE2
CE14	APW_ENG_20030610.0554-CE3
CE15	APW_ENG_20030610.0554-CE4
CE16	APW_ENG_20030610.0554-CE5
CE13	APW_ENG_20030610.0554-CE6
CE17	APW_ENG_20030610.0554-CE7
CE19	APW_ENG_20030610.0554-CE8
CE20	APW_ENG_20030610.0554-CE9
CE21	APW_ENG_20030610.0554-CE10
CE22	APW_ENG_20030610.0554-CE11
CE23	APW_ENG_20030610.0554-CE12
CE18	APW_ENG_20030610.0554-CE13
CE4	APW_ENG_20030610.0554-CE14
CE5	APW_ENG_20030610.0554-CE15
CE6	APW_ENG_20030610.0554-CE16
CE7	APW_ENG_20030610.0554-CE17
CE8	APW_ENG_20030610.0554-CE18
CE9	APW_ENG_20030610.0554-CE19
CE10	APW_ENG_20030610.0554-CE20
CE1	APW_ENG_20030610.0554-CE21
CE11	APW_ENG_20030610.0554-CE22
E15	APW_ENG_20030610.0554-E1
E16	APW_ENG_20030610.0554-E2
E18	APW_ENG_20030610.0554-E3
E19	APW_ENG_20030610.0554-E4
E20	APW_ENG_20030610.0554-E5
E21	APW_ENG_20030610.0554-E6
E22	APW_ENG_20030610.0554-E7
E23	APW_ENG_20030610.0554-E8
E26	APW_ENG_20030610.0554-E9
E27	APW_ENG_20030610.0554-E10
E28	APW_ENG_20030610.0554-E11
E29	APW_ENG_20030610.0554-E12
E30	APW_ENG_20030610.0554-E13
E31	APW_ENG_20030610.0554-E14
E32	APW_ENG_20030610.0554-E15
E33	APW_ENG_20030610.0554-E16
E35	APW_ENG_20030610.0554-E17
E36	APW_ENG_20030610.0554-E18
E1	APW_ENG_20030610.0554-E19
E41	APW_ENG_20030610.0554-E20
E44	APW_ENG_20030610.0554-E21
E48	APW_ENG_20030610.0554-E22
E2	APW_ENG_20030610.0554-E23
E3	APW_ENG_20030610.0554-E24
E4	APW_ENG_20030610.0554-E25
E5	APW_ENG_20030610.0554-E26
E6	APW_ENG_20030610.0554-E27
E7	APW_ENG_20030610.0554-E28
E8	APW_ENG_20030610.0554-E29
E10	APW_ENG_20030610.0554-E30
E11	APW_ENG_20030610.0554-E31
E12	APW_ENG_20030610.0554-E32
E13	APW_ENG_20030610.0554-E33
EM1	APW_ENG_20030610.0554-E19-1
EM21	APW_ENG_20030610.0554-E2-2
EM25	APW_ENG_20030610.0554-E3-3
EM26	APW_ENG_20030610.0554-E4-4
EM27	APW_ENG_20030610.0554-E27-5
EM28	APW_ENG_20030610.0554-E28-6
EM29	APW_ENG_20030610.0554-E27-7
EM31	APW_ENG_20030610.0554-E5-8
EM32	APW_ENG_20030610.0554-E6-9
EM22	APW_ENG_20030610.0554-E7-10
EM23	APW_ENG_20030610.0554-E7-11
EM33	APW_ENG_20030610.0554-E28-12
EM34	APW_ENG_20030610.0554-E8-13
EM36	APW_ENG_20030610.0554-E8-14
EM37	APW_ENG_20030610.0554-E28-15
EM38	APW_ENG_20030610.0554-E27-16
EM40	APW_ENG_20030610.0554-E9-17
EM41	APW_ENG_20030610.0554-E28-18
EM43	APW_ENG_20030610.0554-E8-19
EM44	APW_ENG_20030610.0554-E27-20
EM46	APW_ENG_20030610.0554-E27-21
EM48	APW_ENG_20030610.0554-E27-22
EM49	APW_ENG_20030610.0554-E28-23
EM51	APW_ENG_20030610.0554-E28-24
EM52	APW_ENG_20030610.0554-E10-25
EM54	APW_ENG_20030610.0554-E11-26
EM50	APW_ENG_20030610.0554-E28-27
EM45	APW_ENG_20030610.0554-E12-28
EM55	APW_ENG_20030610.0554-E28-29
EM56	APW_ENG_20030610.0554-E10-30
EM57	APW_ENG_20030610.0554-E13-31
EM58	APW_ENG_20030610.0554-E14-32
EM59	APW_ENG_20030610.0554-E15-33
EM60	APW_ENG_20030610.0554-E16-34
EM62	APW_ENG_20030610.0554-E27-35
EM63	APW_ENG_20030610.0554-E17-36
EM64	APW_ENG_20030610.0554-E18-37
EM47	APW_ENG_20030610.0554-E27-38
EM39	APW_ENG_20030610.0554-E20-39
EM53	APW_ENG_20030610.0554-E10-40
EM30	APW_ENG_20030610.0554-E21-41
EM35	APW_ENG_20030610.0554-E28-42
EM42	APW_ENG_20030610.0554-E20-43
EM61	APW_ENG_20030610.0554-E22-44
EM2	APW_ENG_20030610.0554-E23-45
EM24	APW_ENG_20030610.0554-E25-46
EM3	APW_ENG_20030610.0554-E24-47
EM4	APW_ENG_20030610.0554-E25-48
EM5	APW_ENG_20030610.0554-E26-49
EM6	APW_ENG_20030610.0554-E27-50
EM13	APW_ENG_20030610.0554-E26-51
EM7	APW_ENG_20030610.0554-E29-52
EM8	APW_ENG_20030610.0554-E28-53
EM9	APW_ENG_20030610.0554-E28-54
EM10	APW_ENG_20030610.0554-E27-55
EM12	APW_ENG_20030610.0554-E28-56
EM11	APW_ENG_20030610.0554-E30-57
EM14	APW_ENG_20030610.0554-E31-58
EM15	APW_ENG_20030610.0554-E32-59
EM18	APW_ENG_20030610.0554-E25-60
EM20	APW_ENG_20030610.0554-E33-61
EM19	APW_ENG_20030610.0554-E1-62
R3	APW_ENG_20030610.0554-R1
R4	APW_ENG_20030610.0554-R2
R1	APW_ENG_20030610.0554-R3
R2	APW_ENG_20030610.0554-R4
R5	APW_ENG_20030610.0554-R5
RM3	APW_ENG_20030610.0554-R1-1
RM4	APW_ENG_20030610.0554-R2-1
RM1	APW_ENG_20030610.0554-R3-1
RM2	APW_ENG_20030610.0554-R4-1
RM5	APW_ENG_20030610.0554-R5-1
V1	APW_ENG_20030610.0554-EV1
V2	APW_ENG_20030610.0554-EV2
V5	APW_ENG_20030610.0554-EV3
V3	APW_ENG_20030610.0554-EV4
V4	APW_ENG_20030610.0554-EV5
VM1	APW_ENG_20030610.0554-EV1-1
VM4	APW_ENG_20030610.0554-EV2-1
VM6	APW_ENG_20030610.0554-EV2-2
VM8	APW_ENG_20030610.0554-EV3-1
VM5	APW_ENG_20030610.0554-EV4-1
VM7	APW_ENG_20030610.0554-EV5-1
VM3	APW_ENG_20030610.0554-EV1-2
VM2	APW_ENG_20030610.0554-EV1-3
Q1	APW_ENG_20030610.0554-T1
Q2	APW_ENG_20030610.0554-T2
Q3	APW_ENG_20030610.0554-T3
Q4	APW_ENG_20030610.0554-T4
