CE10	AFP_ENG_20030417.0764-CE1
CE11	AFP_ENG_20030417.0764-CE2
CE12	AFP_ENG_20030417.0764-CE3
CE13	AFP_ENG_20030417.0764-CE4
CE14	AFP_ENG_20030417.0764-CE5
CE1	AFP_ENG_20030417.0764-CE6
CE7	AFP_ENG_20030417.0764-CE7
CE2	AFP_ENG_20030417.0764-CE8
CE3	AFP_ENG_20030417.0764-CE9
CE5	AFP_ENG_20030417.0764-CE10
CE4	AFP_ENG_20030417.0764-CE11
CE6	AFP_ENG_20030417.0764-CE12
CE8	AFP_ENG_20030417.0764-CE13
CE9	AFP_ENG_20030417.0764-CE14
E21	AFP_ENG_20030417.0764-E1
E12	AFP_ENG_20030417.0764-E2
E13	AFP_ENG_20030417.0764-E3
E14	AFP_ENG_20030417.0764-E4
E15	AFP_ENG_20030417.0764-E5
E16	AFP_ENG_20030417.0764-E6
E17	AFP_ENG_20030417.0764-E7
E19	AFP_ENG_20030417.0764-E8
E20	AFP_ENG_20030417.0764-E9
E1	AFP_ENG_20030417.0764-E10
E2	AFP_ENG_20030417.0764-E11
E3	AFP_ENG_20030417.0764-E12
E4	AFP_ENG_20030417.0764-E13
E5	AFP_ENG_20030417.0764-E14
E6	AFP_ENG_20030417.0764-E15
E8	AFP_ENG_20030417.0764-E16
E9	AFP_ENG_20030417.0764-E17
E10	AFP_ENG_20030417.0764-E18
EM21	AFP_ENG_20030417.0764-E2-1
EM22	AFP_ENG_20030417.0764-E13-2
EM23	AFP_ENG_20030417.0764-E18-3
EM24	AFP_ENG_20030417.0764-E16-4
EM25	AFP_ENG_20030417.0764-E14-5
EM26	AFP_ENG_20030417.0764-E3-6
EM27	AFP_ENG_20030417.0764-E4-7
EM28	AFP_ENG_20030417.0764-E5-8
EM29	AFP_ENG_20030417.0764-E4-9
EM31	AFP_ENG_20030417.0764-E14-10
EM32	AFP_ENG_20030417.0764-E6-11
EM33	AFP_ENG_20030417.0764-E14-12
EM35	AFP_ENG_20030417.0764-E14-13
EM34	AFP_ENG_20030417.0764-E7-14
EM37	AFP_ENG_20030417.0764-E14-15
EM38	AFP_ENG_20030417.0764-E14-16
EM5	AFP_ENG_20030417.0764-E8-17
EM10	AFP_ENG_20030417.0764-E9-18
EM1	AFP_ENG_20030417.0764-E10-19
EM2	AFP_ENG_20030417.0764-E11-20
EM3	AFP_ENG_20030417.0764-E12-21
EM4	AFP_ENG_20030417.0764-E13-22
EM6	AFP_ENG_20030417.0764-E14-23
EM7	AFP_ENG_20030417.0764-E15-24
EM8	AFP_ENG_20030417.0764-E14-25
EM9	AFP_ENG_20030417.0764-E14-26
EM11	AFP_ENG_20030417.0764-E14-27
EM12	AFP_ENG_20030417.0764-E14-28
EM30	AFP_ENG_20030417.0764-E14-29
EM14	AFP_ENG_20030417.0764-E16-30
EM15	AFP_ENG_20030417.0764-E17-31
EM13	AFP_ENG_20030417.0764-E14-32
EM16	AFP_ENG_20030417.0764-E14-33
EM17	AFP_ENG_20030417.0764-E14-34
EM18	AFP_ENG_20030417.0764-E18-35
EM19	AFP_ENG_20030417.0764-E14-36
EM20	AFP_ENG_20030417.0764-E18-37
EM36	AFP_ENG_20030417.0764-E1-38
