CE9	AFP_ENG_20030522.0878-CE1
CE15	AFP_ENG_20030522.0878-CE2
CE10	AFP_ENG_20030522.0878-CE3
CE1	AFP_ENG_20030522.0878-CE4
CE11	AFP_ENG_20030522.0878-CE5
CE12	AFP_ENG_20030522.0878-CE6
CE14	AFP_ENG_20030522.0878-CE7
CE20	AFP_ENG_20030522.0878-CE8
CE16	AFP_ENG_20030522.0878-CE9
CE17	AFP_ENG_20030522.0878-CE10
CE18	AFP_ENG_20030522.0878-CE11
CE19	AFP_ENG_20030522.0878-CE12
CE2	AFP_ENG_20030522.0878-CE13
CE21	AFP_ENG_20030522.0878-CE14
CE28	AFP_ENG_20030522.0878-CE15
CE22	AFP_ENG_20030522.0878-CE16
CE23	AFP_ENG_20030522.0878-CE17
CE24	AFP_ENG_20030522.0878-CE18
CE3	AFP_ENG_20030522.0878-CE19
CE26	AFP_ENG_20030522.0878-CE20
CE27	AFP_ENG_20030522.0878-CE21
CE29	AFP_ENG_20030522.0878-CE22
CE36	AFP_ENG_20030522.0878-CE23
CE30	AFP_ENG_20030522.0878-CE24
CE31	AFP_ENG_20030522.0878-CE25
CE32	AFP_ENG_20030522.0878-CE26
CE33	AFP_ENG_20030522.0878-CE27
CE34	AFP_ENG_20030522.0878-CE28
CE35	AFP_ENG_20030522.0878-CE29
CE39	AFP_ENG_20030522.0878-CE30
CE38	AFP_ENG_20030522.0878-CE31
CE4	AFP_ENG_20030522.0878-CE32
CE37	AFP_ENG_20030522.0878-CE33
CE13	AFP_ENG_20030522.0878-CE34
CE5	AFP_ENG_20030522.0878-CE35
CE25	AFP_ENG_20030522.0878-CE36
CE6	AFP_ENG_20030522.0878-CE37
CE7	AFP_ENG_20030522.0878-CE38
CE8	AFP_ENG_20030522.0878-CE39
E9	AFP_ENG_20030522.0878-E1
E90	AFP_ENG_20030522.0878-E2
E10	AFP_ENG_20030522.0878-E3
E12	AFP_ENG_20030522.0878-E4
E13	AFP_ENG_20030522.0878-E5
E14	AFP_ENG_20030522.0878-E6
E15	AFP_ENG_20030522.0878-E7
E16	AFP_ENG_20030522.0878-E8
E17	AFP_ENG_20030522.0878-E9
E19	AFP_ENG_20030522.0878-E10
E20	AFP_ENG_20030522.0878-E11
E21	AFP_ENG_20030522.0878-E12
E95	AFP_ENG_20030522.0878-E13
E24	AFP_ENG_20030522.0878-E14
E25	AFP_ENG_20030522.0878-E15
E26	AFP_ENG_20030522.0878-E16
E1	AFP_ENG_20030522.0878-E17
E27	AFP_ENG_20030522.0878-E18
E28	AFP_ENG_20030522.0878-E19
E29	AFP_ENG_20030522.0878-E20
E30	AFP_ENG_20030522.0878-E21
E32	AFP_ENG_20030522.0878-E22
E33	AFP_ENG_20030522.0878-E23
E98	AFP_ENG_20030522.0878-E24
E34	AFP_ENG_20030522.0878-E25
E35	AFP_ENG_20030522.0878-E26
E37	AFP_ENG_20030522.0878-E27
E38	AFP_ENG_20030522.0878-E28
E39	AFP_ENG_20030522.0878-E29
E41	AFP_ENG_20030522.0878-E30
E43	AFP_ENG_20030522.0878-E31
E44	AFP_ENG_20030522.0878-E32
E46	AFP_ENG_20030522.0878-E33
E47	AFP_ENG_20030522.0878-E34
E62	AFP_ENG_20030522.0878-E35
E49	AFP_ENG_20030522.0878-E36
E50	AFP_ENG_20030522.0878-E37
E51	AFP_ENG_20030522.0878-E38
E52	AFP_ENG_20030522.0878-E39
E54	AFP_ENG_20030522.0878-E40
E55	AFP_ENG_20030522.0878-E41
E56	AFP_ENG_20030522.0878-E42
E57	AFP_ENG_20030522.0878-E43
E104	AFP_ENG_20030522.0878-E44
E59	AFP_ENG_20030522.0878-E45
E60	AFP_ENG_20030522.0878-E46
E61	AFP_ENG_20030522.0878-E47
E64	AFP_ENG_20030522.0878-E48
E65	AFP_ENG_20030522.0878-E49
E66	AFP_ENG_20030522.0878-E50
E67	AFP_ENG_20030522.0878-E51
E69	AFP_ENG_20030522.0878-E52
E2	AFP_ENG_20030522.0878-E53
E108	AFP_ENG_20030522.0878-E54
E70	AFP_ENG_20030522.0878-E55
E71	AFP_ENG_20030522.0878-E56
E3	AFP_ENG_20030522.0878-E57
E74	AFP_ENG_20030522.0878-E58
E111	AFP_ENG_20030522.0878-E59
E112	AFP_ENG_20030522.0878-E60
E86	AFP_ENG_20030522.0878-E61
E113	AFP_ENG_20030522.0878-E62
E114	AFP_ENG_20030522.0878-E63
E115	AFP_ENG_20030522.0878-E64
E116	AFP_ENG_20030522.0878-E65
E117	AFP_ENG_20030522.0878-E66
E118	AFP_ENG_20030522.0878-E67
E119	AFP_ENG_20030522.0878-E68
E120	AFP_ENG_20030522.0878-E69
E121	AFP_ENG_20030522.0878-E70
E122	AFP_ENG_20030522.0878-E71
E123	AFP_ENG_20030522.0878-E72
E124	AFP_ENG_20030522.0878-E73
E125	AFP_ENG_20030522.0878-E74
E126	AFP_ENG_20030522.0878-E75
E127	AFP_ENG_20030522.0878-E76
E128	AFP_ENG_20030522.0878-E77
E129	AFP_ENG_20030522.0878-E78
E130	AFP_ENG_20030522.0878-E79
E131	AFP_ENG_20030522.0878-E80
E132	AFP_ENG_20030522.0878-E81
E134	AFP_ENG_20030522.0878-E82
E135	AFP_ENG_20030522.0878-E83
E4	AFP_ENG_20030522.0878-E84
E5	AFP_ENG_20030522.0878-E85
E7	AFP_ENG_20030522.0878-E86
EM1	AFP_ENG_20030522.0878-E17-1
EM21	AFP_ENG_20030522.0878-E1-2
EM22	AFP_ENG_20030522.0878-E57-3
EM24	AFP_ENG_20030522.0878-E85-4
EM26	AFP_ENG_20030522.0878-E84-5
EM27	AFP_ENG_20030522.0878-E85-6
EM28	AFP_ENG_20030522.0878-E86-7
EM5	AFP_ENG_20030522.0878-E4-8
EM16	AFP_ENG_20030522.0878-E5-9
EM33	AFP_ENG_20030522.0878-E6-10
EM34	AFP_ENG_20030522.0878-E7-11
EM35	AFP_ENG_20030522.0878-E8-12
EM36	AFP_ENG_20030522.0878-E9-13
EM37	AFP_ENG_20030522.0878-E85-14
EM38	AFP_ENG_20030522.0878-E86-15
EM42	AFP_ENG_20030522.0878-E10-16
EM43	AFP_ENG_20030522.0878-E85-17
EM45	AFP_ENG_20030522.0878-E11-18
EM46	AFP_ENG_20030522.0878-E85-19
EM47	AFP_ENG_20030522.0878-E85-20
EM49	AFP_ENG_20030522.0878-E86-21
EM50	AFP_ENG_20030522.0878-E85-22
EM52	AFP_ENG_20030522.0878-E12-23
EM74	AFP_ENG_20030522.0878-E13-24
EM56	AFP_ENG_20030522.0878-E84-25
EM57	AFP_ENG_20030522.0878-E3-26
EM58	AFP_ENG_20030522.0878-E57-27
EM59	AFP_ENG_20030522.0878-E57-28
EM60	AFP_ENG_20030522.0878-E14-29
EM62	AFP_ENG_20030522.0878-E15-30
EM63	AFP_ENG_20030522.0878-E16-31
EM64	AFP_ENG_20030522.0878-E84-32
EM66	AFP_ENG_20030522.0878-E18-33
EM67	AFP_ENG_20030522.0878-E85-34
EM126	AFP_ENG_20030522.0878-E84-35
EM69	AFP_ENG_20030522.0878-E19-36
EM70	AFP_ENG_20030522.0878-E20-37
EM71	AFP_ENG_20030522.0878-E21-38
EM72	AFP_ENG_20030522.0878-E86-39
EM93	AFP_ENG_20030522.0878-E24-40
EM75	AFP_ENG_20030522.0878-E7-41
EM76	AFP_ENG_20030522.0878-E22-42
EM77	AFP_ENG_20030522.0878-E23-43
EM79	AFP_ENG_20030522.0878-E26-44
EM80	AFP_ENG_20030522.0878-E27-45
EM127	AFP_ENG_20030522.0878-E35-46
EM81	AFP_ENG_20030522.0878-E28-47
EM82	AFP_ENG_20030522.0878-E27-48
EM83	AFP_ENG_20030522.0878-E29-49
EM84	AFP_ENG_20030522.0878-E84-50
EM86	AFP_ENG_20030522.0878-E30-51
EM88	AFP_ENG_20030522.0878-E25-52
EM90	AFP_ENG_20030522.0878-E31-53
EM91	AFP_ENG_20030522.0878-E32-54
EM92	AFP_ENG_20030522.0878-E33-55
EM94	AFP_ENG_20030522.0878-E34-56
EM95	AFP_ENG_20030522.0878-E36-57
EM96	AFP_ENG_20030522.0878-E37-58
EM98	AFP_ENG_20030522.0878-E36-59
EM99	AFP_ENG_20030522.0878-E25-60
EM2	AFP_ENG_20030522.0878-E53-61
EM100	AFP_ENG_20030522.0878-E38-62
EM101	AFP_ENG_20030522.0878-E39-63
EM105	AFP_ENG_20030522.0878-E40-64
EM107	AFP_ENG_20030522.0878-E41-65
EM108	AFP_ENG_20030522.0878-E43-66
EM109	AFP_ENG_20030522.0878-E42-67
EM113	AFP_ENG_20030522.0878-E17-68
EM114	AFP_ENG_20030522.0878-E44-69
EM117	AFP_ENG_20030522.0878-E45-70
EM118	AFP_ENG_20030522.0878-E46-71
EM120	AFP_ENG_20030522.0878-E47-72
EM129	AFP_ENG_20030522.0878-E48-73
EM131	AFP_ENG_20030522.0878-E84-74
EM135	AFP_ENG_20030522.0878-E84-75
EM136	AFP_ENG_20030522.0878-E57-76
EM137	AFP_ENG_20030522.0878-E42-77
EM138	AFP_ENG_20030522.0878-E85-78
EM139	AFP_ENG_20030522.0878-E49-79
EM140	AFP_ENG_20030522.0878-E50-80
EM142	AFP_ENG_20030522.0878-E16-81
EM143	AFP_ENG_20030522.0878-E84-82
EM144	AFP_ENG_20030522.0878-E85-83
EM145	AFP_ENG_20030522.0878-E86-84
EM146	AFP_ENG_20030522.0878-E57-85
EM147	AFP_ENG_20030522.0878-E51-86
EM148	AFP_ENG_20030522.0878-E52-87
EM149	AFP_ENG_20030522.0878-E42-88
EM150	AFP_ENG_20030522.0878-E57-89
EM151	AFP_ENG_20030522.0878-E84-90
EM152	AFP_ENG_20030522.0878-E42-91
EM23	AFP_ENG_20030522.0878-E85-92
EM130	AFP_ENG_20030522.0878-E54-93
EM3	AFP_ENG_20030522.0878-E57-94
EM29	AFP_ENG_20030522.0878-E55-95
EM51	AFP_ENG_20030522.0878-E56-96
EM6	AFP_ENG_20030522.0878-E58-97
EM104	AFP_ENG_20030522.0878-E59-98
EM11	AFP_ENG_20030522.0878-E60-99
EM40	AFP_ENG_20030522.0878-E61-100
EM10	AFP_ENG_20030522.0878-E62-101
EM25	AFP_ENG_20030522.0878-E63-102
EM30	AFP_ENG_20030522.0878-E85-103
EM48	AFP_ENG_20030522.0878-E64-104
EM102	AFP_ENG_20030522.0878-E65-105
EM31	AFP_ENG_20030522.0878-E57-106
EM53	AFP_ENG_20030522.0878-E57-107
EM85	AFP_ENG_20030522.0878-E57-108
EM103	AFP_ENG_20030522.0878-E66-109
EM124	AFP_ENG_20030522.0878-E67-110
EM106	AFP_ENG_20030522.0878-E84-111
EM65	AFP_ENG_20030522.0878-E68-112
EM78	AFP_ENG_20030522.0878-E25-113
EM134	AFP_ENG_20030522.0878-E69-114
EM41	AFP_ENG_20030522.0878-E70-115
EM97	AFP_ENG_20030522.0878-E71-116
EM73	AFP_ENG_20030522.0878-E72-117
EM68	AFP_ENG_20030522.0878-E73-118
EM4	AFP_ENG_20030522.0878-E84-119
EM61	AFP_ENG_20030522.0878-E74-120
EM128	AFP_ENG_20030522.0878-E75-121
EM132	AFP_ENG_20030522.0878-E76-122
EM133	AFP_ENG_20030522.0878-E77-123
EM115	AFP_ENG_20030522.0878-E44-124
EM116	AFP_ENG_20030522.0878-E78-125
EM39	AFP_ENG_20030522.0878-E86-126
EM44	AFP_ENG_20030522.0878-E79-127
EM110	AFP_ENG_20030522.0878-E80-128
EM111	AFP_ENG_20030522.0878-E42-129
EM112	AFP_ENG_20030522.0878-E81-130
EM141	AFP_ENG_20030522.0878-E7-131
EM32	AFP_ENG_20030522.0878-E3-132
EM54	AFP_ENG_20030522.0878-E2-133
EM55	AFP_ENG_20030522.0878-E82-134
EM87	AFP_ENG_20030522.0878-E83-135
EM89	AFP_ENG_20030522.0878-E83-136
EM119	AFP_ENG_20030522.0878-E83-137
EM7	AFP_ENG_20030522.0878-E85-138
EM121	AFP_ENG_20030522.0878-E84-139
EM8	AFP_ENG_20030522.0878-E57-140
EM9	AFP_ENG_20030522.0878-E85-141
EM123	AFP_ENG_20030522.0878-E84-142
EM125	AFP_ENG_20030522.0878-E57-143
EM12	AFP_ENG_20030522.0878-E85-144
EM13	AFP_ENG_20030522.0878-E85-145
EM14	AFP_ENG_20030522.0878-E86-146
EM17	AFP_ENG_20030522.0878-E86-147
EM122	AFP_ENG_20030522.0878-E84-148
EM15	AFP_ENG_20030522.0878-E85-149
EM18	AFP_ENG_20030522.0878-E85-150
EM19	AFP_ENG_20030522.0878-E85-151
EM20	AFP_ENG_20030522.0878-E1-152
R9	AFP_ENG_20030522.0878-R1
R2	AFP_ENG_20030522.0878-R2
R3	AFP_ENG_20030522.0878-R3
R3	AFP_ENG_20030522.0878-R4
R2	AFP_ENG_20030522.0878-R5
R3	AFP_ENG_20030522.0878-R6
R1	AFP_ENG_20030522.0878-R7
R2	AFP_ENG_20030522.0878-R8
R5	AFP_ENG_20030522.0878-R9
R4	AFP_ENG_20030522.0878-R10
R12	AFP_ENG_20030522.0878-R11
R17	AFP_ENG_20030522.0878-R12
R14	AFP_ENG_20030522.0878-R13
R16	AFP_ENG_20030522.0878-R14
R15	AFP_ENG_20030522.0878-R15
R6	AFP_ENG_20030522.0878-R16
R7	AFP_ENG_20030522.0878-R17
R8	AFP_ENG_20030522.0878-R18
R10	AFP_ENG_20030522.0878-R19
R11	AFP_ENG_20030522.0878-R20
R13	AFP_ENG_20030522.0878-R21
R19	AFP_ENG_20030522.0878-R22
R18	AFP_ENG_20030522.0878-R23
R20	AFP_ENG_20030522.0878-R24
RM3	AFP_ENG_20030522.0878-R6-1
RM1	AFP_ENG_20030522.0878-R7-1
RM2	AFP_ENG_20030522.0878-R8-1
RM5	AFP_ENG_20030522.0878-R9-1
RM6	AFP_ENG_20030522.0878-R2-1
RM8	AFP_ENG_20030522.0878-R6-2
RM12	AFP_ENG_20030522.0878-R6-3
RM15	AFP_ENG_20030522.0878-R11-1
RM20	AFP_ENG_20030522.0878-R12-1
RM17	AFP_ENG_20030522.0878-R13-1
RM19	AFP_ENG_20030522.0878-R14-1
RM18	AFP_ENG_20030522.0878-R15-1
RM7	AFP_ENG_20030522.0878-R16-1
RM9	AFP_ENG_20030522.0878-R17-1
RM10	AFP_ENG_20030522.0878-R18-1
RM13	AFP_ENG_20030522.0878-R19-1
RM14	AFP_ENG_20030522.0878-R20-1
RM16	AFP_ENG_20030522.0878-R21-1
RM22	AFP_ENG_20030522.0878-R22-1
RM21	AFP_ENG_20030522.0878-R23-1
RM23	AFP_ENG_20030522.0878-R24-1
RM24	AFP_ENG_20030522.0878-R5-1
RM11	AFP_ENG_20030522.0878-R1-1
RM4	AFP_ENG_20030522.0878-R10-1
V1	AFP_ENG_20030522.0878-EV1
V2	AFP_ENG_20030522.0878-EV2
V3	AFP_ENG_20030522.0878-EV3
V4	AFP_ENG_20030522.0878-EV4
V5	AFP_ENG_20030522.0878-EV5
V6	AFP_ENG_20030522.0878-EV6
V8	AFP_ENG_20030522.0878-EV7
V7	AFP_ENG_20030522.0878-EV8
V10	AFP_ENG_20030522.0878-EV9
VM1	AFP_ENG_20030522.0878-EV1-1
VM2	AFP_ENG_20030522.0878-EV2-1
VM3	AFP_ENG_20030522.0878-EV3-1
VM4	AFP_ENG_20030522.0878-EV4-1
VM5	AFP_ENG_20030522.0878-EV5-1
VM6	AFP_ENG_20030522.0878-EV1-2
VM7	AFP_ENG_20030522.0878-EV2-2
VM8	AFP_ENG_20030522.0878-EV3-2
VM9	AFP_ENG_20030522.0878-EV6-1
VM11	AFP_ENG_20030522.0878-EV7-1
VM12	AFP_ENG_20030522.0878-EV3-3
VM10	AFP_ENG_20030522.0878-EV8-1
VM14	AFP_ENG_20030522.0878-EV9-1
Q17	AFP_ENG_20030522.0878-T1
Q18	AFP_ENG_20030522.0878-T2
Q6	AFP_ENG_20030522.0878-T3
Q2	AFP_ENG_20030522.0878-T4
Q3	AFP_ENG_20030522.0878-T5
Q9	AFP_ENG_20030522.0878-T6
Q11	AFP_ENG_20030522.0878-V1
Q12	AFP_ENG_20030522.0878-V2
Q14	AFP_ENG_20030522.0878-V3
Q16	AFP_ENG_20030522.0878-V4
Q4	AFP_ENG_20030522.0878-T7
Q8	AFP_ENG_20030522.0878-V5
Q1	AFP_ENG_20030522.0878-T8
Q5	AFP_ENG_20030522.0878-T9
Q7	AFP_ENG_20030522.0878-T10
Q10	AFP_ENG_20030522.0878-T11
Q13	AFP_ENG_20030522.0878-T12
Q15	AFP_ENG_20030522.0878-T13
QM11	AFP_ENG_20030522.0878-V1-1
QM12	AFP_ENG_20030522.0878-V2-1
QM14	AFP_ENG_20030522.0878-V3-1
QM16	AFP_ENG_20030522.0878-V4-1
QM8	AFP_ENG_20030522.0878-V5-1
