CE9	AFP_ENG_20030504.0248-CE1
CE10	AFP_ENG_20030504.0248-CE2
CE11	AFP_ENG_20030504.0248-CE3
CE1	AFP_ENG_20030504.0248-CE4
CE13	AFP_ENG_20030504.0248-CE5
CE14	AFP_ENG_20030504.0248-CE6
CE12	AFP_ENG_20030504.0248-CE7
CE2	AFP_ENG_20030504.0248-CE8
CE4	AFP_ENG_20030504.0248-CE9
CE5	AFP_ENG_20030504.0248-CE10
CE6	AFP_ENG_20030504.0248-CE11
CE7	AFP_ENG_20030504.0248-CE12
CE3	AFP_ENG_20030504.0248-CE13
CE8	AFP_ENG_20030504.0248-CE14
E12	AFP_ENG_20030504.0248-E1
E14	AFP_ENG_20030504.0248-E2
E15	AFP_ENG_20030504.0248-E3
E17	AFP_ENG_20030504.0248-E4
E27	AFP_ENG_20030504.0248-E5
E19	AFP_ENG_20030504.0248-E6
E20	AFP_ENG_20030504.0248-E7
E21	AFP_ENG_20030504.0248-E8
E22	AFP_ENG_20030504.0248-E9
E23	AFP_ENG_20030504.0248-E10
E1	AFP_ENG_20030504.0248-E11
E29	AFP_ENG_20030504.0248-E12
E2	AFP_ENG_20030504.0248-E13
E3	AFP_ENG_20030504.0248-E14
E4	AFP_ENG_20030504.0248-E15
E6	AFP_ENG_20030504.0248-E16
E7	AFP_ENG_20030504.0248-E17
E8	AFP_ENG_20030504.0248-E18
E9	AFP_ENG_20030504.0248-E19
E10	AFP_ENG_20030504.0248-E20
E11	AFP_ENG_20030504.0248-E21
EM1	AFP_ENG_20030504.0248-E11-1
EM20	AFP_ENG_20030504.0248-E16-2
EM21	AFP_ENG_20030504.0248-E1-3
EM23	AFP_ENG_20030504.0248-E11-4
EM24	AFP_ENG_20030504.0248-E2-5
EM25	AFP_ENG_20030504.0248-E3-6
EM26	AFP_ENG_20030504.0248-E4-7
EM29	AFP_ENG_20030504.0248-E5-8
EM27	AFP_ENG_20030504.0248-E16-9
EM30	AFP_ENG_20030504.0248-E6-10
EM32	AFP_ENG_20030504.0248-E15-11
EM33	AFP_ENG_20030504.0248-E7-12
EM34	AFP_ENG_20030504.0248-E8-13
EM35	AFP_ENG_20030504.0248-E15-14
EM36	AFP_ENG_20030504.0248-E9-15
EM37	AFP_ENG_20030504.0248-E14-16
EM38	AFP_ENG_20030504.0248-E10-17
EM39	AFP_ENG_20030504.0248-E15-18
EM13	AFP_ENG_20030504.0248-E15-19
EM14	AFP_ENG_20030504.0248-E15-20
EM31	AFP_ENG_20030504.0248-E15-21
EM28	AFP_ENG_20030504.0248-E12-22
EM22	AFP_ENG_20030504.0248-E15-23
EM6	AFP_ENG_20030504.0248-E13-24
EM3	AFP_ENG_20030504.0248-E13-25
EM4	AFP_ENG_20030504.0248-E14-26
EM5	AFP_ENG_20030504.0248-E15-27
EM7	AFP_ENG_20030504.0248-E11-28
EM8	AFP_ENG_20030504.0248-E16-29
EM9	AFP_ENG_20030504.0248-E17-30
EM10	AFP_ENG_20030504.0248-E11-31
EM2	AFP_ENG_20030504.0248-E18-32
EM11	AFP_ENG_20030504.0248-E13-33
EM12	AFP_ENG_20030504.0248-E13-34
EM15	AFP_ENG_20030504.0248-E15-35
EM16	AFP_ENG_20030504.0248-E19-36
EM17	AFP_ENG_20030504.0248-E20-37
EM18	AFP_ENG_20030504.0248-E21-38
EM19	AFP_ENG_20030504.0248-E13-39
R1	AFP_ENG_20030504.0248-R1
R3	AFP_ENG_20030504.0248-R2
R4	AFP_ENG_20030504.0248-R3
R7	AFP_ENG_20030504.0248-R4
R8	AFP_ENG_20030504.0248-R5
R2	AFP_ENG_20030504.0248-R6
R2	AFP_ENG_20030504.0248-R7
R5	AFP_ENG_20030504.0248-R8
R6	AFP_ENG_20030504.0248-R9
RM1	AFP_ENG_20030504.0248-R1-1
RM3	AFP_ENG_20030504.0248-R2-1
RM4	AFP_ENG_20030504.0248-R1-2
RM7	AFP_ENG_20030504.0248-R4-1
RM8	AFP_ENG_20030504.0248-R5-1
RM2	AFP_ENG_20030504.0248-R7-1
RM5	AFP_ENG_20030504.0248-R8-1
RM6	AFP_ENG_20030504.0248-R9-1
RM9	AFP_ENG_20030504.0248-R6-1
V1	AFP_ENG_20030504.0248-EV1
V3	AFP_ENG_20030504.0248-EV2
V4	AFP_ENG_20030504.0248-EV3
V2	AFP_ENG_20030504.0248-EV4
VM7	AFP_ENG_20030504.0248-EV2-1
VM6	AFP_ENG_20030504.0248-EV3-1
VM1	AFP_ENG_20030504.0248-EV1-1
VM3	AFP_ENG_20030504.0248-EV2-2
VM4	AFP_ENG_20030504.0248-EV3-2
VM2	AFP_ENG_20030504.0248-EV4-1
VM5	AFP_ENG_20030504.0248-EV4-2
Q9	AFP_ENG_20030504.0248-T1
Q10	AFP_ENG_20030504.0248-T2
Q11	AFP_ENG_20030504.0248-T3
Q1	AFP_ENG_20030504.0248-T4
Q2	AFP_ENG_20030504.0248-T5
Q3	AFP_ENG_20030504.0248-T6
Q4	AFP_ENG_20030504.0248-T7
Q5	AFP_ENG_20030504.0248-T8
Q6	AFP_ENG_20030504.0248-T9
Q7	AFP_ENG_20030504.0248-T10
Q8	AFP_ENG_20030504.0248-T11
