CE17	APW_ENG_20030415.0742-CE1
CE18	APW_ENG_20030415.0742-CE2
CE15	APW_ENG_20030415.0742-CE3
CE21	APW_ENG_20030415.0742-CE4
CE20	APW_ENG_20030415.0742-CE5
CE22	APW_ENG_20030415.0742-CE6
CE23	APW_ENG_20030415.0742-CE7
CE24	APW_ENG_20030415.0742-CE8
CE26	APW_ENG_20030415.0742-CE9
CE28	APW_ENG_20030415.0742-CE10
CE29	APW_ENG_20030415.0742-CE11
CE30	APW_ENG_20030415.0742-CE12
CE6	APW_ENG_20030415.0742-CE13
CE3	APW_ENG_20030415.0742-CE14
CE4	APW_ENG_20030415.0742-CE15
CE36	APW_ENG_20030415.0742-CE16
CE35	APW_ENG_20030415.0742-CE17
CE37	APW_ENG_20030415.0742-CE18
CE38	APW_ENG_20030415.0742-CE19
CE7	APW_ENG_20030415.0742-CE20
CE39	APW_ENG_20030415.0742-CE21
CE41	APW_ENG_20030415.0742-CE22
CE42	APW_ENG_20030415.0742-CE23
CE43	APW_ENG_20030415.0742-CE24
CE44	APW_ENG_20030415.0742-CE25
CE45	APW_ENG_20030415.0742-CE26
CE1	APW_ENG_20030415.0742-CE27
CE47	APW_ENG_20030415.0742-CE28
CE46	APW_ENG_20030415.0742-CE29
CE64	APW_ENG_20030415.0742-CE30
CE2	APW_ENG_20030415.0742-CE31
CE49	APW_ENG_20030415.0742-CE32
CE50	APW_ENG_20030415.0742-CE33
CE51	APW_ENG_20030415.0742-CE34
CE53	APW_ENG_20030415.0742-CE35
CE54	APW_ENG_20030415.0742-CE36
CE56	APW_ENG_20030415.0742-CE37
CE55	APW_ENG_20030415.0742-CE38
CE57	APW_ENG_20030415.0742-CE39
CE58	APW_ENG_20030415.0742-CE40
CE59	APW_ENG_20030415.0742-CE41
CE8	APW_ENG_20030415.0742-CE42
CE60	APW_ENG_20030415.0742-CE43
CE62	APW_ENG_20030415.0742-CE44
CE63	APW_ENG_20030415.0742-CE45
CE61	APW_ENG_20030415.0742-CE46
CE65	APW_ENG_20030415.0742-CE47
CE66	APW_ENG_20030415.0742-CE48
CE67	APW_ENG_20030415.0742-CE49
CE68	APW_ENG_20030415.0742-CE50
CE5	APW_ENG_20030415.0742-CE51
CE19	APW_ENG_20030415.0742-CE52
CE69	APW_ENG_20030415.0742-CE53
CE70	APW_ENG_20030415.0742-CE54
CE71	APW_ENG_20030415.0742-CE55
CE72	APW_ENG_20030415.0742-CE56
CE75	APW_ENG_20030415.0742-CE57
CE77	APW_ENG_20030415.0742-CE58
CE78	APW_ENG_20030415.0742-CE59
CE79	APW_ENG_20030415.0742-CE60
CE80	APW_ENG_20030415.0742-CE61
CE82	APW_ENG_20030415.0742-CE62
CE83	APW_ENG_20030415.0742-CE63
CE85	APW_ENG_20030415.0742-CE64
CE86	APW_ENG_20030415.0742-CE65
CE87	APW_ENG_20030415.0742-CE66
CE9	APW_ENG_20030415.0742-CE67
CE88	APW_ENG_20030415.0742-CE68
CE89	APW_ENG_20030415.0742-CE69
CE91	APW_ENG_20030415.0742-CE70
CE90	APW_ENG_20030415.0742-CE71
CE25	APW_ENG_20030415.0742-CE72
CE10	APW_ENG_20030415.0742-CE73
CE27	APW_ENG_20030415.0742-CE74
CE32	APW_ENG_20030415.0742-CE75
CE33	APW_ENG_20030415.0742-CE76
CE40	APW_ENG_20030415.0742-CE77
CE48	APW_ENG_20030415.0742-CE78
CE52	APW_ENG_20030415.0742-CE79
CE73	APW_ENG_20030415.0742-CE80
CE74	APW_ENG_20030415.0742-CE81
CE76	APW_ENG_20030415.0742-CE82
CE81	APW_ENG_20030415.0742-CE83
CE34	APW_ENG_20030415.0742-CE84
CE84	APW_ENG_20030415.0742-CE85
CE31	APW_ENG_20030415.0742-CE86
CE11	APW_ENG_20030415.0742-CE87
CE12	APW_ENG_20030415.0742-CE88
CE13	APW_ENG_20030415.0742-CE89
CE14	APW_ENG_20030415.0742-CE90
CE16	APW_ENG_20030415.0742-CE91
E15	APW_ENG_20030415.0742-E1
E16	APW_ENG_20030415.0742-E2
E17	APW_ENG_20030415.0742-E3
E18	APW_ENG_20030415.0742-E4
E19	APW_ENG_20030415.0742-E5
E20	APW_ENG_20030415.0742-E6
E21	APW_ENG_20030415.0742-E7
E22	APW_ENG_20030415.0742-E8
E23	APW_ENG_20030415.0742-E9
E24	APW_ENG_20030415.0742-E10
E25	APW_ENG_20030415.0742-E11
E26	APW_ENG_20030415.0742-E12
E27	APW_ENG_20030415.0742-E13
E28	APW_ENG_20030415.0742-E14
E29	APW_ENG_20030415.0742-E15
E30	APW_ENG_20030415.0742-E16
E195	APW_ENG_20030415.0742-E17
E33	APW_ENG_20030415.0742-E18
E34	APW_ENG_20030415.0742-E19
E197	APW_ENG_20030415.0742-E20
E37	APW_ENG_20030415.0742-E21
E1	APW_ENG_20030415.0742-E22
E199	APW_ENG_20030415.0742-E23
E201	APW_ENG_20030415.0742-E24
E202	APW_ENG_20030415.0742-E25
E41	APW_ENG_20030415.0742-E26
E42	APW_ENG_20030415.0742-E27
E44	APW_ENG_20030415.0742-E28
E45	APW_ENG_20030415.0742-E29
E46	APW_ENG_20030415.0742-E30
E47	APW_ENG_20030415.0742-E31
E48	APW_ENG_20030415.0742-E32
E51	APW_ENG_20030415.0742-E33
E52	APW_ENG_20030415.0742-E34
E53	APW_ENG_20030415.0742-E35
E54	APW_ENG_20030415.0742-E36
E55	APW_ENG_20030415.0742-E37
E56	APW_ENG_20030415.0742-E38
E58	APW_ENG_20030415.0742-E39
E59	APW_ENG_20030415.0742-E40
E60	APW_ENG_20030415.0742-E41
E61	APW_ENG_20030415.0742-E42
E62	APW_ENG_20030415.0742-E43
E64	APW_ENG_20030415.0742-E44
E65	APW_ENG_20030415.0742-E45
E152	APW_ENG_20030415.0742-E46
E67	APW_ENG_20030415.0742-E47
E69	APW_ENG_20030415.0742-E48
E148	APW_ENG_20030415.0742-E49
E71	APW_ENG_20030415.0742-E50
E74	APW_ENG_20030415.0742-E51
E76	APW_ENG_20030415.0742-E52
E77	APW_ENG_20030415.0742-E53
