CE1	AFP_ENG_20030418.0556-CE1
CE13	AFP_ENG_20030418.0556-CE2
CE2	AFP_ENG_20030418.0556-CE3
CE11	AFP_ENG_20030418.0556-CE4
CE4	AFP_ENG_20030418.0556-CE5
CE15	AFP_ENG_20030418.0556-CE6
CE16	AFP_ENG_20030418.0556-CE7
CE17	AFP_ENG_20030418.0556-CE8
CE19	AFP_ENG_20030418.0556-CE9
CE21	AFP_ENG_20030418.0556-CE10
CE3	AFP_ENG_20030418.0556-CE11
CE14	AFP_ENG_20030418.0556-CE12
CE18	AFP_ENG_20030418.0556-CE13
CE20	AFP_ENG_20030418.0556-CE14
CE7	AFP_ENG_20030418.0556-CE15
CE5	AFP_ENG_20030418.0556-CE16
CE6	AFP_ENG_20030418.0556-CE17
CE8	AFP_ENG_20030418.0556-CE18
CE9	AFP_ENG_20030418.0556-CE19
CE10	AFP_ENG_20030418.0556-CE20
CE12	AFP_ENG_20030418.0556-CE21
E39	AFP_ENG_20030418.0556-E1
E14	AFP_ENG_20030418.0556-E2
E15	AFP_ENG_20030418.0556-E3
E17	AFP_ENG_20030418.0556-E4
E18	AFP_ENG_20030418.0556-E5
E20	AFP_ENG_20030418.0556-E6
E21	AFP_ENG_20030418.0556-E7
E22	AFP_ENG_20030418.0556-E8
E23	AFP_ENG_20030418.0556-E9
E24	AFP_ENG_20030418.0556-E10
E25	AFP_ENG_20030418.0556-E11
E27	AFP_ENG_20030418.0556-E12
E43	AFP_ENG_20030418.0556-E13
E28	AFP_ENG_20030418.0556-E14
E29	AFP_ENG_20030418.0556-E15
E31	AFP_ENG_20030418.0556-E16
E32	AFP_ENG_20030418.0556-E17
E33	AFP_ENG_20030418.0556-E18
E1	AFP_ENG_20030418.0556-E19
E41	AFP_ENG_20030418.0556-E20
E2	AFP_ENG_20030418.0556-E21
E3	AFP_ENG_20030418.0556-E22
E4	AFP_ENG_20030418.0556-E23
E5	AFP_ENG_20030418.0556-E24
E6	AFP_ENG_20030418.0556-E25
E7	AFP_ENG_20030418.0556-E26
E8	AFP_ENG_20030418.0556-E27
E9	AFP_ENG_20030418.0556-E28
E38	AFP_ENG_20030418.0556-E29
E12	AFP_ENG_20030418.0556-E30
EM3	AFP_ENG_20030418.0556-E19-1
EM22	AFP_ENG_20030418.0556-E27-2
EM14	AFP_ENG_20030418.0556-E2-3
EM23	AFP_ENG_20030418.0556-E25-4
EM24	AFP_ENG_20030418.0556-E26-5
EM25	AFP_ENG_20030418.0556-E3-6
EM26	AFP_ENG_20030418.0556-E4-7
EM29	AFP_ENG_20030418.0556-E3-8
EM30	AFP_ENG_20030418.0556-E26-9
EM31	AFP_ENG_20030418.0556-E19-10
EM32	AFP_ENG_20030418.0556-E19-11
EM33	AFP_ENG_20030418.0556-E5-12
EM34	AFP_ENG_20030418.0556-E6-13
EM35	AFP_ENG_20030418.0556-E7-14
EM36	AFP_ENG_20030418.0556-E8-15
EM37	AFP_ENG_20030418.0556-E9-16
EM38	AFP_ENG_20030418.0556-E26-17
EM39	AFP_ENG_20030418.0556-E26-18
EM42	AFP_ENG_20030418.0556-E10-19
EM43	AFP_ENG_20030418.0556-E26-20
EM46	AFP_ENG_20030418.0556-E19-21
EM47	AFP_ENG_20030418.0556-E19-22
EM48	AFP_ENG_20030418.0556-E19-23
EM49	AFP_ENG_20030418.0556-E19-24
EM52	AFP_ENG_20030418.0556-E25-25
EM53	AFP_ENG_20030418.0556-E19-26
EM54	AFP_ENG_20030418.0556-E26-27
EM57	AFP_ENG_20030418.0556-E19-28
EM55	AFP_ENG_20030418.0556-E11-29
EM56	AFP_ENG_20030418.0556-E12-30
EM58	AFP_ENG_20030418.0556-E13-31
EM40	AFP_ENG_20030418.0556-E15-32
EM44	AFP_ENG_20030418.0556-E10-33
EM45	AFP_ENG_20030418.0556-E16-34
EM50	AFP_ENG_20030418.0556-E17-35
EM51	AFP_ENG_20030418.0556-E18-36
EM27	AFP_ENG_20030418.0556-E20-37
EM28	AFP_ENG_20030418.0556-E14-38
EM41	AFP_ENG_20030418.0556-E21-39
EM1	AFP_ENG_20030418.0556-E21-40
EM2	AFP_ENG_20030418.0556-E22-41
EM4	AFP_ENG_20030418.0556-E23-42
EM5	AFP_ENG_20030418.0556-E24-43
EM6	AFP_ENG_20030418.0556-E25-44
EM7	AFP_ENG_20030418.0556-E19-45
EM8	AFP_ENG_20030418.0556-E26-46
EM9	AFP_ENG_20030418.0556-E28-47
EM10	AFP_ENG_20030418.0556-E19-48
EM11	AFP_ENG_20030418.0556-E29-49
EM13	AFP_ENG_20030418.0556-E19-50
EM12	AFP_ENG_20030418.0556-E1-51
EM15	AFP_ENG_20030418.0556-E19-52
EM16	AFP_ENG_20030418.0556-E19-53
EM17	AFP_ENG_20030418.0556-E19-54
EM18	AFP_ENG_20030418.0556-E25-55
EM19	AFP_ENG_20030418.0556-E25-56
EM20	AFP_ENG_20030418.0556-E30-57
EM21	AFP_ENG_20030418.0556-E19-58
R1	AFP_ENG_20030418.0556-R1
R1	AFP_ENG_20030418.0556-R2
R4	AFP_ENG_20030418.0556-R3
R5	AFP_ENG_20030418.0556-R4
R9	AFP_ENG_20030418.0556-R5
R6	AFP_ENG_20030418.0556-R6
R7	AFP_ENG_20030418.0556-R7
R8	AFP_ENG_20030418.0556-R8
R11	AFP_ENG_20030418.0556-R9
R3	AFP_ENG_20030418.0556-R10
R12	AFP_ENG_20030418.0556-R11
R2	AFP_ENG_20030418.0556-R12
R10	AFP_ENG_20030418.0556-R13
RM1	AFP_ENG_20030418.0556-R2-1
RM3	AFP_ENG_20030418.0556-R1-1
RM5	AFP_ENG_20030418.0556-R3-1
RM6	AFP_ENG_20030418.0556-R4-1
RM10	AFP_ENG_20030418.0556-R5-1
RM7	AFP_ENG_20030418.0556-R6-1
RM8	AFP_ENG_20030418.0556-R7-1
RM9	AFP_ENG_20030418.0556-R8-1
RM12	AFP_ENG_20030418.0556-R9-1
RM4	AFP_ENG_20030418.0556-R10-1
RM13	AFP_ENG_20030418.0556-R11-1
RM2	AFP_ENG_20030418.0556-R12-1
RM11	AFP_ENG_20030418.0556-R13-1
V1	AFP_ENG_20030418.0556-EV1
V2	AFP_ENG_20030418.0556-EV2
V4	AFP_ENG_20030418.0556-EV3
V5	AFP_ENG_20030418.0556-EV4
V3	AFP_ENG_20030418.0556-EV5
VM1	AFP_ENG_20030418.0556-EV1-1
VM2	AFP_ENG_20030418.0556-EV2-1
VM4	AFP_ENG_20030418.0556-EV3-1
VM5	AFP_ENG_20030418.0556-EV2-2
VM6	AFP_ENG_20030418.0556-EV4-1
VM3	AFP_ENG_20030418.0556-EV5-1
Q1	AFP_ENG_20030418.0556-T1
