CE9	AFP_ENG_20030415.0734-CE1
CE10	AFP_ENG_20030415.0734-CE2
CE11	AFP_ENG_20030415.0734-CE3
CE12	AFP_ENG_20030415.0734-CE4
CE13	AFP_ENG_20030415.0734-CE5
CE14	AFP_ENG_20030415.0734-CE6
CE15	AFP_ENG_20030415.0734-CE7
CE16	AFP_ENG_20030415.0734-CE8
CE8	AFP_ENG_20030415.0734-CE9
CE1	AFP_ENG_20030415.0734-CE10
CE2	AFP_ENG_20030415.0734-CE11
CE5	AFP_ENG_20030415.0734-CE12
CE6	AFP_ENG_20030415.0734-CE13
CE3	AFP_ENG_20030415.0734-CE14
CE4	AFP_ENG_20030415.0734-CE15
CE7	AFP_ENG_20030415.0734-CE16
E13	AFP_ENG_20030415.0734-E1
E15	AFP_ENG_20030415.0734-E2
E16	AFP_ENG_20030415.0734-E3
E17	AFP_ENG_20030415.0734-E4
E18	AFP_ENG_20030415.0734-E5
E19	AFP_ENG_20030415.0734-E6
E20	AFP_ENG_20030415.0734-E7
E21	AFP_ENG_20030415.0734-E8
E22	AFP_ENG_20030415.0734-E9
E25	AFP_ENG_20030415.0734-E10
E1	AFP_ENG_20030415.0734-E11
E28	AFP_ENG_20030415.0734-E12
E29	AFP_ENG_20030415.0734-E13
E2	AFP_ENG_20030415.0734-E14
E3	AFP_ENG_20030415.0734-E15
E4	AFP_ENG_20030415.0734-E16
E5	AFP_ENG_20030415.0734-E17
E31	AFP_ENG_20030415.0734-E18
E9	AFP_ENG_20030415.0734-E19
E10	AFP_ENG_20030415.0734-E20
E11	AFP_ENG_20030415.0734-E21
EM3	AFP_ENG_20030415.0734-E11-1
EM21	AFP_ENG_20030415.0734-E11-2
EM22	AFP_ENG_20030415.0734-E15-3
EM24	AFP_ENG_20030415.0734-E2-4
EM25	AFP_ENG_20030415.0734-E11-5
EM26	AFP_ENG_20030415.0734-E3-6
EM27	AFP_ENG_20030415.0734-E15-7
EM28	AFP_ENG_20030415.0734-E4-8
EM29	AFP_ENG_20030415.0734-E5-9
EM30	AFP_ENG_20030415.0734-E11-10
EM31	AFP_ENG_20030415.0734-E6-11
EM32	AFP_ENG_20030415.0734-E11-12
EM33	AFP_ENG_20030415.0734-E11-13
EM34	AFP_ENG_20030415.0734-E11-14
EM35	AFP_ENG_20030415.0734-E7-15
EM36	AFP_ENG_20030415.0734-E11-16
EM37	AFP_ENG_20030415.0734-E8-17
EM38	AFP_ENG_20030415.0734-E9-18
EM16	AFP_ENG_20030415.0734-E10-19
EM17	AFP_ENG_20030415.0734-E12-20
EM23	AFP_ENG_20030415.0734-E15-21
EM7	AFP_ENG_20030415.0734-E13-22
EM4	AFP_ENG_20030415.0734-E14-23
EM5	AFP_ENG_20030415.0734-E16-24
EM6	AFP_ENG_20030415.0734-E11-25
EM8	AFP_ENG_20030415.0734-E17-26
EM9	AFP_ENG_20030415.0734-E17-27
EM10	AFP_ENG_20030415.0734-E11-28
EM11	AFP_ENG_20030415.0734-E18-29
EM1	AFP_ENG_20030415.0734-E19-30
EM2	AFP_ENG_20030415.0734-E20-31
EM12	AFP_ENG_20030415.0734-E11-32
EM13	AFP_ENG_20030415.0734-E11-33
EM14	AFP_ENG_20030415.0734-E17-34
EM15	AFP_ENG_20030415.0734-E21-35
EM18	AFP_ENG_20030415.0734-E19-36
EM19	AFP_ENG_20030415.0734-E17-37
EM20	AFP_ENG_20030415.0734-E1-38
R1	AFP_ENG_20030415.0734-R1
R4	AFP_ENG_20030415.0734-R2
R2	AFP_ENG_20030415.0734-R3
R3	AFP_ENG_20030415.0734-R4
R5	AFP_ENG_20030415.0734-R5
R6	AFP_ENG_20030415.0734-R6
R7	AFP_ENG_20030415.0734-R7
RM1	AFP_ENG_20030415.0734-R1-1
RM4	AFP_ENG_20030415.0734-R2-1
RM2	AFP_ENG_20030415.0734-R3-1
RM3	AFP_ENG_20030415.0734-R4-1
RM5	AFP_ENG_20030415.0734-R5-1
RM6	AFP_ENG_20030415.0734-R6-1
RM7	AFP_ENG_20030415.0734-R7-1
V1	AFP_ENG_20030415.0734-EV1
V2	AFP_ENG_20030415.0734-EV2
V4	AFP_ENG_20030415.0734-EV3
V3	AFP_ENG_20030415.0734-EV4
VM2	AFP_ENG_20030415.0734-EV2-1
VM4	AFP_ENG_20030415.0734-EV3-1
VM3	AFP_ENG_20030415.0734-EV4-1
VM1	AFP_ENG_20030415.0734-EV1-1
Q12	AFP_ENG_20030415.0734-T1
Q1	AFP_ENG_20030415.0734-T2
Q2	AFP_ENG_20030415.0734-T3
Q3	AFP_ENG_20030415.0734-T4
Q5	AFP_ENG_20030415.0734-T5
Q6	AFP_ENG_20030415.0734-T6
Q7	AFP_ENG_20030415.0734-T7
Q9	AFP_ENG_20030415.0734-T8
Q10	AFP_ENG_20030415.0734-V1
Q4	AFP_ENG_20030415.0734-T9
Q8	AFP_ENG_20030415.0734-T10
Q11	AFP_ENG_20030415.0734-T11
QM10	AFP_ENG_20030415.0734-V1-1
