CE14	AFP_ENG_20030509.0345-CE1
CE15	AFP_ENG_20030509.0345-CE2
CE13	AFP_ENG_20030509.0345-CE3
CE16	AFP_ENG_20030509.0345-CE4
CE17	AFP_ENG_20030509.0345-CE5
CE1	AFP_ENG_20030509.0345-CE6
CE18	AFP_ENG_20030509.0345-CE7
CE5	AFP_ENG_20030509.0345-CE8
CE4	AFP_ENG_20030509.0345-CE9
CE19	AFP_ENG_20030509.0345-CE10
CE20	AFP_ENG_20030509.0345-CE11
CE21	AFP_ENG_20030509.0345-CE12
CE22	AFP_ENG_20030509.0345-CE13
CE23	AFP_ENG_20030509.0345-CE14
CE24	AFP_ENG_20030509.0345-CE15
CE25	AFP_ENG_20030509.0345-CE16
CE11	AFP_ENG_20030509.0345-CE17
CE6	AFP_ENG_20030509.0345-CE18
CE7	AFP_ENG_20030509.0345-CE19
CE3	AFP_ENG_20030509.0345-CE20
CE8	AFP_ENG_20030509.0345-CE21
CE2	AFP_ENG_20030509.0345-CE22
CE9	AFP_ENG_20030509.0345-CE23
CE10	AFP_ENG_20030509.0345-CE24
CE12	AFP_ENG_20030509.0345-CE25
E13	AFP_ENG_20030509.0345-E1
E14	AFP_ENG_20030509.0345-E2
E15	AFP_ENG_20030509.0345-E3
E16	AFP_ENG_20030509.0345-E4
E17	AFP_ENG_20030509.0345-E5
E43	AFP_ENG_20030509.0345-E6
E19	AFP_ENG_20030509.0345-E7
E20	AFP_ENG_20030509.0345-E8
E21	AFP_ENG_20030509.0345-E9
E23	AFP_ENG_20030509.0345-E10
E24	AFP_ENG_20030509.0345-E11
E25	AFP_ENG_20030509.0345-E12
E27	AFP_ENG_20030509.0345-E13
E29	AFP_ENG_20030509.0345-E14
E30	AFP_ENG_20030509.0345-E15
E31	AFP_ENG_20030509.0345-E16
E32	AFP_ENG_20030509.0345-E17
E33	AFP_ENG_20030509.0345-E18
E34	AFP_ENG_20030509.0345-E19
E35	AFP_ENG_20030509.0345-E20
E36	AFP_ENG_20030509.0345-E21
E1	AFP_ENG_20030509.0345-E22
E37	AFP_ENG_20030509.0345-E23
E40	AFP_ENG_20030509.0345-E24
E41	AFP_ENG_20030509.0345-E25
E2	AFP_ENG_20030509.0345-E26
E4	AFP_ENG_20030509.0345-E27
E5	AFP_ENG_20030509.0345-E28
E7	AFP_ENG_20030509.0345-E29
E8	AFP_ENG_20030509.0345-E30
E9	AFP_ENG_20030509.0345-E31
E10	AFP_ENG_20030509.0345-E32
E12	AFP_ENG_20030509.0345-E33
EM1	AFP_ENG_20030509.0345-E22-1
EM20	AFP_ENG_20030509.0345-E1-2
EM21	AFP_ENG_20030509.0345-E2-3
EM22	AFP_ENG_20030509.0345-E30-4
EM23	AFP_ENG_20030509.0345-E30-5
EM24	AFP_ENG_20030509.0345-E31-6
EM25	AFP_ENG_20030509.0345-E31-7
EM26	AFP_ENG_20030509.0345-E3-8
EM27	AFP_ENG_20030509.0345-E4-9
EM28	AFP_ENG_20030509.0345-E33-10
EM29	AFP_ENG_20030509.0345-E33-11
EM30	AFP_ENG_20030509.0345-E30-12
EM31	AFP_ENG_20030509.0345-E28-13
EM32	AFP_ENG_20030509.0345-E5-14
EM19	AFP_ENG_20030509.0345-E6-15
EM34	AFP_ENG_20030509.0345-E22-16
EM35	AFP_ENG_20030509.0345-E5-17
EM36	AFP_ENG_20030509.0345-E5-18
EM33	AFP_ENG_20030509.0345-E7-19
EM37	AFP_ENG_20030509.0345-E28-20
EM38	AFP_ENG_20030509.0345-E28-21
EM39	AFP_ENG_20030509.0345-E8-22
EM40	AFP_ENG_20030509.0345-E9-23
EM41	AFP_ENG_20030509.0345-E10-24
EM42	AFP_ENG_20030509.0345-E11-25
EM43	AFP_ENG_20030509.0345-E12-26
EM44	AFP_ENG_20030509.0345-E13-27
EM45	AFP_ENG_20030509.0345-E14-28
EM46	AFP_ENG_20030509.0345-E15-29
EM47	AFP_ENG_20030509.0345-E30-30
EM49	AFP_ENG_20030509.0345-E30-31
EM50	AFP_ENG_20030509.0345-E16-32
EM51	AFP_ENG_20030509.0345-E17-33
EM52	AFP_ENG_20030509.0345-E18-34
EM53	AFP_ENG_20030509.0345-E30-35
EM54	AFP_ENG_20030509.0345-E30-36
EM55	AFP_ENG_20030509.0345-E30-37
EM56	AFP_ENG_20030509.0345-E19-38
EM57	AFP_ENG_20030509.0345-E20-39
EM58	AFP_ENG_20030509.0345-E28-40
EM59	AFP_ENG_20030509.0345-E28-41
EM60	AFP_ENG_20030509.0345-E21-42
EM61	AFP_ENG_20030509.0345-E23-43
EM63	AFP_ENG_20030509.0345-E24-44
EM62	AFP_ENG_20030509.0345-E25-45
EM13	AFP_ENG_20030509.0345-E25-46
EM2	AFP_ENG_20030509.0345-E26-47
EM4	AFP_ENG_20030509.0345-E27-48
EM3	AFP_ENG_20030509.0345-E28-49
EM5	AFP_ENG_20030509.0345-E29-50
EM6	AFP_ENG_20030509.0345-E30-51
EM7	AFP_ENG_20030509.0345-E31-52
EM8	AFP_ENG_20030509.0345-E32-53
EM9	AFP_ENG_20030509.0345-E28-54
EM10	AFP_ENG_20030509.0345-E28-55
EM11	AFP_ENG_20030509.0345-E28-56
EM12	AFP_ENG_20030509.0345-E28-57
EM14	AFP_ENG_20030509.0345-E28-58
EM48	AFP_ENG_20030509.0345-E30-59
EM15	AFP_ENG_20030509.0345-E33-60
EM16	AFP_ENG_20030509.0345-E28-61
EM17	AFP_ENG_20030509.0345-E33-62
EM18	AFP_ENG_20030509.0345-E28-63
R6	AFP_ENG_20030509.0345-R1
R7	AFP_ENG_20030509.0345-R2
R1	AFP_ENG_20030509.0345-R3
R2	AFP_ENG_20030509.0345-R4
R3	AFP_ENG_20030509.0345-R5
R4	AFP_ENG_20030509.0345-R6
R5	AFP_ENG_20030509.0345-R7
R8	AFP_ENG_20030509.0345-R8
R9	AFP_ENG_20030509.0345-R9
R10	AFP_ENG_20030509.0345-R10
R11	AFP_ENG_20030509.0345-R11
R13	AFP_ENG_20030509.0345-R12
R12	AFP_ENG_20030509.0345-R13
R14	AFP_ENG_20030509.0345-R14
R15	AFP_ENG_20030509.0345-R15
R16	AFP_ENG_20030509.0345-R16
RM6	AFP_ENG_20030509.0345-R1-1
RM7	AFP_ENG_20030509.0345-R2-1
RM1	AFP_ENG_20030509.0345-R3-1
RM3	AFP_ENG_20030509.0345-R4-1
RM2	AFP_ENG_20030509.0345-R5-1
RM4	AFP_ENG_20030509.0345-R2-2
RM5	AFP_ENG_20030509.0345-R7-1
RM8	AFP_ENG_20030509.0345-R8-1
RM9	AFP_ENG_20030509.0345-R9-1
RM10	AFP_ENG_20030509.0345-R10-1
RM11	AFP_ENG_20030509.0345-R11-1
RM13	AFP_ENG_20030509.0345-R12-1
RM12	AFP_ENG_20030509.0345-R13-1
RM14	AFP_ENG_20030509.0345-R14-1
RM15	AFP_ENG_20030509.0345-R15-1
RM16	AFP_ENG_20030509.0345-R16-1
V1	AFP_ENG_20030509.0345-EV1
V2	AFP_ENG_20030509.0345-EV2
V3	AFP_ENG_20030509.0345-EV3
V4	AFP_ENG_20030509.0345-EV4
VM1	AFP_ENG_20030509.0345-EV1-1
VM2	AFP_ENG_20030509.0345-EV2-1
VM3	AFP_ENG_20030509.0345-EV3-1
VM4	AFP_ENG_20030509.0345-EV4-1
VM5	AFP_ENG_20030509.0345-EV4-2
Q17	AFP_ENG_20030509.0345-T1
Q1	AFP_ENG_20030509.0345-T2
Q2	AFP_ENG_20030509.0345-T3
Q3	AFP_ENG_20030509.0345-T4
Q4	AFP_ENG_20030509.0345-T5
Q5	AFP_ENG_20030509.0345-V1
Q6	AFP_ENG_20030509.0345-V2
Q7	AFP_ENG_20030509.0345-V3
Q9	AFP_ENG_20030509.0345-T6
Q10	AFP_ENG_20030509.0345-T7
Q11	AFP_ENG_20030509.0345-T8
Q12	AFP_ENG_20030509.0345-T9
Q13	AFP_ENG_20030509.0345-T10
Q14	AFP_ENG_20030509.0345-T11
Q15	AFP_ENG_20030509.0345-T12
Q16	AFP_ENG_20030509.0345-V4
QM5	AFP_ENG_20030509.0345-V1-1
QM6	AFP_ENG_20030509.0345-V2-1
QM7	AFP_ENG_20030509.0345-V3-1
QM16	AFP_ENG_20030509.0345-V4-1
