CE15	AFP_ENG_20030601.0262-CE1
CE17	AFP_ENG_20030601.0262-CE2
CE4	AFP_ENG_20030601.0262-CE3
CE3	AFP_ENG_20030601.0262-CE4
CE19	AFP_ENG_20030601.0262-CE5
CE20	AFP_ENG_20030601.0262-CE6
CE37	AFP_ENG_20030601.0262-CE7
CE22	AFP_ENG_20030601.0262-CE8
CE18	AFP_ENG_20030601.0262-CE9
CE5	AFP_ENG_20030601.0262-CE10
CE23	AFP_ENG_20030601.0262-CE11
CE24	AFP_ENG_20030601.0262-CE12
CE25	AFP_ENG_20030601.0262-CE13
CE38	AFP_ENG_20030601.0262-CE14
CE26	AFP_ENG_20030601.0262-CE15
CE27	AFP_ENG_20030601.0262-CE16
CE28	AFP_ENG_20030601.0262-CE17
CE30	AFP_ENG_20030601.0262-CE18
CE31	AFP_ENG_20030601.0262-CE19
CE33	AFP_ENG_20030601.0262-CE20
CE1	AFP_ENG_20030601.0262-CE21
CE34	AFP_ENG_20030601.0262-CE22
CE36	AFP_ENG_20030601.0262-CE23
CE39	AFP_ENG_20030601.0262-CE24
CE40	AFP_ENG_20030601.0262-CE25
CE41	AFP_ENG_20030601.0262-CE26
CE6	AFP_ENG_20030601.0262-CE27
CE16	AFP_ENG_20030601.0262-CE28
CE29	AFP_ENG_20030601.0262-CE29
CE2	AFP_ENG_20030601.0262-CE30
CE21	AFP_ENG_20030601.0262-CE31
CE32	AFP_ENG_20030601.0262-CE32
CE35	AFP_ENG_20030601.0262-CE33
CE7	AFP_ENG_20030601.0262-CE34
CE8	AFP_ENG_20030601.0262-CE35
CE9	AFP_ENG_20030601.0262-CE36
CE10	AFP_ENG_20030601.0262-CE37
CE11	AFP_ENG_20030601.0262-CE38
CE12	AFP_ENG_20030601.0262-CE39
CE13	AFP_ENG_20030601.0262-CE40
CE14	AFP_ENG_20030601.0262-CE41
E18	AFP_ENG_20030601.0262-E1
E19	AFP_ENG_20030601.0262-E2
E20	AFP_ENG_20030601.0262-E3
E22	AFP_ENG_20030601.0262-E4
E25	AFP_ENG_20030601.0262-E5
E27	AFP_ENG_20030601.0262-E6
E30	AFP_ENG_20030601.0262-E7
E31	AFP_ENG_20030601.0262-E8
E32	AFP_ENG_20030601.0262-E9
E33	AFP_ENG_20030601.0262-E10
E34	AFP_ENG_20030601.0262-E11
E1	AFP_ENG_20030601.0262-E12
E35	AFP_ENG_20030601.0262-E13
E36	AFP_ENG_20030601.0262-E14
E74	AFP_ENG_20030601.0262-E15
E38	AFP_ENG_20030601.0262-E16
E39	AFP_ENG_20030601.0262-E17
E40	AFP_ENG_20030601.0262-E18
E75	AFP_ENG_20030601.0262-E19
E43	AFP_ENG_20030601.0262-E20
E44	AFP_ENG_20030601.0262-E21
E45	AFP_ENG_20030601.0262-E22
E46	AFP_ENG_20030601.0262-E23
E48	AFP_ENG_20030601.0262-E24
E49	AFP_ENG_20030601.0262-E25
E50	AFP_ENG_20030601.0262-E26
E52	AFP_ENG_20030601.0262-E27
E53	AFP_ENG_20030601.0262-E28
E54	AFP_ENG_20030601.0262-E29
E55	AFP_ENG_20030601.0262-E30
E56	AFP_ENG_20030601.0262-E31
E57	AFP_ENG_20030601.0262-E32
E59	AFP_ENG_20030601.0262-E33
E60	AFP_ENG_20030601.0262-E34
E62	AFP_ENG_20030601.0262-E35
E63	AFP_ENG_20030601.0262-E36
E65	AFP_ENG_20030601.0262-E37
E66	AFP_ENG_20030601.0262-E38
E67	AFP_ENG_20030601.0262-E39
E69	AFP_ENG_20030601.0262-E40
E71	AFP_ENG_20030601.0262-E41
