CE9	APW_ENG_20030411.0304-CE1
CE1	APW_ENG_20030411.0304-CE2
CE11	APW_ENG_20030411.0304-CE3
CE12	APW_ENG_20030411.0304-CE4
CE7	APW_ENG_20030411.0304-CE5
CE13	APW_ENG_20030411.0304-CE6
CE10	APW_ENG_20030411.0304-CE7
CE5	APW_ENG_20030411.0304-CE8
CE6	APW_ENG_20030411.0304-CE9
CE3	APW_ENG_20030411.0304-CE10
CE2	APW_ENG_20030411.0304-CE11
CE4	APW_ENG_20030411.0304-CE12
CE14	APW_ENG_20030411.0304-CE13
CE8	APW_ENG_20030411.0304-CE14
E14	APW_ENG_20030411.0304-E1
E16	APW_ENG_20030411.0304-E2
E29	APW_ENG_20030411.0304-E3
E17	APW_ENG_20030411.0304-E4
E18	APW_ENG_20030411.0304-E5
E20	APW_ENG_20030411.0304-E6
E21	APW_ENG_20030411.0304-E7
E24	APW_ENG_20030411.0304-E8
E1	APW_ENG_20030411.0304-E9
E25	APW_ENG_20030411.0304-E10
E2	APW_ENG_20030411.0304-E11
E3	APW_ENG_20030411.0304-E12
E4	APW_ENG_20030411.0304-E13
E5	APW_ENG_20030411.0304-E14
E6	APW_ENG_20030411.0304-E15
E7	APW_ENG_20030411.0304-E16
E9	APW_ENG_20030411.0304-E17
E26	APW_ENG_20030411.0304-E18
E11	APW_ENG_20030411.0304-E19
E27	APW_ENG_20030411.0304-E20
E13	APW_ENG_20030411.0304-E21
EM4	APW_ENG_20030411.0304-E9-1
EM20	APW_ENG_20030411.0304-E9-2
EM21	APW_ENG_20030411.0304-E9-3
EM22	APW_ENG_20030411.0304-E11-4
EM44	APW_ENG_20030411.0304-E11-5
EM16	APW_ENG_20030411.0304-E3-6
EM25	APW_ENG_20030411.0304-E9-7
EM26	APW_ENG_20030411.0304-E11-8
EM27	APW_ENG_20030411.0304-E19-9
EM12	APW_ENG_20030411.0304-E19-10
EM28	APW_ENG_20030411.0304-E2-11
EM8	APW_ENG_20030411.0304-E5-12
EM30	APW_ENG_20030411.0304-E4-13
EM31	APW_ENG_20030411.0304-E4-14
EM32	APW_ENG_20030411.0304-E19-15
EM33	APW_ENG_20030411.0304-E5-16
EM34	APW_ENG_20030411.0304-E6-17
EM35	APW_ENG_20030411.0304-E5-18
EM36	APW_ENG_20030411.0304-E7-19
EM37	APW_ENG_20030411.0304-E7-20
EM38	APW_ENG_20030411.0304-E5-21
EM39	APW_ENG_20030411.0304-E11-22
EM40	APW_ENG_20030411.0304-E19-23
EM43	APW_ENG_20030411.0304-E15-24
