CE32	AFP_ENG_20030630.0271-CE1
CE15	AFP_ENG_20030630.0271-CE2
CE16	AFP_ENG_20030630.0271-CE3
CE4	AFP_ENG_20030630.0271-CE4
CE5	AFP_ENG_20030630.0271-CE5
CE10	AFP_ENG_20030630.0271-CE6
CE17	AFP_ENG_20030630.0271-CE7
CE18	AFP_ENG_20030630.0271-CE8
CE19	AFP_ENG_20030630.0271-CE9
CE45	AFP_ENG_20030630.0271-CE10
CE21	AFP_ENG_20030630.0271-CE11
CE3	AFP_ENG_20030630.0271-CE12
CE22	AFP_ENG_20030630.0271-CE13
CE23	AFP_ENG_20030630.0271-CE14
CE24	AFP_ENG_20030630.0271-CE15
CE27	AFP_ENG_20030630.0271-CE16
CE26	AFP_ENG_20030630.0271-CE17
CE28	AFP_ENG_20030630.0271-CE18
CE29	AFP_ENG_20030630.0271-CE19
CE30	AFP_ENG_20030630.0271-CE20
CE7	AFP_ENG_20030630.0271-CE21
CE33	AFP_ENG_20030630.0271-CE22
CE34	AFP_ENG_20030630.0271-CE23
CE35	AFP_ENG_20030630.0271-CE24
CE36	AFP_ENG_20030630.0271-CE25
CE37	AFP_ENG_20030630.0271-CE26
CE38	AFP_ENG_20030630.0271-CE27
CE39	AFP_ENG_20030630.0271-CE28
CE40	AFP_ENG_20030630.0271-CE29
CE2	AFP_ENG_20030630.0271-CE30
CE41	AFP_ENG_20030630.0271-CE31
CE42	AFP_ENG_20030630.0271-CE32
CE43	AFP_ENG_20030630.0271-CE33
CE46	AFP_ENG_20030630.0271-CE34
CE47	AFP_ENG_20030630.0271-CE35
CE48	AFP_ENG_20030630.0271-CE36
CE49	AFP_ENG_20030630.0271-CE37
CE50	AFP_ENG_20030630.0271-CE38
CE51	AFP_ENG_20030630.0271-CE39
CE52	AFP_ENG_20030630.0271-CE40
CE1	AFP_ENG_20030630.0271-CE41
CE9	AFP_ENG_20030630.0271-CE42
CE20	AFP_ENG_20030630.0271-CE43
CE53	AFP_ENG_20030630.0271-CE44
CE8	AFP_ENG_20030630.0271-CE45
CE25	AFP_ENG_20030630.0271-CE46
CE31	AFP_ENG_20030630.0271-CE47
CE11	AFP_ENG_20030630.0271-CE48
CE12	AFP_ENG_20030630.0271-CE49
CE13	AFP_ENG_20030630.0271-CE50
CE14	AFP_ENG_20030630.0271-CE51
CE6	AFP_ENG_20030630.0271-CE52
E117	AFP_ENG_20030630.0271-E1
E16	AFP_ENG_20030630.0271-E2
E17	AFP_ENG_20030630.0271-E3
E19	AFP_ENG_20030630.0271-E4
E21	AFP_ENG_20030630.0271-E5
E22	AFP_ENG_20030630.0271-E6
E23	AFP_ENG_20030630.0271-E7
E24	AFP_ENG_20030630.0271-E8
