CE10	AFP_ENG_20030429.0007-CE1
CE11	AFP_ENG_20030429.0007-CE2
CE12	AFP_ENG_20030429.0007-CE3
CE13	AFP_ENG_20030429.0007-CE4
CE15	AFP_ENG_20030429.0007-CE5
CE14	AFP_ENG_20030429.0007-CE6
CE1	AFP_ENG_20030429.0007-CE7
CE2	AFP_ENG_20030429.0007-CE8
CE4	AFP_ENG_20030429.0007-CE9
CE5	AFP_ENG_20030429.0007-CE10
CE6	AFP_ENG_20030429.0007-CE11
CE7	AFP_ENG_20030429.0007-CE12
CE3	AFP_ENG_20030429.0007-CE13
CE8	AFP_ENG_20030429.0007-CE14
CE9	AFP_ENG_20030429.0007-CE15
E18	AFP_ENG_20030429.0007-E1
E20	AFP_ENG_20030429.0007-E2
E21	AFP_ENG_20030429.0007-E3
E22	AFP_ENG_20030429.0007-E4
E23	AFP_ENG_20030429.0007-E5
E29	AFP_ENG_20030429.0007-E6
E1	AFP_ENG_20030429.0007-E7
E37	AFP_ENG_20030429.0007-E8
E39	AFP_ENG_20030429.0007-E9
E40	AFP_ENG_20030429.0007-E10
E41	AFP_ENG_20030429.0007-E11
E42	AFP_ENG_20030429.0007-E12
E43	AFP_ENG_20030429.0007-E13
E44	AFP_ENG_20030429.0007-E14
E2	AFP_ENG_20030429.0007-E15
E3	AFP_ENG_20030429.0007-E16
E6	AFP_ENG_20030429.0007-E17
E7	AFP_ENG_20030429.0007-E18
E8	AFP_ENG_20030429.0007-E19
E9	AFP_ENG_20030429.0007-E20
E30	AFP_ENG_20030429.0007-E21
E11	AFP_ENG_20030429.0007-E22
E12	AFP_ENG_20030429.0007-E23
E14	AFP_ENG_20030429.0007-E24
EM1	AFP_ENG_20030429.0007-E7-1
EM19	AFP_ENG_20030429.0007-E22-2
EM20	AFP_ENG_20030429.0007-E16-3
EM21	AFP_ENG_20030429.0007-E17-4
EM22	AFP_ENG_20030429.0007-E18-5
EM24	AFP_ENG_20030429.0007-E1-6
EM26	AFP_ENG_20030429.0007-E18-7
EM27	AFP_ENG_20030429.0007-E2-8
EM28	AFP_ENG_20030429.0007-E3-9
EM29	AFP_ENG_20030429.0007-E4-10
EM30	AFP_ENG_20030429.0007-E17-11
EM31	AFP_ENG_20030429.0007-E16-12
EM33	AFP_ENG_20030429.0007-E5-13
EM35	AFP_ENG_20030429.0007-E6-14
EM36	AFP_ENG_20030429.0007-E5-15
EM37	AFP_ENG_20030429.0007-E5-16
EM39	AFP_ENG_20030429.0007-E16-17
EM11	AFP_ENG_20030429.0007-E20-18
EM38	AFP_ENG_20030429.0007-E8-19
EM17	AFP_ENG_20030429.0007-E9-20
EM23	AFP_ENG_20030429.0007-E10-21
EM25	AFP_ENG_20030429.0007-E11-22
EM12	AFP_ENG_20030429.0007-E12-23
EM34	AFP_ENG_20030429.0007-E13-24
EM15	AFP_ENG_20030429.0007-E24-25
EM18	AFP_ENG_20030429.0007-E14-26
EM32	AFP_ENG_20030429.0007-E5-27
EM2	AFP_ENG_20030429.0007-E15-28
EM3	AFP_ENG_20030429.0007-E16-29
EM5	AFP_ENG_20030429.0007-E16-30
EM6	AFP_ENG_20030429.0007-E17-31
EM7	AFP_ENG_20030429.0007-E18-32
EM8	AFP_ENG_20030429.0007-E19-33
EM9	AFP_ENG_20030429.0007-E16-34
EM10	AFP_ENG_20030429.0007-E16-35
EM4	AFP_ENG_20030429.0007-E21-36
EM13	AFP_ENG_20030429.0007-E22-37
EM14	AFP_ENG_20030429.0007-E23-38
EM16	AFP_ENG_20030429.0007-E24-39
R2	AFP_ENG_20030429.0007-R1
R1	AFP_ENG_20030429.0007-R2
R2	AFP_ENG_20030429.0007-R3
R3	AFP_ENG_20030429.0007-R4
R6	AFP_ENG_20030429.0007-R5
R4	AFP_ENG_20030429.0007-R6
R5	AFP_ENG_20030429.0007-R7
RM1	AFP_ENG_20030429.0007-R2-1
RM2	AFP_ENG_20030429.0007-R3-1
RM3	AFP_ENG_20030429.0007-R4-1
RM6	AFP_ENG_20030429.0007-R1-1
RM7	AFP_ENG_20030429.0007-R5-1
RM4	AFP_ENG_20030429.0007-R6-1
RM5	AFP_ENG_20030429.0007-R7-1
V1	AFP_ENG_20030429.0007-EV1
V2	AFP_ENG_20030429.0007-EV2
V3	AFP_ENG_20030429.0007-EV3
V4	AFP_ENG_20030429.0007-EV4
V5	AFP_ENG_20030429.0007-EV5
V6	AFP_ENG_20030429.0007-EV6
VM1	AFP_ENG_20030429.0007-EV1-1
VM2	AFP_ENG_20030429.0007-EV2-1
VM3	AFP_ENG_20030429.0007-EV3-1
VM4	AFP_ENG_20030429.0007-EV4-1
VM5	AFP_ENG_20030429.0007-EV1-2
VM6	AFP_ENG_20030429.0007-EV5-1
VM7	AFP_ENG_20030429.0007-EV5-2
VM8	AFP_ENG_20030429.0007-EV2-2
VM9	AFP_ENG_20030429.0007-EV6-1
Q2	AFP_ENG_20030429.0007-T1
Q3	AFP_ENG_20030429.0007-T2
Q4	AFP_ENG_20030429.0007-T3
Q5	AFP_ENG_20030429.0007-T4
Q6	AFP_ENG_20030429.0007-T5
Q7	AFP_ENG_20030429.0007-T6
Q8	AFP_ENG_20030429.0007-T7
Q9	AFP_ENG_20030429.0007-T8
Q10	AFP_ENG_20030429.0007-T9
Q1	AFP_ENG_20030429.0007-T10
