CE19	APW_ENG_20030508.0772-CE1
CE20	APW_ENG_20030508.0772-CE2
CE22	APW_ENG_20030508.0772-CE3
CE1	APW_ENG_20030508.0772-CE4
CE23	APW_ENG_20030508.0772-CE5
CE25	APW_ENG_20030508.0772-CE6
CE26	APW_ENG_20030508.0772-CE7
CE28	APW_ENG_20030508.0772-CE8
CE29	APW_ENG_20030508.0772-CE9
CE30	APW_ENG_20030508.0772-CE10
CE3	APW_ENG_20030508.0772-CE11
CE32	APW_ENG_20030508.0772-CE12
CE4	APW_ENG_20030508.0772-CE13
CE33	APW_ENG_20030508.0772-CE14
CE34	APW_ENG_20030508.0772-CE15
CE35	APW_ENG_20030508.0772-CE16
CE36	APW_ENG_20030508.0772-CE17
CE37	APW_ENG_20030508.0772-CE18
CE38	APW_ENG_20030508.0772-CE19
CE39	APW_ENG_20030508.0772-CE20
CE40	APW_ENG_20030508.0772-CE21
CE41	APW_ENG_20030508.0772-CE22
CE42	APW_ENG_20030508.0772-CE23
CE10	APW_ENG_20030508.0772-CE24
CE5	APW_ENG_20030508.0772-CE25
CE27	APW_ENG_20030508.0772-CE26
CE31	APW_ENG_20030508.0772-CE27
CE12	APW_ENG_20030508.0772-CE28
CE21	APW_ENG_20030508.0772-CE29
CE17	APW_ENG_20030508.0772-CE30
CE2	APW_ENG_20030508.0772-CE31
CE6	APW_ENG_20030508.0772-CE32
CE7	APW_ENG_20030508.0772-CE33
CE8	APW_ENG_20030508.0772-CE34
CE9	APW_ENG_20030508.0772-CE35
CE11	APW_ENG_20030508.0772-CE36
CE24	APW_ENG_20030508.0772-CE37
CE13	APW_ENG_20030508.0772-CE38
CE14	APW_ENG_20030508.0772-CE39
CE15	APW_ENG_20030508.0772-CE40
CE16	APW_ENG_20030508.0772-CE41
CE18	APW_ENG_20030508.0772-CE42
E14	APW_ENG_20030508.0772-E1
E15	APW_ENG_20030508.0772-E2
E16	APW_ENG_20030508.0772-E3
E59	APW_ENG_20030508.0772-E4
E19	APW_ENG_20030508.0772-E5
E22	APW_ENG_20030508.0772-E6
E24	APW_ENG_20030508.0772-E7
E25	APW_ENG_20030508.0772-E8
