CE14	AFP_ENG_20030430.0075-CE1
CE15	AFP_ENG_20030430.0075-CE2
CE17	AFP_ENG_20030430.0075-CE3
CE18	AFP_ENG_20030430.0075-CE4
CE19	AFP_ENG_20030430.0075-CE5
CE1	AFP_ENG_20030430.0075-CE6
CE3	AFP_ENG_20030430.0075-CE7
CE20	AFP_ENG_20030430.0075-CE8
CE21	AFP_ENG_20030430.0075-CE9
CE22	AFP_ENG_20030430.0075-CE10
CE2	AFP_ENG_20030430.0075-CE11
CE24	AFP_ENG_20030430.0075-CE12
CE25	AFP_ENG_20030430.0075-CE13
CE26	AFP_ENG_20030430.0075-CE14
CE27	AFP_ENG_20030430.0075-CE15
CE28	AFP_ENG_20030430.0075-CE16
CE29	AFP_ENG_20030430.0075-CE17
CE30	AFP_ENG_20030430.0075-CE18
CE5	AFP_ENG_20030430.0075-CE19
CE31	AFP_ENG_20030430.0075-CE20
CE16	AFP_ENG_20030430.0075-CE21
CE32	AFP_ENG_20030430.0075-CE22
CE33	AFP_ENG_20030430.0075-CE23
CE34	AFP_ENG_20030430.0075-CE24
CE35	AFP_ENG_20030430.0075-CE25
CE36	AFP_ENG_20030430.0075-CE26
CE4	AFP_ENG_20030430.0075-CE27
CE23	AFP_ENG_20030430.0075-CE28
CE6	AFP_ENG_20030430.0075-CE29
CE7	AFP_ENG_20030430.0075-CE30
CE8	AFP_ENG_20030430.0075-CE31
CE9	AFP_ENG_20030430.0075-CE32
CE10	AFP_ENG_20030430.0075-CE33
CE11	AFP_ENG_20030430.0075-CE34
CE12	AFP_ENG_20030430.0075-CE35
CE13	AFP_ENG_20030430.0075-CE36
E15	AFP_ENG_20030430.0075-E1
E16	AFP_ENG_20030430.0075-E2
E17	AFP_ENG_20030430.0075-E3
E18	AFP_ENG_20030430.0075-E4
E19	AFP_ENG_20030430.0075-E5
E21	AFP_ENG_20030430.0075-E6
E22	AFP_ENG_20030430.0075-E7
E23	AFP_ENG_20030430.0075-E8
E25	AFP_ENG_20030430.0075-E9
E26	AFP_ENG_20030430.0075-E10
E27	AFP_ENG_20030430.0075-E11
E28	AFP_ENG_20030430.0075-E12
E29	AFP_ENG_20030430.0075-E13
E30	AFP_ENG_20030430.0075-E14
E31	AFP_ENG_20030430.0075-E15
E1	AFP_ENG_20030430.0075-E16
E33	AFP_ENG_20030430.0075-E17
E34	AFP_ENG_20030430.0075-E18
E35	AFP_ENG_20030430.0075-E19
E36	AFP_ENG_20030430.0075-E20
E37	AFP_ENG_20030430.0075-E21
E38	AFP_ENG_20030430.0075-E22
E39	AFP_ENG_20030430.0075-E23
E40	AFP_ENG_20030430.0075-E24
E41	AFP_ENG_20030430.0075-E25
E42	AFP_ENG_20030430.0075-E26
E43	AFP_ENG_20030430.0075-E27
E44	AFP_ENG_20030430.0075-E28
E45	AFP_ENG_20030430.0075-E29
E46	AFP_ENG_20030430.0075-E30
E47	AFP_ENG_20030430.0075-E31
E48	AFP_ENG_20030430.0075-E32
E50	AFP_ENG_20030430.0075-E33
E58	AFP_ENG_20030430.0075-E34
E53	AFP_ENG_20030430.0075-E35
E55	AFP_ENG_20030430.0075-E36
E59	AFP_ENG_20030430.0075-E37
E2	AFP_ENG_20030430.0075-E38
E60	AFP_ENG_20030430.0075-E39
E3	AFP_ENG_20030430.0075-E40
E4	AFP_ENG_20030430.0075-E41
E5	AFP_ENG_20030430.0075-E42
E6	AFP_ENG_20030430.0075-E43
E7	AFP_ENG_20030430.0075-E44
E8	AFP_ENG_20030430.0075-E45
E9	AFP_ENG_20030430.0075-E46
E10	AFP_ENG_20030430.0075-E47
E11	AFP_ENG_20030430.0075-E48
E12	AFP_ENG_20030430.0075-E49
