CE10	CBS20001205.1000.0150-CE1
CE11	CBS20001205.1000.0150-CE2
CE12	CBS20001205.1000.0150-CE3
CE13	CBS20001205.1000.0150-CE4
CE14	CBS20001205.1000.0150-CE5
CE15	CBS20001205.1000.0150-CE6
CE16	CBS20001205.1000.0150-CE7
CE17	CBS20001205.1000.0150-CE8
CE1	CBS20001205.1000.0150-CE9
CE2	CBS20001205.1000.0150-CE10
CE3	CBS20001205.1000.0150-CE11
CE4	CBS20001205.1000.0150-CE12
CE5	CBS20001205.1000.0150-CE13
CE6	CBS20001205.1000.0150-CE14
CE7	CBS20001205.1000.0150-CE15
CE8	CBS20001205.1000.0150-CE16
CE9	CBS20001205.1000.0150-CE17
E11	CBS20001205.1000.0150-E1
E12	CBS20001205.1000.0150-E2
E13	CBS20001205.1000.0150-E3
E14	CBS20001205.1000.0150-E4
E15	CBS20001205.1000.0150-E5
E16	CBS20001205.1000.0150-E6
E17	CBS20001205.1000.0150-E7
E18	CBS20001205.1000.0150-E8
E1	CBS20001205.1000.0150-E9
E19	CBS20001205.1000.0150-E10
E2	CBS20001205.1000.0150-E11
E3	CBS20001205.1000.0150-E12
E4	CBS20001205.1000.0150-E13
E5	CBS20001205.1000.0150-E14
E6	CBS20001205.1000.0150-E15
E7	CBS20001205.1000.0150-E16
E8	CBS20001205.1000.0150-E17
E9	CBS20001205.1000.0150-E18
E10	CBS20001205.1000.0150-E19
EM1	CBS20001205.1000.0150-E9-1
EM21	CBS20001205.1000.0150-E13-2
EM22	CBS20001205.1000.0150-E12-3
EM23	CBS20001205.1000.0150-E11-4
EM24	CBS20001205.1000.0150-E2-5
EM25	CBS20001205.1000.0150-E11-6
EM26	CBS20001205.1000.0150-E3-7
EM27	CBS20001205.1000.0150-E12-8
EM28	CBS20001205.1000.0150-E11-9
EM29	CBS20001205.1000.0150-E4-10
EM30	CBS20001205.1000.0150-E11-11
EM31	CBS20001205.1000.0150-E15-12
EM32	CBS20001205.1000.0150-E5-13
EM33	CBS20001205.1000.0150-E11-14
EM34	CBS20001205.1000.0150-E15-15
EM35	CBS20001205.1000.0150-E17-16
EM36	CBS20001205.1000.0150-E11-17
EM37	CBS20001205.1000.0150-E6-18
EM38	CBS20001205.1000.0150-E7-19
EM39	CBS20001205.1000.0150-E7-20
EM40	CBS20001205.1000.0150-E8-21
EM41	CBS20001205.1000.0150-E10-22
EM2	CBS20001205.1000.0150-E11-23
EM3	CBS20001205.1000.0150-E9-24
EM4	CBS20001205.1000.0150-E11-25
EM5	CBS20001205.1000.0150-E12-26
EM6	CBS20001205.1000.0150-E11-27
EM7	CBS20001205.1000.0150-E13-28
EM8	CBS20001205.1000.0150-E14-29
EM9	CBS20001205.1000.0150-E11-30
EM10	CBS20001205.1000.0150-E15-31
EM11	CBS20001205.1000.0150-E15-32
EM12	CBS20001205.1000.0150-E16-33
EM13	CBS20001205.1000.0150-E17-34
EM14	CBS20001205.1000.0150-E17-35
EM15	CBS20001205.1000.0150-E17-36
EM16	CBS20001205.1000.0150-E18-37
EM17	CBS20001205.1000.0150-E9-38
EM18	CBS20001205.1000.0150-E11-39
EM19	CBS20001205.1000.0150-E19-40
EM20	CBS20001205.1000.0150-E1-41
R1	CBS20001205.1000.0150-R1
R2	CBS20001205.1000.0150-R2
R3	CBS20001205.1000.0150-R3
R4	CBS20001205.1000.0150-R4
R5	CBS20001205.1000.0150-R5
R6	CBS20001205.1000.0150-R6
R7	CBS20001205.1000.0150-R7
R8	CBS20001205.1000.0150-R8
R9	CBS20001205.1000.0150-R9
R10	CBS20001205.1000.0150-R10
R11	CBS20001205.1000.0150-R11
R12	CBS20001205.1000.0150-R12
R13	CBS20001205.1000.0150-R13
R14	CBS20001205.1000.0150-R14
RM1	CBS20001205.1000.0150-R1-1
RM2	CBS20001205.1000.0150-R2-1
RM4	CBS20001205.1000.0150-R4-1
RM5	CBS20001205.1000.0150-R2-2
RM6	CBS20001205.1000.0150-R1-2
RM7	CBS20001205.1000.0150-R7-1
RM8	CBS20001205.1000.0150-R8-1
RM9	CBS20001205.1000.0150-R9-1
RM10	CBS20001205.1000.0150-R10-1
RM11	CBS20001205.1000.0150-R11-1
RM12	CBS20001205.1000.0150-R12-1
RM13	CBS20001205.1000.0150-R13-1
RM3	CBS20001205.1000.0150-R11-2
Q1	CBS20001205.1000.0150-T1
Q2	CBS20001205.1000.0150-T2
Q3	CBS20001205.1000.0150-T3
Q4	CBS20001205.1000.0150-T4
Q5	CBS20001205.1000.0150-T5
Q6	CBS20001205.1000.0150-T6
Q7	CBS20001205.1000.0150-T7
