CE11	CTV20001003.1330.0000-CE1
CE12	CTV20001003.1330.0000-CE2
CE13	CTV20001003.1330.0000-CE3
CE14	CTV20001003.1330.0000-CE4
CE1	CTV20001003.1330.0000-CE5
CE2	CTV20001003.1330.0000-CE6
CE3	CTV20001003.1330.0000-CE7
CE4	CTV20001003.1330.0000-CE8
CE5	CTV20001003.1330.0000-CE9
CE6	CTV20001003.1330.0000-CE10
CE7	CTV20001003.1330.0000-CE11
CE8	CTV20001003.1330.0000-CE12
CE9	CTV20001003.1330.0000-CE13
CE10	CTV20001003.1330.0000-CE14
E11	CTV20001003.1330.0000-E1
E12	CTV20001003.1330.0000-E2
E13	CTV20001003.1330.0000-E3
E14	CTV20001003.1330.0000-E4
E1	CTV20001003.1330.0000-E5
E2	CTV20001003.1330.0000-E6
E3	CTV20001003.1330.0000-E7
E4	CTV20001003.1330.0000-E8
E5	CTV20001003.1330.0000-E9
E6	CTV20001003.1330.0000-E10
E7	CTV20001003.1330.0000-E11
E8	CTV20001003.1330.0000-E12
E9	CTV20001003.1330.0000-E13
E10	CTV20001003.1330.0000-E14
EM1	CTV20001003.1330.0000-E5-1
EM19	CTV20001003.1330.0000-E1-2
EM20	CTV20001003.1330.0000-E7-3
EM21	CTV20001003.1330.0000-E2-4
EM22	CTV20001003.1330.0000-E3-5
EM23	CTV20001003.1330.0000-E4-6
EM2	CTV20001003.1330.0000-E5-7
EM3	CTV20001003.1330.0000-E6-8
EM4	CTV20001003.1330.0000-E7-9
EM5	CTV20001003.1330.0000-E7-10
EM6	CTV20001003.1330.0000-E7-11
EM7	CTV20001003.1330.0000-E8-12
EM8	CTV20001003.1330.0000-E9-13
EM9	CTV20001003.1330.0000-E7-14
EM10	CTV20001003.1330.0000-E10-15
EM11	CTV20001003.1330.0000-E7-16
EM12	CTV20001003.1330.0000-E11-17
EM13	CTV20001003.1330.0000-E7-18
EM15	CTV20001003.1330.0000-E12-19
EM16	CTV20001003.1330.0000-E13-20
EM17	CTV20001003.1330.0000-E14-21
EM18	CTV20001003.1330.0000-E7-22
R1	CTV20001003.1330.0000-R1
R2	CTV20001003.1330.0000-R2
R3	CTV20001003.1330.0000-R3
R4	CTV20001003.1330.0000-R4
RM1	CTV20001003.1330.0000-R1-1
RM2	CTV20001003.1330.0000-R2-1
RM3	CTV20001003.1330.0000-R3-1
RM4	CTV20001003.1330.0000-R4-1
V1	CTV20001003.1330.0000-EV1
V2	CTV20001003.1330.0000-EV2
V3	CTV20001003.1330.0000-EV3
V4	CTV20001003.1330.0000-EV4
VM1	CTV20001003.1330.0000-EV1-1
VM2	CTV20001003.1330.0000-EV2-1
VM3	CTV20001003.1330.0000-EV3-1
VM4	CTV20001003.1330.0000-EV4-1
Q1	CTV20001003.1330.0000-T1
Q2	CTV20001003.1330.0000-T2
Q3	CTV20001003.1330.0000-T3
