CE12	CTS20001127.1300.1328-CE1
CE13	CTS20001127.1300.1328-CE2
CE14	CTS20001127.1300.1328-CE3
CE15	CTS20001127.1300.1328-CE4
CE16	CTS20001127.1300.1328-CE5
CE17	CTS20001127.1300.1328-CE6
CE1	CTS20001127.1300.1328-CE7
CE2	CTS20001127.1300.1328-CE8
CE3	CTS20001127.1300.1328-CE9
CE4	CTS20001127.1300.1328-CE10
CE5	CTS20001127.1300.1328-CE11
CE6	CTS20001127.1300.1328-CE12
CE7	CTS20001127.1300.1328-CE13
CE8	CTS20001127.1300.1328-CE14
CE9	CTS20001127.1300.1328-CE15
CE10	CTS20001127.1300.1328-CE16
E13	CTS20001127.1300.1328-E1
E14	CTS20001127.1300.1328-E2
E15	CTS20001127.1300.1328-E3
E16	CTS20001127.1300.1328-E4
E17	CTS20001127.1300.1328-E5
E19	CTS20001127.1300.1328-E6
E1	CTS20001127.1300.1328-E7
E2	CTS20001127.1300.1328-E8
E3	CTS20001127.1300.1328-E9
E4	CTS20001127.1300.1328-E10
E5	CTS20001127.1300.1328-E11
E6	CTS20001127.1300.1328-E12
E7	CTS20001127.1300.1328-E13
E8	CTS20001127.1300.1328-E14
E9	CTS20001127.1300.1328-E15
E10	CTS20001127.1300.1328-E16
E11	CTS20001127.1300.1328-E17
EM1	CTS20001127.1300.1328-E7-1
EM18	CTS20001127.1300.1328-E15-2
EM19	CTS20001127.1300.1328-E1-3
EM20	CTS20001127.1300.1328-E11-4
EM21	CTS20001127.1300.1328-E12-5
EM22	CTS20001127.1300.1328-E2-6
EM23	CTS20001127.1300.1328-E3-7
EM24	CTS20001127.1300.1328-E4-8
EM25	CTS20001127.1300.1328-E5-9
EM16	CTS20001127.1300.1328-E6-10
EM26	CTS20001127.1300.1328-E10-11
EM27	CTS20001127.1300.1328-E2-12
EM28	CTS20001127.1300.1328-E10-13
EM2	CTS20001127.1300.1328-E8-14
EM3	CTS20001127.1300.1328-E9-15
EM4	CTS20001127.1300.1328-E10-16
EM5	CTS20001127.1300.1328-E11-17
EM6	CTS20001127.1300.1328-E12-18
EM7	CTS20001127.1300.1328-E13-19
EM8	CTS20001127.1300.1328-E14-20
EM9	CTS20001127.1300.1328-E13-21
EM10	CTS20001127.1300.1328-E15-22
EM11	CTS20001127.1300.1328-E15-23
EM12	CTS20001127.1300.1328-E10-24
EM13	CTS20001127.1300.1328-E10-25
EM14	CTS20001127.1300.1328-E16-26
EM15	CTS20001127.1300.1328-E17-27
EM17	CTS20001127.1300.1328-E13-28
R2	CTS20001127.1300.1328-R1
R3	CTS20001127.1300.1328-R2
R4	CTS20001127.1300.1328-R3
R1	CTS20001127.1300.1328-R4
RM1	CTS20001127.1300.1328-R1-1
RM2	CTS20001127.1300.1328-R2-1
RM3	CTS20001127.1300.1328-R2-2
Q2	CTS20001127.1300.1328-T1
Q3	CTS20001127.1300.1328-T2
Q4	CTS20001127.1300.1328-T3
Q1	CTS20001127.1300.1328-T4
