CE13	CTS20001213.1300.0281-CE1
CE14	CTS20001213.1300.0281-CE2
CE16	CTS20001213.1300.0281-CE3
CE17	CTS20001213.1300.0281-CE4
CE18	CTS20001213.1300.0281-CE5
CE19	CTS20001213.1300.0281-CE6
CE20	CTS20001213.1300.0281-CE7
CE21	CTS20001213.1300.0281-CE8
CE22	CTS20001213.1300.0281-CE9
CE23	CTS20001213.1300.0281-CE10
CE24	CTS20001213.1300.0281-CE11
CE25	CTS20001213.1300.0281-CE12
CE26	CTS20001213.1300.0281-CE13
CE27	CTS20001213.1300.0281-CE14
CE28	CTS20001213.1300.0281-CE15
CE30	CTS20001213.1300.0281-CE16
CE31	CTS20001213.1300.0281-CE17
CE32	CTS20001213.1300.0281-CE18
CE1	CTS20001213.1300.0281-CE19
CE2	CTS20001213.1300.0281-CE20
CE3	CTS20001213.1300.0281-CE21
CE5	CTS20001213.1300.0281-CE22
CE6	CTS20001213.1300.0281-CE23
CE7	CTS20001213.1300.0281-CE24
CE9	CTS20001213.1300.0281-CE25
CE10	CTS20001213.1300.0281-CE26
CE11	CTS20001213.1300.0281-CE27
CE12	CTS20001213.1300.0281-CE28
E13	CTS20001213.1300.0281-E1
E14	CTS20001213.1300.0281-E2
E16	CTS20001213.1300.0281-E3
E17	CTS20001213.1300.0281-E4
E19	CTS20001213.1300.0281-E5
E20	CTS20001213.1300.0281-E6
E21	CTS20001213.1300.0281-E7
E22	CTS20001213.1300.0281-E8
E23	CTS20001213.1300.0281-E9
E24	CTS20001213.1300.0281-E10
E25	CTS20001213.1300.0281-E11
E26	CTS20001213.1300.0281-E12
E27	CTS20001213.1300.0281-E13
E28	CTS20001213.1300.0281-E14
E29	CTS20001213.1300.0281-E15
E1	CTS20001213.1300.0281-E16
E31	CTS20001213.1300.0281-E17
E32	CTS20001213.1300.0281-E18
E33	CTS20001213.1300.0281-E19
E2	CTS20001213.1300.0281-E20
E3	CTS20001213.1300.0281-E21
E5	CTS20001213.1300.0281-E22
E6	CTS20001213.1300.0281-E23
E7	CTS20001213.1300.0281-E24
E9	CTS20001213.1300.0281-E25
E10	CTS20001213.1300.0281-E26
E11	CTS20001213.1300.0281-E27
E12	CTS20001213.1300.0281-E28
EM1	CTS20001213.1300.0281-E16-1
EM20	CTS20001213.1300.0281-E20-2
EM21	CTS20001213.1300.0281-E20-3
EM22	CTS20001213.1300.0281-E25-4
EM23	CTS20001213.1300.0281-E1-5
EM24	CTS20001213.1300.0281-E2-6
EM25	CTS20001213.1300.0281-E20-7
