CE10	CBS20001103.1000.0823-CE1
CE11	CBS20001103.1000.0823-CE2
CE12	CBS20001103.1000.0823-CE3
CE13	CBS20001103.1000.0823-CE4
CE14	CBS20001103.1000.0823-CE5
CE15	CBS20001103.1000.0823-CE6
CE16	CBS20001103.1000.0823-CE7
CE1	CBS20001103.1000.0823-CE8
CE2	CBS20001103.1000.0823-CE9
CE3	CBS20001103.1000.0823-CE10
CE4	CBS20001103.1000.0823-CE11
CE5	CBS20001103.1000.0823-CE12
CE6	CBS20001103.1000.0823-CE13
CE7	CBS20001103.1000.0823-CE14
CE8	CBS20001103.1000.0823-CE15
CE9	CBS20001103.1000.0823-CE16
E15	CBS20001103.1000.0823-E1
E16	CBS20001103.1000.0823-E2
E17	CBS20001103.1000.0823-E3
E18	CBS20001103.1000.0823-E4
E19	CBS20001103.1000.0823-E5
E20	CBS20001103.1000.0823-E6
E21	CBS20001103.1000.0823-E7
E22	CBS20001103.1000.0823-E8
E1	CBS20001103.1000.0823-E9
E2	CBS20001103.1000.0823-E10
E3	CBS20001103.1000.0823-E11
E4	CBS20001103.1000.0823-E12
E5	CBS20001103.1000.0823-E13
E6	CBS20001103.1000.0823-E14
E7	CBS20001103.1000.0823-E15
E10	CBS20001103.1000.0823-E16
E11	CBS20001103.1000.0823-E17
E12	CBS20001103.1000.0823-E18
E13	CBS20001103.1000.0823-E19
E14	CBS20001103.1000.0823-E20
EM1	CBS20001103.1000.0823-E9-1
EM19	CBS20001103.1000.0823-E10-2
EM20	CBS20001103.1000.0823-E20-3
EM21	CBS20001103.1000.0823-E1-4
EM22	CBS20001103.1000.0823-E2-5
EM23	CBS20001103.1000.0823-E9-6
EM24	CBS20001103.1000.0823-E1-7
EM25	CBS20001103.1000.0823-E3-8
EM26	CBS20001103.1000.0823-E15-9
EM27	CBS20001103.1000.0823-E15-10
EM28	CBS20001103.1000.0823-E18-11
EM29	CBS20001103.1000.0823-E4-12
EM30	CBS20001103.1000.0823-E5-13
EM31	CBS20001103.1000.0823-E6-14
EM32	CBS20001103.1000.0823-E10-15
EM33	CBS20001103.1000.0823-E7-16
EM34	CBS20001103.1000.0823-E9-17
EM35	CBS20001103.1000.0823-E10-18
EM36	CBS20001103.1000.0823-E19-19
EM37	CBS20001103.1000.0823-E1-20
EM38	CBS20001103.1000.0823-E13-21
EM39	CBS20001103.1000.0823-E10-22
EM40	CBS20001103.1000.0823-E8-23
EM41	CBS20001103.1000.0823-E11-24
EM42	CBS20001103.1000.0823-E19-25
EM2	CBS20001103.1000.0823-E10-26
EM3	CBS20001103.1000.0823-E11-27
EM4	CBS20001103.1000.0823-E12-28
EM5	CBS20001103.1000.0823-E13-29
EM6	CBS20001103.1000.0823-E14-30
EM7	CBS20001103.1000.0823-E10-31
EM8	CBS20001103.1000.0823-E9-32
EM9	CBS20001103.1000.0823-E15-33
EM12	CBS20001103.1000.0823-E16-34
EM13	CBS20001103.1000.0823-E17-35
EM14	CBS20001103.1000.0823-E18-36
EM15	CBS20001103.1000.0823-E9-37
EM18	CBS20001103.1000.0823-E20-38
R1	CBS20001103.1000.0823-R1
R2	CBS20001103.1000.0823-R2
R3	CBS20001103.1000.0823-R3
R4	CBS20001103.1000.0823-R4
R6	CBS20001103.1000.0823-R5
R7	CBS20001103.1000.0823-R6
R9	CBS20001103.1000.0823-R7
R10	CBS20001103.1000.0823-R8
R11	CBS20001103.1000.0823-R9
R12	CBS20001103.1000.0823-R10
R13	CBS20001103.1000.0823-R11
R14	CBS20001103.1000.0823-R12
RM1	CBS20001103.1000.0823-R1-1
RM2	CBS20001103.1000.0823-R2-1
RM3	CBS20001103.1000.0823-R3-1
RM4	CBS20001103.1000.0823-R4-1
RM6	CBS20001103.1000.0823-R5-1
RM7	CBS20001103.1000.0823-R6-1
RM9	CBS20001103.1000.0823-R7-1
RM10	CBS20001103.1000.0823-R8-1
RM11	CBS20001103.1000.0823-R9-1
RM12	CBS20001103.1000.0823-R10-1
RM13	CBS20001103.1000.0823-R11-1
RM14	CBS20001103.1000.0823-R12-1
V1	CBS20001103.1000.0823-EV1
V3	CBS20001103.1000.0823-EV2
V4	CBS20001103.1000.0823-EV3
V5	CBS20001103.1000.0823-EV4
VM1	CBS20001103.1000.0823-EV1-1
VM2	CBS20001103.1000.0823-EV1-2
VM3	CBS20001103.1000.0823-EV1-3
VM5	CBS20001103.1000.0823-EV2-1
VM6	CBS20001103.1000.0823-EV1-4
VM7	CBS20001103.1000.0823-EV3-1
VM8	CBS20001103.1000.0823-EV1-5
VM9	CBS20001103.1000.0823-EV4-1
Q1	CBS20001103.1000.0823-T1
Q2	CBS20001103.1000.0823-T2
Q3	CBS20001103.1000.0823-T3
Q4	CBS20001103.1000.0823-T4
Q5	CBS20001103.1000.0823-T5
Q6	CBS20001103.1000.0823-T6
Q7	CBS20001103.1000.0823-T7
