CE11	CBS20001126.1000.0700-CE1
CE12	CBS20001126.1000.0700-CE2
CE13	CBS20001126.1000.0700-CE3
CE14	CBS20001126.1000.0700-CE4
CE15	CBS20001126.1000.0700-CE5
CE16	CBS20001126.1000.0700-CE6
CE1	CBS20001126.1000.0700-CE7
CE2	CBS20001126.1000.0700-CE8
CE3	CBS20001126.1000.0700-CE9
CE4	CBS20001126.1000.0700-CE10
CE5	CBS20001126.1000.0700-CE11
CE6	CBS20001126.1000.0700-CE12
CE7	CBS20001126.1000.0700-CE13
CE8	CBS20001126.1000.0700-CE14
CE9	CBS20001126.1000.0700-CE15
CE10	CBS20001126.1000.0700-CE16
E12	CBS20001126.1000.0700-E1
E13	CBS20001126.1000.0700-E2
E14	CBS20001126.1000.0700-E3
E15	CBS20001126.1000.0700-E4
E16	CBS20001126.1000.0700-E5
E17	CBS20001126.1000.0700-E6
E1	CBS20001126.1000.0700-E7
E2	CBS20001126.1000.0700-E8
E3	CBS20001126.1000.0700-E9
E4	CBS20001126.1000.0700-E10
E5	CBS20001126.1000.0700-E11
E6	CBS20001126.1000.0700-E12
E7	CBS20001126.1000.0700-E13
E8	CBS20001126.1000.0700-E14
E9	CBS20001126.1000.0700-E15
E10	CBS20001126.1000.0700-E16
E11	CBS20001126.1000.0700-E17
EM1	CBS20001126.1000.0700-E7-1
EM20	CBS20001126.1000.0700-E1-2
EM21	CBS20001126.1000.0700-E9-3
EM22	CBS20001126.1000.0700-E7-4
EM23	CBS20001126.1000.0700-E12-5
EM25	CBS20001126.1000.0700-E2-6
EM24	CBS20001126.1000.0700-E3-7
EM26	CBS20001126.1000.0700-E4-8
EM27	CBS20001126.1000.0700-E5-9
EM28	CBS20001126.1000.0700-E6-10
EM2	CBS20001126.1000.0700-E8-11
EM3	CBS20001126.1000.0700-E9-12
EM4	CBS20001126.1000.0700-E10-13
EM5	CBS20001126.1000.0700-E9-14
EM6	CBS20001126.1000.0700-E7-15
EM7	CBS20001126.1000.0700-E11-16
EM8	CBS20001126.1000.0700-E12-17
EM9	CBS20001126.1000.0700-E12-18
EM10	CBS20001126.1000.0700-E12-19
EM11	CBS20001126.1000.0700-E9-20
EM12	CBS20001126.1000.0700-E7-21
EM13	CBS20001126.1000.0700-E12-22
EM14	CBS20001126.1000.0700-E12-23
EM15	CBS20001126.1000.0700-E13-24
EM16	CBS20001126.1000.0700-E14-25
EM17	CBS20001126.1000.0700-E15-26
EM18	CBS20001126.1000.0700-E16-27
EM19	CBS20001126.1000.0700-E17-28
R1	CBS20001126.1000.0700-R1
R2	CBS20001126.1000.0700-R2
R3	CBS20001126.1000.0700-R3
R4	CBS20001126.1000.0700-R4
RM1	CBS20001126.1000.0700-R1-1
RM2	CBS20001126.1000.0700-R2-1
RM3	CBS20001126.1000.0700-R3-1
RM4	CBS20001126.1000.0700-R4-1
Q1	CBS20001126.1000.0700-T1
Q2	CBS20001126.1000.0700-T2
Q3	CBS20001126.1000.0700-T3
