CE12	CTS20001119.1300.0564-CE1
CE13	CTS20001119.1300.0564-CE2
CE14	CTS20001119.1300.0564-CE3
CE15	CTS20001119.1300.0564-CE4
CE16	CTS20001119.1300.0564-CE5
CE18	CTS20001119.1300.0564-CE6
CE19	CTS20001119.1300.0564-CE7
CE20	CTS20001119.1300.0564-CE8
CE1	CTS20001119.1300.0564-CE9
CE2	CTS20001119.1300.0564-CE10
CE3	CTS20001119.1300.0564-CE11
CE4	CTS20001119.1300.0564-CE12
CE5	CTS20001119.1300.0564-CE13
CE6	CTS20001119.1300.0564-CE14
CE7	CTS20001119.1300.0564-CE15
CE8	CTS20001119.1300.0564-CE16
CE9	CTS20001119.1300.0564-CE17
CE10	CTS20001119.1300.0564-CE18
E14	CTS20001119.1300.0564-E1
E16	CTS20001119.1300.0564-E2
E17	CTS20001119.1300.0564-E3
E18	CTS20001119.1300.0564-E4
E19	CTS20001119.1300.0564-E5
E21	CTS20001119.1300.0564-E6
E22	CTS20001119.1300.0564-E7
E23	CTS20001119.1300.0564-E8
E24	CTS20001119.1300.0564-E9
E1	CTS20001119.1300.0564-E10
E2	CTS20001119.1300.0564-E11
E3	CTS20001119.1300.0564-E12
E4	CTS20001119.1300.0564-E13
E5	CTS20001119.1300.0564-E14
E6	CTS20001119.1300.0564-E15
E7	CTS20001119.1300.0564-E16
E9	CTS20001119.1300.0564-E17
E10	CTS20001119.1300.0564-E18
E11	CTS20001119.1300.0564-E19
EM1	CTS20001119.1300.0564-E10-1
EM19	CTS20001119.1300.0564-E16-2
EM21	CTS20001119.1300.0564-E1-3
EM22	CTS20001119.1300.0564-E1-4
EM24	CTS20001119.1300.0564-E17-5
EM25	CTS20001119.1300.0564-E2-6
EM26	CTS20001119.1300.0564-E3-7
EM27	CTS20001119.1300.0564-E14-8
EM28	CTS20001119.1300.0564-E16-9
EM29	CTS20001119.1300.0564-E14-10
EM30	CTS20001119.1300.0564-E4-11
EM31	CTS20001119.1300.0564-E5-12
EM33	CTS20001119.1300.0564-E15-13
EM34	CTS20001119.1300.0564-E16-14
EM35	CTS20001119.1300.0564-E6-15
EM36	CTS20001119.1300.0564-E16-16
EM37	CTS20001119.1300.0564-E7-17
EM38	CTS20001119.1300.0564-E6-18
EM39	CTS20001119.1300.0564-E8-19
EM40	CTS20001119.1300.0564-E9-20
EM2	CTS20001119.1300.0564-E11-21
EM3	CTS20001119.1300.0564-E12-22
EM4	CTS20001119.1300.0564-E13-23
EM5	CTS20001119.1300.0564-E14-24
EM6	CTS20001119.1300.0564-E15-25
EM7	CTS20001119.1300.0564-E16-26
EM8	CTS20001119.1300.0564-E16-27
EM10	CTS20001119.1300.0564-E17-28
EM11	CTS20001119.1300.0564-E11-29
EM12	CTS20001119.1300.0564-E11-30
EM13	CTS20001119.1300.0564-E10-31
EM14	CTS20001119.1300.0564-E14-32
EM15	CTS20001119.1300.0564-E18-33
EM16	CTS20001119.1300.0564-E19-34
EM17	CTS20001119.1300.0564-E11-35
R4	CTS20001119.1300.0564-R1
R5	CTS20001119.1300.0564-R2
R6	CTS20001119.1300.0564-R3
R7	CTS20001119.1300.0564-R4
R8	CTS20001119.1300.0564-R5
R9	CTS20001119.1300.0564-R6
R10	CTS20001119.1300.0564-R7
R11	CTS20001119.1300.0564-R8
R12	CTS20001119.1300.0564-R9
RM4	CTS20001119.1300.0564-R1-1
RM5	CTS20001119.1300.0564-R2-1
RM6	CTS20001119.1300.0564-R3-1
RM7	CTS20001119.1300.0564-R4-1
RM8	CTS20001119.1300.0564-R5-1
RM9	CTS20001119.1300.0564-R6-1
RM10	CTS20001119.1300.0564-R7-1
RM11	CTS20001119.1300.0564-R8-1
RM12	CTS20001119.1300.0564-R9-1
V1	CTS20001119.1300.0564-EV1
V2	CTS20001119.1300.0564-EV2
V3	CTS20001119.1300.0564-EV3
V4	CTS20001119.1300.0564-EV4
V6	CTS20001119.1300.0564-EV5
VM1	CTS20001119.1300.0564-EV1-1
VM2	CTS20001119.1300.0564-EV2-1
VM3	CTS20001119.1300.0564-EV3-1
VM4	CTS20001119.1300.0564-EV2-2
VM5	CTS20001119.1300.0564-EV4-1
VM7	CTS20001119.1300.0564-EV5-1
Q1	CTS20001119.1300.0564-T1
Q2	CTS20001119.1300.0564-T2
Q3	CTS20001119.1300.0564-T3
Q4	CTS20001119.1300.0564-T4
Q5	CTS20001119.1300.0564-T5
