CE12	CTS20001116.1300.1169-CE1
CE13	CTS20001116.1300.1169-CE2
CE14	CTS20001116.1300.1169-CE3
CE1	CTS20001116.1300.1169-CE4
CE2	CTS20001116.1300.1169-CE5
CE3	CTS20001116.1300.1169-CE6
CE4	CTS20001116.1300.1169-CE7
CE5	CTS20001116.1300.1169-CE8
CE6	CTS20001116.1300.1169-CE9
CE7	CTS20001116.1300.1169-CE10
CE8	CTS20001116.1300.1169-CE11
CE10	CTS20001116.1300.1169-CE12
CE11	CTS20001116.1300.1169-CE13
E13	CTS20001116.1300.1169-E1
E14	CTS20001116.1300.1169-E2
E1	CTS20001116.1300.1169-E3
E2	CTS20001116.1300.1169-E4
E3	CTS20001116.1300.1169-E5
E4	CTS20001116.1300.1169-E6
E5	CTS20001116.1300.1169-E7
E6	CTS20001116.1300.1169-E8
E7	CTS20001116.1300.1169-E9
E8	CTS20001116.1300.1169-E10
E10	CTS20001116.1300.1169-E11
E11	CTS20001116.1300.1169-E12
E12	CTS20001116.1300.1169-E13
EM1	CTS20001116.1300.1169-E3-1
EM20	CTS20001116.1300.1169-E1-2
EM21	CTS20001116.1300.1169-E11-3
EM22	CTS20001116.1300.1169-E3-4
EM23	CTS20001116.1300.1169-E4-5
EM24	CTS20001116.1300.1169-E9-6
EM25	CTS20001116.1300.1169-E2-7
EM26	CTS20001116.1300.1169-E2-8
EM10	CTS20001116.1300.1169-E5-9
EM12	CTS20001116.1300.1169-E5-10
EM27	CTS20001116.1300.1169-E5-11
EM2	CTS20001116.1300.1169-E4-12
EM3	CTS20001116.1300.1169-E5-13
EM4	CTS20001116.1300.1169-E3-14
EM6	CTS20001116.1300.1169-E4-15
EM7	CTS20001116.1300.1169-E6-16
EM8	CTS20001116.1300.1169-E7-17
EM9	CTS20001116.1300.1169-E8-18
EM11	CTS20001116.1300.1169-E3-19
EM13	CTS20001116.1300.1169-E9-20
EM14	CTS20001116.1300.1169-E10-21
EM15	CTS20001116.1300.1169-E9-22
EM17	CTS20001116.1300.1169-E11-23
EM18	CTS20001116.1300.1169-E12-24
EM19	CTS20001116.1300.1169-E13-25
R1	CTS20001116.1300.1169-R1
R2	CTS20001116.1300.1169-R2
R3	CTS20001116.1300.1169-R3
R4	CTS20001116.1300.1169-R4
RM1	CTS20001116.1300.1169-R1-1
RM2	CTS20001116.1300.1169-R1-2
RM3	CTS20001116.1300.1169-R3-1
RM4	CTS20001116.1300.1169-R4-1
Q1	CTS20001116.1300.1169-T1
Q2	CTS20001116.1300.1169-T2
Q3	CTS20001116.1300.1169-T3
Q4	CTS20001116.1300.1169-T4
