CE10	CNR20001019.1700.0858-CE1
CE11	CNR20001019.1700.0858-CE2
CE13	CNR20001019.1700.0858-CE3
CE14	CNR20001019.1700.0858-CE4
CE15	CNR20001019.1700.0858-CE5
CE16	CNR20001019.1700.0858-CE6
CE17	CNR20001019.1700.0858-CE7
CE18	CNR20001019.1700.0858-CE8
CE22	CNR20001019.1700.0858-CE9
CE23	CNR20001019.1700.0858-CE10
CE24	CNR20001019.1700.0858-CE11
CE25	CNR20001019.1700.0858-CE12
CE26	CNR20001019.1700.0858-CE13
CE27	CNR20001019.1700.0858-CE14
CE29	CNR20001019.1700.0858-CE15
CE1	CNR20001019.1700.0858-CE16
CE2	CNR20001019.1700.0858-CE17
CE3	CNR20001019.1700.0858-CE18
CE5	CNR20001019.1700.0858-CE19
CE6	CNR20001019.1700.0858-CE20
CE7	CNR20001019.1700.0858-CE21
CE8	CNR20001019.1700.0858-CE22
CE9	CNR20001019.1700.0858-CE23
E15	CNR20001019.1700.0858-E1
E17	CNR20001019.1700.0858-E2
E18	CNR20001019.1700.0858-E3
E19	CNR20001019.1700.0858-E4
E20	CNR20001019.1700.0858-E5
E21	CNR20001019.1700.0858-E6
E22	CNR20001019.1700.0858-E7
E26	CNR20001019.1700.0858-E8
E27	CNR20001019.1700.0858-E9
E28	CNR20001019.1700.0858-E10
E29	CNR20001019.1700.0858-E11
E30	CNR20001019.1700.0858-E12
E31	CNR20001019.1700.0858-E13
E33	CNR20001019.1700.0858-E14
E1	CNR20001019.1700.0858-E15
E2	CNR20001019.1700.0858-E16
E3	CNR20001019.1700.0858-E17
E4	CNR20001019.1700.0858-E18
E5	CNR20001019.1700.0858-E19
E7	CNR20001019.1700.0858-E20
E8	CNR20001019.1700.0858-E21
E9	CNR20001019.1700.0858-E22
E10	CNR20001019.1700.0858-E23
E11	CNR20001019.1700.0858-E24
E12	CNR20001019.1700.0858-E25
E13	CNR20001019.1700.0858-E26
E14	CNR20001019.1700.0858-E27
EM1	CNR20001019.1700.0858-E15-1
EM19	CNR20001019.1700.0858-E1-2
EM21	CNR20001019.1700.0858-E2-3
EM22	CNR20001019.1700.0858-E3-4
EM23	CNR20001019.1700.0858-E21-5
EM24	CNR20001019.1700.0858-E23-6
EM25	CNR20001019.1700.0858-E4-7
EM26	CNR20001019.1700.0858-E5-8
EM27	CNR20001019.1700.0858-E6-9
EM28	CNR20001019.1700.0858-E7-10
EM31	CNR20001019.1700.0858-E3-11
EM33	CNR20001019.1700.0858-E6-12
EM34	CNR20001019.1700.0858-E23-13
EM35	CNR20001019.1700.0858-E8-14
EM36	CNR20001019.1700.0858-E9-15
EM37	CNR20001019.1700.0858-E10-16
EM38	CNR20001019.1700.0858-E10-17
EM39	CNR20001019.1700.0858-E23-18
EM40	CNR20001019.1700.0858-E11-19
EM41	CNR20001019.1700.0858-E12-20
EM42	CNR20001019.1700.0858-E13-21
EM45	CNR20001019.1700.0858-E14-22
EM46	CNR20001019.1700.0858-E3-23
EM48	CNR20001019.1700.0858-E14-24
EM2	CNR20001019.1700.0858-E15-25
EM3	CNR20001019.1700.0858-E16-26
EM4	CNR20001019.1700.0858-E17-27
EM5	CNR20001019.1700.0858-E18-28
EM6	CNR20001019.1700.0858-E18-29
EM7	CNR20001019.1700.0858-E19-30
EM9	CNR20001019.1700.0858-E20-31
EM10	CNR20001019.1700.0858-E21-32
EM11	CNR20001019.1700.0858-E22-33
EM13	CNR20001019.1700.0858-E23-34
EM14	CNR20001019.1700.0858-E23-35
EM15	CNR20001019.1700.0858-E24-36
EM16	CNR20001019.1700.0858-E25-37
EM17	CNR20001019.1700.0858-E26-38
EM18	CNR20001019.1700.0858-E27-39
R1	CNR20001019.1700.0858-R1
R2	CNR20001019.1700.0858-R2
R3	CNR20001019.1700.0858-R3
R4	CNR20001019.1700.0858-R4
R5	CNR20001019.1700.0858-R5
R6	CNR20001019.1700.0858-R6
R8	CNR20001019.1700.0858-R7
R9	CNR20001019.1700.0858-R8
R10	CNR20001019.1700.0858-R9
R12	CNR20001019.1700.0858-R10
RM1	CNR20001019.1700.0858-R1-1
RM2	CNR20001019.1700.0858-R2-1
RM3	CNR20001019.1700.0858-R3-1
RM4	CNR20001019.1700.0858-R4-1
RM5	CNR20001019.1700.0858-R5-1
RM6	CNR20001019.1700.0858-R6-1
RM8	CNR20001019.1700.0858-R7-1
RM9	CNR20001019.1700.0858-R8-1
RM10	CNR20001019.1700.0858-R9-1
RM12	CNR20001019.1700.0858-R10-1
V2	CNR20001019.1700.0858-EV1
VM2	CNR20001019.1700.0858-EV1-1
Q1	CNR20001019.1700.0858-T1
Q2	CNR20001019.1700.0858-T2
Q4	CNR20001019.1700.0858-T3
Q5	CNR20001019.1700.0858-V1
Q6	CNR20001019.1700.0858-V2
Q7	CNR20001019.1700.0858-T4
Q10	CNR20001019.1700.0858-V3
Q11	CNR20001019.1700.0858-V4
Q12	CNR20001019.1700.0858-V5
Q9	CNR20001019.1700.0858-V6
QM5	CNR20001019.1700.0858-V1-1
QM6	CNR20001019.1700.0858-V2-1
QM11	CNR20001019.1700.0858-V4-1
QM12	CNR20001019.1700.0858-V5-1
QM9	CNR20001019.1700.0858-V6-1
QM10	CNR20001019.1700.0858-V3-1
