CE1	CNR20001024.1700.1214-CE1
CE2	CNR20001024.1700.1214-CE2
CE3	CNR20001024.1700.1214-CE3
CE4	CNR20001024.1700.1214-CE4
CE5	CNR20001024.1700.1214-CE5
E1	CNR20001024.1700.1214-E1
E2	CNR20001024.1700.1214-E2
E3	CNR20001024.1700.1214-E3
E4	CNR20001024.1700.1214-E4
E5	CNR20001024.1700.1214-E5
E6	CNR20001024.1700.1214-E6
EM1	CNR20001024.1700.1214-E1-1
EM2	CNR20001024.1700.1214-E2-2
EM3	CNR20001024.1700.1214-E1-3
EM4	CNR20001024.1700.1214-E3-4
EM5	CNR20001024.1700.1214-E3-5
EM6	CNR20001024.1700.1214-E4-6
EM7	CNR20001024.1700.1214-E5-7
EM8	CNR20001024.1700.1214-E3-8
EM9	CNR20001024.1700.1214-E1-9
EM10	CNR20001024.1700.1214-E6-10
EM11	CNR20001024.1700.1214-E5-11
EM12	CNR20001024.1700.1214-E3-12
EM13	CNR20001024.1700.1214-E1-13
EM14	CNR20001024.1700.1214-E5-14
EM15	CNR20001024.1700.1214-E3-15
R4	CNR20001024.1700.1214-R1
R5	CNR20001024.1700.1214-R2
R1	CNR20001024.1700.1214-R3
R2	CNR20001024.1700.1214-R4
R3	CNR20001024.1700.1214-R5
RM4	CNR20001024.1700.1214-R1-1
RM5	CNR20001024.1700.1214-R1-2
RM1	CNR20001024.1700.1214-R3-1
RM2	CNR20001024.1700.1214-R4-1
RM3	CNR20001024.1700.1214-R1-3
V1	CNR20001024.1700.1214-EV1
VM1	CNR20001024.1700.1214-EV1-1
VM2	CNR20001024.1700.1214-EV1-2
VM3	CNR20001024.1700.1214-EV1-3
Q1	CNR20001024.1700.1214-T1
Q2	CNR20001024.1700.1214-T2
Q3	CNR20001024.1700.1214-V1
QM3	CNR20001024.1700.1214-V1-1
