CE11	CTV20001208.1330.0897-CE1
CE12	CTV20001208.1330.0897-CE2
CE13	CTV20001208.1330.0897-CE3
CE14	CTV20001208.1330.0897-CE4
CE15	CTV20001208.1330.0897-CE5
CE16	CTV20001208.1330.0897-CE6
CE17	CTV20001208.1330.0897-CE7
CE18	CTV20001208.1330.0897-CE8
CE19	CTV20001208.1330.0897-CE9
CE20	CTV20001208.1330.0897-CE10
CE21	CTV20001208.1330.0897-CE11
CE22	CTV20001208.1330.0897-CE12
CE23	CTV20001208.1330.0897-CE13
CE24	CTV20001208.1330.0897-CE14
CE25	CTV20001208.1330.0897-CE15
CE26	CTV20001208.1330.0897-CE16
CE27	CTV20001208.1330.0897-CE17
CE28	CTV20001208.1330.0897-CE18
CE30	CTV20001208.1330.0897-CE19
CE31	CTV20001208.1330.0897-CE20
CE1	CTV20001208.1330.0897-CE21
CE2	CTV20001208.1330.0897-CE22
CE3	CTV20001208.1330.0897-CE23
CE4	CTV20001208.1330.0897-CE24
CE5	CTV20001208.1330.0897-CE25
CE6	CTV20001208.1330.0897-CE26
CE7	CTV20001208.1330.0897-CE27
CE8	CTV20001208.1330.0897-CE28
CE9	CTV20001208.1330.0897-CE29
CE10	CTV20001208.1330.0897-CE30
E11	CTV20001208.1330.0897-E1
E12	CTV20001208.1330.0897-E2
E13	CTV20001208.1330.0897-E3
E14	CTV20001208.1330.0897-E4
E15	CTV20001208.1330.0897-E5
E16	CTV20001208.1330.0897-E6
E17	CTV20001208.1330.0897-E7
E18	CTV20001208.1330.0897-E8
E19	CTV20001208.1330.0897-E9
E20	CTV20001208.1330.0897-E10
E21	CTV20001208.1330.0897-E11
E22	CTV20001208.1330.0897-E12
E23	CTV20001208.1330.0897-E13
E24	CTV20001208.1330.0897-E14
E25	CTV20001208.1330.0897-E15
E26	CTV20001208.1330.0897-E16
E27	CTV20001208.1330.0897-E17
E28	CTV20001208.1330.0897-E18
E29	CTV20001208.1330.0897-E19
E30	CTV20001208.1330.0897-E20
E31	CTV20001208.1330.0897-E21
E32	CTV20001208.1330.0897-E22
