CE12	CTV20001223.1530.0428-CE1
CE13	CTV20001223.1530.0428-CE2
CE14	CTV20001223.1530.0428-CE3
CE15	CTV20001223.1530.0428-CE4
CE16	CTV20001223.1530.0428-CE5
CE17	CTV20001223.1530.0428-CE6
CE18	CTV20001223.1530.0428-CE7
CE19	CTV20001223.1530.0428-CE8
CE2	CTV20001223.1530.0428-CE9
CE4	CTV20001223.1530.0428-CE10
CE5	CTV20001223.1530.0428-CE11
CE6	CTV20001223.1530.0428-CE12
CE7	CTV20001223.1530.0428-CE13
CE8	CTV20001223.1530.0428-CE14
CE9	CTV20001223.1530.0428-CE15
CE10	CTV20001223.1530.0428-CE16
CE11	CTV20001223.1530.0428-CE17
E13	CTV20001223.1530.0428-E1
E14	CTV20001223.1530.0428-E2
E15	CTV20001223.1530.0428-E3
E16	CTV20001223.1530.0428-E4
E17	CTV20001223.1530.0428-E5
E18	CTV20001223.1530.0428-E6
E19	CTV20001223.1530.0428-E7
E2	CTV20001223.1530.0428-E8
E4	CTV20001223.1530.0428-E9
E5	CTV20001223.1530.0428-E10
E6	CTV20001223.1530.0428-E11
E7	CTV20001223.1530.0428-E12
E8	CTV20001223.1530.0428-E13
E9	CTV20001223.1530.0428-E14
E10	CTV20001223.1530.0428-E15
E11	CTV20001223.1530.0428-E16
E12	CTV20001223.1530.0428-E17
EM18	CTV20001223.1530.0428-E17-1
EM19	CTV20001223.1530.0428-E1-2
EM20	CTV20001223.1530.0428-E11-3
EM21	CTV20001223.1530.0428-E2-4
EM22	CTV20001223.1530.0428-E3-5
EM23	CTV20001223.1530.0428-E3-6
EM24	CTV20001223.1530.0428-E11-7
EM25	CTV20001223.1530.0428-E4-8
EM26	CTV20001223.1530.0428-E8-9
EM28	CTV20001223.1530.0428-E5-10
EM29	CTV20001223.1530.0428-E6-11
EM30	CTV20001223.1530.0428-E12-12
EM31	CTV20001223.1530.0428-E7-13
EM32	CTV20001223.1530.0428-E12-14
EM2	CTV20001223.1530.0428-E8-15
EM4	CTV20001223.1530.0428-E9-16
EM5	CTV20001223.1530.0428-E10-17
EM6	CTV20001223.1530.0428-E9-18
EM7	CTV20001223.1530.0428-E10-19
EM8	CTV20001223.1530.0428-E11-20
EM9	CTV20001223.1530.0428-E12-21
EM10	CTV20001223.1530.0428-E13-22
EM11	CTV20001223.1530.0428-E14-23
EM12	CTV20001223.1530.0428-E11-24
EM13	CTV20001223.1530.0428-E15-25
EM14	CTV20001223.1530.0428-E16-26
EM15	CTV20001223.1530.0428-E12-27
EM16	CTV20001223.1530.0428-E12-28
EM17	CTV20001223.1530.0428-E17-29
R3	CTV20001223.1530.0428-R1
R6	CTV20001223.1530.0428-R2
R7	CTV20001223.1530.0428-R3
R8	CTV20001223.1530.0428-R4
R9	CTV20001223.1530.0428-R5
R1	CTV20001223.1530.0428-R6
R2	CTV20001223.1530.0428-R7
RM3	CTV20001223.1530.0428-R1-1
RM6	CTV20001223.1530.0428-R2-1
RM7	CTV20001223.1530.0428-R3-1
RM8	CTV20001223.1530.0428-R4-1
RM9	CTV20001223.1530.0428-R5-1
RM1	CTV20001223.1530.0428-R6-1
RM2	CTV20001223.1530.0428-R7-1
Q2	CTV20001223.1530.0428-T1
Q3	CTV20001223.1530.0428-T2
Q4	CTV20001223.1530.0428-T3
Q5	CTV20001223.1530.0428-T4
Q1	CTV20001223.1530.0428-T5
