CE12	CTS20001223.1300.0286-CE1
CE13	CTS20001223.1300.0286-CE2
CE14	CTS20001223.1300.0286-CE3
CE15	CTS20001223.1300.0286-CE4
CE16	CTS20001223.1300.0286-CE5
CE17	CTS20001223.1300.0286-CE6
CE18	CTS20001223.1300.0286-CE7
CE19	CTS20001223.1300.0286-CE8
CE1	CTS20001223.1300.0286-CE9
CE2	CTS20001223.1300.0286-CE10
CE3	CTS20001223.1300.0286-CE11
CE4	CTS20001223.1300.0286-CE12
CE5	CTS20001223.1300.0286-CE13
CE6	CTS20001223.1300.0286-CE14
CE7	CTS20001223.1300.0286-CE15
CE8	CTS20001223.1300.0286-CE16
CE10	CTS20001223.1300.0286-CE17
CE11	CTS20001223.1300.0286-CE18
E14	CTS20001223.1300.0286-E1
E15	CTS20001223.1300.0286-E2
E16	CTS20001223.1300.0286-E3
E17	CTS20001223.1300.0286-E4
E18	CTS20001223.1300.0286-E5
E19	CTS20001223.1300.0286-E6
E20	CTS20001223.1300.0286-E7
E21	CTS20001223.1300.0286-E8
E22	CTS20001223.1300.0286-E9
E1	CTS20001223.1300.0286-E10
E2	CTS20001223.1300.0286-E11
E3	CTS20001223.1300.0286-E12
E4	CTS20001223.1300.0286-E13
E5	CTS20001223.1300.0286-E14
E6	CTS20001223.1300.0286-E15
E7	CTS20001223.1300.0286-E16
E8	CTS20001223.1300.0286-E17
E9	CTS20001223.1300.0286-E18
E11	CTS20001223.1300.0286-E19
E12	CTS20001223.1300.0286-E20
E13	CTS20001223.1300.0286-E21
EM1	CTS20001223.1300.0286-E10-1
EM19	CTS20001223.1300.0286-E10-2
EM20	CTS20001223.1300.0286-E15-3
EM21	CTS20001223.1300.0286-E2-4
EM22	CTS20001223.1300.0286-E3-5
EM24	CTS20001223.1300.0286-E4-6
EM25	CTS20001223.1300.0286-E20-7
EM26	CTS20001223.1300.0286-E21-8
EM27	CTS20001223.1300.0286-E10-9
EM28	CTS20001223.1300.0286-E10-10
EM29	CTS20001223.1300.0286-E5-11
EM30	CTS20001223.1300.0286-E4-12
EM31	CTS20001223.1300.0286-E6-13
EM32	CTS20001223.1300.0286-E7-14
EM33	CTS20001223.1300.0286-E10-15
EM34	CTS20001223.1300.0286-E10-16
EM35	CTS20001223.1300.0286-E8-17
EM36	CTS20001223.1300.0286-E10-18
EM37	CTS20001223.1300.0286-E10-19
EM38	CTS20001223.1300.0286-E10-20
EM39	CTS20001223.1300.0286-E8-21
EM40	CTS20001223.1300.0286-E15-22
EM41	CTS20001223.1300.0286-E9-23
EM42	CTS20001223.1300.0286-E10-24
EM43	CTS20001223.1300.0286-E17-25
EM44	CTS20001223.1300.0286-E10-26
EM45	CTS20001223.1300.0286-E14-27
