CE10	CTV20001208.1330.1503-CE1
CE11	CTV20001208.1330.1503-CE2
CE12	CTV20001208.1330.1503-CE3
CE13	CTV20001208.1330.1503-CE4
CE14	CTV20001208.1330.1503-CE5
CE16	CTV20001208.1330.1503-CE6
CE17	CTV20001208.1330.1503-CE7
CE18	CTV20001208.1330.1503-CE8
CE19	CTV20001208.1330.1503-CE9
CE20	CTV20001208.1330.1503-CE10
CE21	CTV20001208.1330.1503-CE11
CE22	CTV20001208.1330.1503-CE12
CE23	CTV20001208.1330.1503-CE13
CE24	CTV20001208.1330.1503-CE14
CE25	CTV20001208.1330.1503-CE15
CE26	CTV20001208.1330.1503-CE16
CE27	CTV20001208.1330.1503-CE17
CE28	CTV20001208.1330.1503-CE18
CE1	CTV20001208.1330.1503-CE19
CE2	CTV20001208.1330.1503-CE20
CE3	CTV20001208.1330.1503-CE21
CE4	CTV20001208.1330.1503-CE22
CE5	CTV20001208.1330.1503-CE23
CE6	CTV20001208.1330.1503-CE24
CE7	CTV20001208.1330.1503-CE25
CE8	CTV20001208.1330.1503-CE26
CE9	CTV20001208.1330.1503-CE27
E12	CTV20001208.1330.1503-E1
E13	CTV20001208.1330.1503-E2
E14	CTV20001208.1330.1503-E3
E15	CTV20001208.1330.1503-E4
E16	CTV20001208.1330.1503-E5
E18	CTV20001208.1330.1503-E6
E19	CTV20001208.1330.1503-E7
E20	CTV20001208.1330.1503-E8
E21	CTV20001208.1330.1503-E9
E22	CTV20001208.1330.1503-E10
E23	CTV20001208.1330.1503-E11
E24	CTV20001208.1330.1503-E12
E25	CTV20001208.1330.1503-E13
E26	CTV20001208.1330.1503-E14
E27	CTV20001208.1330.1503-E15
E28	CTV20001208.1330.1503-E16
E29	CTV20001208.1330.1503-E17
E1	CTV20001208.1330.1503-E18
E30	CTV20001208.1330.1503-E19
E2	CTV20001208.1330.1503-E20
E3	CTV20001208.1330.1503-E21
E4	CTV20001208.1330.1503-E22
E5	CTV20001208.1330.1503-E23
E6	CTV20001208.1330.1503-E24
E7	CTV20001208.1330.1503-E25
E8	CTV20001208.1330.1503-E26
E9	CTV20001208.1330.1503-E27
E10	CTV20001208.1330.1503-E28
E11	CTV20001208.1330.1503-E29
EM1	CTV20001208.1330.1503-E18-1
EM20	CTV20001208.1330.1503-E1-2
EM21	CTV20001208.1330.1503-E2-3
EM22	CTV20001208.1330.1503-E3-4
EM23	CTV20001208.1330.1503-E23-5
EM24	CTV20001208.1330.1503-E4-6
EM26	CTV20001208.1330.1503-E21-7
EM27	CTV20001208.1330.1503-E5-8
EM29	CTV20001208.1330.1503-E23-9
EM30	CTV20001208.1330.1503-E20-10
EM31	CTV20001208.1330.1503-E6-11
EM32	CTV20001208.1330.1503-E7-12
EM33	CTV20001208.1330.1503-E8-13
EM34	CTV20001208.1330.1503-E9-14
EM35	CTV20001208.1330.1503-E28-15
EM36	CTV20001208.1330.1503-E5-16
EM37	CTV20001208.1330.1503-E20-17
EM38	CTV20001208.1330.1503-E25-18
EM39	CTV20001208.1330.1503-E10-19
EM40	CTV20001208.1330.1503-E21-20
EM41	CTV20001208.1330.1503-E23-21
EM42	CTV20001208.1330.1503-E20-22
EM43	CTV20001208.1330.1503-E11-23
EM44	CTV20001208.1330.1503-E3-24
EM45	CTV20001208.1330.1503-E21-25
EM46	CTV20001208.1330.1503-E23-26
EM47	CTV20001208.1330.1503-E20-27
EM48	CTV20001208.1330.1503-E25-28
EM49	CTV20001208.1330.1503-E20-29
EM50	CTV20001208.1330.1503-E12-30
EM51	CTV20001208.1330.1503-E13-31
EM52	CTV20001208.1330.1503-E14-32
EM53	CTV20001208.1330.1503-E15-33
EM54	CTV20001208.1330.1503-E20-34
EM55	CTV20001208.1330.1503-E16-35
EM56	CTV20001208.1330.1503-E1-36
EM57	CTV20001208.1330.1503-E12-37
EM58	CTV20001208.1330.1503-E20-38
EM59	CTV20001208.1330.1503-E17-39
EM60	CTV20001208.1330.1503-E28-40
EM61	CTV20001208.1330.1503-E19-41
EM3	CTV20001208.1330.1503-E21-42
EM4	CTV20001208.1330.1503-E22-43
EM5	CTV20001208.1330.1503-E23-44
EM6	CTV20001208.1330.1503-E24-45
EM7	CTV20001208.1330.1503-E23-46
EM8	CTV20001208.1330.1503-E25-47
EM9	CTV20001208.1330.1503-E26-48
EM10	CTV20001208.1330.1503-E20-49
EM11	CTV20001208.1330.1503-E21-50
EM13	CTV20001208.1330.1503-E21-51
EM14	CTV20001208.1330.1503-E27-52
EM15	CTV20001208.1330.1503-E23-53
EM16	CTV20001208.1330.1503-E28-54
EM17	CTV20001208.1330.1503-E29-55
EM18	CTV20001208.1330.1503-E28-56
EM19	CTV20001208.1330.1503-E25-57
R1	CTV20001208.1330.1503-R1
R2	CTV20001208.1330.1503-R2
R3	CTV20001208.1330.1503-R3
R4	CTV20001208.1330.1503-R4
R5	CTV20001208.1330.1503-R5
R6	CTV20001208.1330.1503-R6
R7	CTV20001208.1330.1503-R7
R8	CTV20001208.1330.1503-R8
R9	CTV20001208.1330.1503-R9
RM1	CTV20001208.1330.1503-R1-1
RM2	CTV20001208.1330.1503-R2-1
RM3	CTV20001208.1330.1503-R3-1
RM4	CTV20001208.1330.1503-R4-1
RM5	CTV20001208.1330.1503-R5-1
RM6	CTV20001208.1330.1503-R6-1
RM7	CTV20001208.1330.1503-R7-1
RM8	CTV20001208.1330.1503-R8-1
RM9	CTV20001208.1330.1503-R9-1
V1	CTV20001208.1330.1503-EV1
V2	CTV20001208.1330.1503-EV2
V3	CTV20001208.1330.1503-EV3
VM1	CTV20001208.1330.1503-EV1-1
VM2	CTV20001208.1330.1503-EV2-1
VM3	CTV20001208.1330.1503-EV2-2
VM4	CTV20001208.1330.1503-EV1-2
VM5	CTV20001208.1330.1503-EV1-3
VM6	CTV20001208.1330.1503-EV1-4
VM7	CTV20001208.1330.1503-EV3-1
VM8	CTV20001208.1330.1503-EV3-2
Q1	CTV20001208.1330.1503-T1
Q2	CTV20001208.1330.1503-T2
Q3	CTV20001208.1330.1503-T3
Q4	CTV20001208.1330.1503-T4
