CE8	CNR20001122.1700.0091-CE1
CE9	CNR20001122.1700.0091-CE2
CE10	CNR20001122.1700.0091-CE3
CE12	CNR20001122.1700.0091-CE4
CE13	CNR20001122.1700.0091-CE5
CE14	CNR20001122.1700.0091-CE6
CE15	CNR20001122.1700.0091-CE7
CE1	CNR20001122.1700.0091-CE8
CE2	CNR20001122.1700.0091-CE9
CE3	CNR20001122.1700.0091-CE10
CE4	CNR20001122.1700.0091-CE11
CE5	CNR20001122.1700.0091-CE12
CE6	CNR20001122.1700.0091-CE13
E10	CNR20001122.1700.0091-E1
E11	CNR20001122.1700.0091-E2
E12	CNR20001122.1700.0091-E3
E14	CNR20001122.1700.0091-E4
E15	CNR20001122.1700.0091-E5
E16	CNR20001122.1700.0091-E6
E17	CNR20001122.1700.0091-E7
E1	CNR20001122.1700.0091-E8
E2	CNR20001122.1700.0091-E9
E3	CNR20001122.1700.0091-E10
E4	CNR20001122.1700.0091-E11
E5	CNR20001122.1700.0091-E12
E6	CNR20001122.1700.0091-E13
E7	CNR20001122.1700.0091-E14
E8	CNR20001122.1700.0091-E15
EM1	CNR20001122.1700.0091-E8-1
EM23	CNR20001122.1700.0091-E9-2
EM24	CNR20001122.1700.0091-E1-3
EM25	CNR20001122.1700.0091-E2-4
EM26	CNR20001122.1700.0091-E3-5
EM29	CNR20001122.1700.0091-E4-6
EM30	CNR20001122.1700.0091-E5-7
EM31	CNR20001122.1700.0091-E10-8
EM32	CNR20001122.1700.0091-E10-9
EM33	CNR20001122.1700.0091-E6-10
EM34	CNR20001122.1700.0091-E10-11
EM35	CNR20001122.1700.0091-E9-12
EM36	CNR20001122.1700.0091-E7-13
EM37	CNR20001122.1700.0091-E9-14
EM38	CNR20001122.1700.0091-E10-15
EM39	CNR20001122.1700.0091-E9-16
EM40	CNR20001122.1700.0091-E9-17
EM2	CNR20001122.1700.0091-E9-18
EM3	CNR20001122.1700.0091-E10-19
EM4	CNR20001122.1700.0091-E11-20
EM5	CNR20001122.1700.0091-E12-21
EM6	CNR20001122.1700.0091-E10-22
EM7	CNR20001122.1700.0091-E13-23
EM8	CNR20001122.1700.0091-E13-24
EM9	CNR20001122.1700.0091-E14-25
EM10	CNR20001122.1700.0091-E15-26
EM11	CNR20001122.1700.0091-E9-27
EM14	CNR20001122.1700.0091-E9-28
EM15	CNR20001122.1700.0091-E10-29
EM16	CNR20001122.1700.0091-E10-30
EM17	CNR20001122.1700.0091-E9-31
EM18	CNR20001122.1700.0091-E9-32
EM19	CNR20001122.1700.0091-E10-33
EM20	CNR20001122.1700.0091-E10-34
EM21	CNR20001122.1700.0091-E10-35
EM22	CNR20001122.1700.0091-E9-36
R1	CNR20001122.1700.0091-R1
R2	CNR20001122.1700.0091-R2
RM1	CNR20001122.1700.0091-R1-1
RM2	CNR20001122.1700.0091-R2-1
Q1	CNR20001122.1700.0091-T1
Q2	CNR20001122.1700.0091-T2
Q3	CNR20001122.1700.0091-T3
Q4	CNR20001122.1700.0091-T4
Q5	CNR20001122.1700.0091-T5
Q6	CNR20001122.1700.0091-T6
Q7	CNR20001122.1700.0091-T7
Q8	CNR20001122.1700.0091-T8
