CE8	CTS20001223.1300.0809-CE1
CE9	CTS20001223.1300.0809-CE2
CE1	CTS20001223.1300.0809-CE3
CE2	CTS20001223.1300.0809-CE4
CE3	CTS20001223.1300.0809-CE5
CE4	CTS20001223.1300.0809-CE6
CE5	CTS20001223.1300.0809-CE7
CE6	CTS20001223.1300.0809-CE8
E8	CTS20001223.1300.0809-E1
E9	CTS20001223.1300.0809-E2
E1	CTS20001223.1300.0809-E3
E2	CTS20001223.1300.0809-E4
E3	CTS20001223.1300.0809-E5
E4	CTS20001223.1300.0809-E6
E5	CTS20001223.1300.0809-E7
E6	CTS20001223.1300.0809-E8
EM1	CTS20001223.1300.0809-E3-1
EM24	CTS20001223.1300.0809-E6-2
EM25	CTS20001223.1300.0809-E8-3
EM26	CTS20001223.1300.0809-E6-4
EM27	CTS20001223.1300.0809-E6-5
EM28	CTS20001223.1300.0809-E6-6
EM29	CTS20001223.1300.0809-E8-7
EM30	CTS20001223.1300.0809-E6-8
EM31	CTS20001223.1300.0809-E8-9
EM32	CTS20001223.1300.0809-E8-10
EM33	CTS20001223.1300.0809-E6-11
EM34	CTS20001223.1300.0809-E7-12
EM35	CTS20001223.1300.0809-E6-13
EM36	CTS20001223.1300.0809-E1-14
EM10	CTS20001223.1300.0809-E1-15
EM37	CTS20001223.1300.0809-E6-16
EM38	CTS20001223.1300.0809-E6-17
EM39	CTS20001223.1300.0809-E2-18
EM40	CTS20001223.1300.0809-E6-19
EM2	CTS20001223.1300.0809-E4-20
EM3	CTS20001223.1300.0809-E5-21
EM4	CTS20001223.1300.0809-E6-22
EM5	CTS20001223.1300.0809-E7-23
EM6	CTS20001223.1300.0809-E8-24
EM7	CTS20001223.1300.0809-E6-25
EM8	CTS20001223.1300.0809-E3-26
EM9	CTS20001223.1300.0809-E6-27
EM11	CTS20001223.1300.0809-E6-28
EM12	CTS20001223.1300.0809-E6-29
EM13	CTS20001223.1300.0809-E6-30
EM14	CTS20001223.1300.0809-E6-31
EM15	CTS20001223.1300.0809-E3-32
EM16	CTS20001223.1300.0809-E7-33
EM17	CTS20001223.1300.0809-E6-34
EM18	CTS20001223.1300.0809-E8-35
EM19	CTS20001223.1300.0809-E6-36
EM20	CTS20001223.1300.0809-E6-37
EM21	CTS20001223.1300.0809-E8-38
EM22	CTS20001223.1300.0809-E6-39
EM23	CTS20001223.1300.0809-E6-40
R1	CTS20001223.1300.0809-R1
R2	CTS20001223.1300.0809-R2
R3	CTS20001223.1300.0809-R3
R4	CTS20001223.1300.0809-R4
R5	CTS20001223.1300.0809-R5
R6	CTS20001223.1300.0809-R6
RM1	CTS20001223.1300.0809-R1-1
RM2	CTS20001223.1300.0809-R2-1
RM3	CTS20001223.1300.0809-R3-1
RM4	CTS20001223.1300.0809-R4-1
RM5	CTS20001223.1300.0809-R3-2
RM6	CTS20001223.1300.0809-R6-1
V1	CTS20001223.1300.0809-EV1
V2	CTS20001223.1300.0809-EV2
V3	CTS20001223.1300.0809-EV3
V4	CTS20001223.1300.0809-EV4
VM1	CTS20001223.1300.0809-EV1-1
VM2	CTS20001223.1300.0809-EV2-1
VM3	CTS20001223.1300.0809-EV3-1
VM5	CTS20001223.1300.0809-EV4-1
VM6	CTS20001223.1300.0809-EV1-2
VM7	CTS20001223.1300.0809-EV1-3
VM8	CTS20001223.1300.0809-EV3-2
VM9	CTS20001223.1300.0809-EV4-2
VM10	CTS20001223.1300.0809-EV4-3
Q1	CTS20001223.1300.0809-T1
Q2	CTS20001223.1300.0809-T2
Q3	CTS20001223.1300.0809-T3
Q4	CTS20001223.1300.0809-V1
Q5	CTS20001223.1300.0809-T4
Q6	CTS20001223.1300.0809-T5
Q7	CTS20001223.1300.0809-T6
Q8	CTS20001223.1300.0809-T7
QM4	CTS20001223.1300.0809-V1-1
