CE12	CTV20001104.1530.0780-CE1
CE13	CTV20001104.1530.0780-CE2
CE14	CTV20001104.1530.0780-CE3
CE15	CTV20001104.1530.0780-CE4
CE16	CTV20001104.1530.0780-CE5
CE17	CTV20001104.1530.0780-CE6
CE1	CTV20001104.1530.0780-CE7
CE2	CTV20001104.1530.0780-CE8
CE3	CTV20001104.1530.0780-CE9
CE5	CTV20001104.1530.0780-CE10
CE6	CTV20001104.1530.0780-CE11
CE7	CTV20001104.1530.0780-CE12
CE8	CTV20001104.1530.0780-CE13
CE9	CTV20001104.1530.0780-CE14
CE10	CTV20001104.1530.0780-CE15
CE11	CTV20001104.1530.0780-CE16
E14	CTV20001104.1530.0780-E1
E15	CTV20001104.1530.0780-E2
E16	CTV20001104.1530.0780-E3
E17	CTV20001104.1530.0780-E4
E18	CTV20001104.1530.0780-E5
E19	CTV20001104.1530.0780-E6
E20	CTV20001104.1530.0780-E7
E1	CTV20001104.1530.0780-E8
E2	CTV20001104.1530.0780-E9
E3	CTV20001104.1530.0780-E10
E6	CTV20001104.1530.0780-E11
E7	CTV20001104.1530.0780-E12
E8	CTV20001104.1530.0780-E13
E9	CTV20001104.1530.0780-E14
E10	CTV20001104.1530.0780-E15
E11	CTV20001104.1530.0780-E16
E12	CTV20001104.1530.0780-E17
E13	CTV20001104.1530.0780-E18
EM1	CTV20001104.1530.0780-E8-1
EM20	CTV20001104.1530.0780-E14-2
EM21	CTV20001104.1530.0780-E9-3
EM22	CTV20001104.1530.0780-E8-4
EM23	CTV20001104.1530.0780-E8-5
EM24	CTV20001104.1530.0780-E8-6
EM25	CTV20001104.1530.0780-E8-7
EM26	CTV20001104.1530.0780-E8-8
EM27	CTV20001104.1530.0780-E10-9
EM28	CTV20001104.1530.0780-E2-10
EM29	CTV20001104.1530.0780-E3-11
EM30	CTV20001104.1530.0780-E4-12
EM31	CTV20001104.1530.0780-E3-13
EM32	CTV20001104.1530.0780-E5-14
EM33	CTV20001104.1530.0780-E9-15
EM34	CTV20001104.1530.0780-E14-16
EM35	CTV20001104.1530.0780-E8-17
EM36	CTV20001104.1530.0780-E9-18
EM37	CTV20001104.1530.0780-E10-19
EM38	CTV20001104.1530.0780-E14-20
EM39	CTV20001104.1530.0780-E6-21
EM40	CTV20001104.1530.0780-E10-22
EM41	CTV20001104.1530.0780-E8-23
EM42	CTV20001104.1530.0780-E9-24
EM43	CTV20001104.1530.0780-E11-25
EM44	CTV20001104.1530.0780-E10-26
EM45	CTV20001104.1530.0780-E7-27
EM2	CTV20001104.1530.0780-E9-28
EM3	CTV20001104.1530.0780-E10-29
EM7	CTV20001104.1530.0780-E11-30
EM8	CTV20001104.1530.0780-E12-31
EM9	CTV20001104.1530.0780-E11-32
EM10	CTV20001104.1530.0780-E13-33
EM11	CTV20001104.1530.0780-E14-34
EM13	CTV20001104.1530.0780-E9-35
EM14	CTV20001104.1530.0780-E8-36
EM15	CTV20001104.1530.0780-E15-37
EM16	CTV20001104.1530.0780-E16-38
EM17	CTV20001104.1530.0780-E17-39
EM18	CTV20001104.1530.0780-E18-40
EM19	CTV20001104.1530.0780-E1-41
R1	CTV20001104.1530.0780-R1
R2	CTV20001104.1530.0780-R2
R3	CTV20001104.1530.0780-R3
R6	CTV20001104.1530.0780-R4
R4	CTV20001104.1530.0780-R5
R5	CTV20001104.1530.0780-R6
RM1	CTV20001104.1530.0780-R1-1
RM2	CTV20001104.1530.0780-R2-1
RM3	CTV20001104.1530.0780-R3-1
RM6	CTV20001104.1530.0780-R4-1
RM4	CTV20001104.1530.0780-R5-1
RM5	CTV20001104.1530.0780-R6-1
V1	CTV20001104.1530.0780-EV1
VM1	CTV20001104.1530.0780-EV1-1
Q1	CTV20001104.1530.0780-T1
Q2	CTV20001104.1530.0780-T2
Q3	CTV20001104.1530.0780-T3
